"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0045229","BP","GO:0045229","external encapsulating structure organization","26/243","289/10313",3.98479797639219e-09,1.20268448014746e-06,9.99440717332433e-07,"LAMA4/COLGALT1/ITGA4/PECAM1/HAPLN1/ITGA5/ITGAM/ITGAX/COL5A3/ETS1/OLFML2A/ITGAL/LOXL3/COL5A2/ACAN/TGFB1/SH3PXD2B/FSCN1/SERPINH1/MMP9/RAMP2/SERPINE1/COL1A2/COL3A1/FBLN2/ADAMTS4",26
"GO:0070663","BP","GO:0070663","regulation of leukocyte proliferation","18/243","149/10313",1.20281883866417e-08,3.32779878697087e-06,2.76542822468315e-06,"CD70/IDO1/VSIR/HLA-G/CD4/BST2/HLA-DRB1/CD74/MEF2C/LYN/GPNMB/CARD11/TNFAIP3/FCGR2B/CD38/CD274/CEBPB/CDKN1A",18
"GO:0045765","BP","GO:0045765","regulation of angiogenesis","20/243","186/10313",1.37892872862192e-08,3.52157183001907e-06,2.92645522082434e-06,"TLR3/ANGPT2/FLT1/PGF/ADM/HLA-G/CYBB/ITGA5/ITGAX/PGK1/ETS1/ALOX5/GPNMB/TNFAIP3/ECSCR/PRKCB/ENPP2/RAMP2/SERPINE1/THBS2",20
"GO:0009615","BP","GO:0009615","response to virus","23/243","245/10313",1.48911018700901e-08,3.53131844347851e-06,2.93455473695535e-06,"TLR3/APOBEC3G/TLR8/TRIM22/BIRC3/BST2/SAMHD1/DTX3L/DDX60/IFI44/CXCL9/IFIH1/PARP9/OASL/ISG15/RNF125/TNFAIP3/GBP1/ENO1/IFITM3/IFIT2/IFIT3/MX1",23
"GO:1901342","BP","GO:1901342","regulation of vasculature development","20/243","188/10313",1.65690408165126e-08,3.6672810340548e-06,3.0475407705319e-06,"TLR3/ANGPT2/FLT1/PGF/ADM/HLA-G/CYBB/ITGA5/ITGAX/PGK1/ETS1/ALOX5/GPNMB/TNFAIP3/ECSCR/PRKCB/ENPP2/RAMP2/SERPINE1/THBS2",20
"GO:0007159","BP","GO:0007159","leukocyte cell-cell adhesion","22/243","231/10313",2.39832368658478e-08,4.97652164966342e-06,4.1355305148281e-06,"CD70/IDO1/ITGA4/PECAM1/VSIR/HLA-G/CD4/ITGA5/HLA-DRB1/ETS1/ALOX5/CD74/RUNX3/ITGAL/LOXL3/LYN/LCK/GPNMB/CARD11/FCGR2B/CD274/CEBPB",22
"GO:0002250","BP","GO:0002250","adaptive immune response","23/243","257/10313",3.66238198353704e-08,6.86066947180998e-06,5.70127288700506e-06,"CD70/BTN3A1/TAP1/HLA-G/TLR8/CD4/HLA-DRB1/CD247/CD74/MEF2C/TAP2/TCIRG1/LOXL3/LYN/TGFB1/RNF125/TNFAIP3/IL4I1/FCGR2B/TNFRSF11A/CD274/PRKCB/ERAP2",23
"GO:0046649","BP","GO:0046649","lymphocyte activation","31/243","438/10313",3.7196400750777e-08,6.86066947180998e-06,5.70127288700506e-06,"CD70/IDO1/PREX1/BTN3A1/ITGA4/VSIR/HLA-G/CD4/APBB1IP/BST2/HLA-DRB1/CD74/MEF2C/TCIRG1/RUNX3/ITGAL/LOXL3/LYN/LCK/PSMB10/GPNMB/TGFB1/CARD11/TNFAIP3/FCGR2B/MAFB/CD38/CD274/PRKCB/CEBPB/CDKN1A",31
"GO:0046651","BP","GO:0046651","lymphocyte proliferation","18/243","169/10313",8.69958576100249e-08,1.52013814350149e-05,1.263247328509e-05,"CD70/IDO1/BTN3A1/VSIR/HLA-G/CD4/HLA-DRB1/CD74/MEF2C/LYN/PSMB10/GPNMB/CARD11/FCGR2B/CD38/CD274/CEBPB/CDKN1A",18
"GO:0032943","BP","GO:0032943","mononuclear cell proliferation","18/243","172/10313",1.14041800011211e-07,1.83789046411249e-05,1.5273021263281e-05,"CD70/IDO1/BTN3A1/VSIR/HLA-G/CD4/HLA-DRB1/CD74/MEF2C/LYN/PSMB10/GPNMB/CARD11/FCGR2B/CD38/CD274/CEBPB/CDKN1A",18
"GO:0050670","BP","GO:0050670","regulation of lymphocyte proliferation","16/243","136/10313",1.16252107669766e-07,1.83789046411249e-05,1.5273021263281e-05,"CD70/IDO1/VSIR/HLA-G/CD4/HLA-DRB1/CD74/MEF2C/LYN/GPNMB/CARD11/FCGR2B/CD38/CD274/CEBPB/CDKN1A",16
"GO:0032944","BP","GO:0032944","regulation of mononuclear cell proliferation","16/243","138/10313",1.42767885005551e-07,2.06082338355839e-05,1.71256122013524e-05,"CD70/IDO1/VSIR/HLA-G/CD4/HLA-DRB1/CD74/MEF2C/LYN/GPNMB/CARD11/FCGR2B/CD38/CD274/CEBPB/CDKN1A",16
"GO:0034341","BP","GO:0034341","response to interferon-gamma","16/243","138/10313",1.42767885005551e-07,2.06082338355839e-05,1.71256122013524e-05,"TLR3/HLA-G/TRIM22/HCK/PARP14/FCGR1A/BST2/TRIM21/HLA-DRB1/TLR2/GBP5/CD74/PARP9/OASL/GBP1/IFITM3",16
"GO:0001817","BP","GO:0001817","regulation of cytokine production","31/243","467/10313",1.59262731706691e-07,2.20313445527589e-05,1.83082289387384e-05,"HILPDA/TLR3/IDO1/BTN3A1/VSIR/HLA-G/TLR8/GPSM3/CD4/BST2/TRIM21/HLA-DRB1/TLR2/GBP5/ALOX5/CD74/LYN/IFIH1/GPNMB/TGFB1/ISG15/RNF125/CARD11/TNFAIP3/GBP1/FCGR2B/BTNL9/CD274/CEBPB/SERPINE1/C1QTNF3",31
"GO:0002695","BP","GO:0002695","negative regulation of leukocyte activation","14/243","107/10313",1.93942439492849e-07,2.57555559646504e-05,2.14030793225582e-05,"IDO1/VSIR/HLA-G/MILR1/HLA-DRB1/CD74/RUNX3/LOXL3/LYN/GPNMB/TNFAIP3/FCGR2B/CD274/CEBPB",14
"GO:0031349","BP","GO:0031349","positive regulation of defense response","21/243","239/10313",2.01965598273897e-07,2.57894533180514e-05,2.14312483026673e-05,"TLR3/IDO1/PLA2G7/HLA-G/TLR8/GPSM3/HCK/ETS1/TLR2/GBP5/MEF2C/TRADD/GJA1/LYN/PSMB10/PARP9/CARD11/LRRK2/TNFRSF11A/CEBPB/SERPINE1",21
"GO:0051250","BP","GO:0051250","negative regulation of lymphocyte activation","13/243","92/10313",2.14298091239495e-07,2.63507282561156e-05,2.18976724030688e-05,"IDO1/VSIR/HLA-G/HLA-DRB1/CD74/RUNX3/LOXL3/LYN/GPNMB/TNFAIP3/FCGR2B/CD274/CEBPB",13
"GO:0001525","BP","GO:0001525","angiogenesis","26/243","354/10313",2.49264974430475e-07,2.9555704111042e-05,2.45610337587321e-05,"TLR3/ESM1/ANGPT2/FLT1/TYMP/PGF/ADM/HLA-G/CYBB/CSPG4/ITGA5/ITGAX/PGK1/ETS1/ALOX5/CLEC14A/CALCRL/GPNMB/TNFAIP3/ECSCR/ANGPTL2/PRKCB/ENPP2/RAMP2/SERPINE1/THBS2",26
"GO:1903037","BP","GO:1903037","regulation of leukocyte cell-cell adhesion","19/243","203/10313",2.96081846221228e-07,3.38962665329131e-05,2.81680769127347e-05,"CD70/IDO1/ITGA4/VSIR/HLA-G/CD4/HLA-DRB1/ETS1/ALOX5/CD74/RUNX3/LOXL3/LYN/LCK/GPNMB/CARD11/FCGR2B/CD274/CEBPB",19
"GO:0019883","BP","GO:0019883","antigen processing and presentation of endogenous antigen","7/243","21/10313",3.2448958045193e-07,3.59101802366803e-05,2.98416558022635e-05,"TAP1/HLA-G/TAPBP/HLA-DRB1/CD74/TAP2/ERAP2",7
"GO:0070664","BP","GO:0070664","negative regulation of leukocyte proliferation","10/243","53/10313",3.51134703499794e-07,3.7605394052236e-05,3.12503924574859e-05,"IDO1/VSIR/HLA-G/HLA-DRB1/LYN/GPNMB/TNFAIP3/FCGR2B/CD274/CEBPB",10
"GO:0001568","BP","GO:0001568","blood vessel development","30/243","461/10313",3.94245937363953e-07,4.00117219678058e-05,3.32500707918894e-05,"TLR3/ESM1/ANGPT2/FLT1/TYMP/PGF/PECAM1/ADM/HLA-G/CYBB/CSPG4/ITGA5/ITGAX/PGK1/ETS1/ALOX5/MEF2C/CLEC14A/CALCRL/GPNMB/TGFB1/TNFAIP3/ECSCR/ANGPTL2/PRKCB/ENPP2/RAMP2/SERPINE1/COL1A2/THBS2",30
"GO:0050868","BP","GO:0050868","negative regulation of T cell activation","11/243","67/10313",3.97706874981202e-07,4.00117219678058e-05,3.32500707918894e-05,"IDO1/VSIR/HLA-G/HLA-DRB1/CD74/RUNX3/LOXL3/GPNMB/FCGR2B/CD274/CEBPB",11
"GO:0042110","BP","GO:0042110","T cell activation","23/243","301/10313",6.42747833556848e-07,6.27624355120216e-05,5.2156101292647e-05,"CD70/IDO1/PREX1/BTN3A1/VSIR/HLA-G/CD4/APBB1IP/HLA-DRB1/CD74/TCIRG1/RUNX3/ITGAL/LOXL3/LYN/LCK/PSMB10/GPNMB/CARD11/FCGR2B/MAFB/CD274/CEBPB",23
"GO:0050900","BP","GO:0050900","leukocyte migration","23/243","302/10313",6.81297571656466e-07,6.4625941082842e-05,5.37046897838075e-05,"ANGPT2/PREX1/FLT1/ITGA4/PLA2G7/PGF/PECAM1/GPSM3/HCK/ITGA5/ITGAM/ITGAX/ALOX5/CD74/ITGAL/LYN/CXCL9/LCK/TGFB1/TNFRSF11A/MMP9/SERPINE1/COL1A2",23
"GO:0050866","BP","GO:0050866","negative regulation of cell activation","14/243","119/10313",7.33452624911105e-07,6.76406309640241e-05,5.62099219266668e-05,"IDO1/VSIR/HLA-G/MILR1/HLA-DRB1/CD74/RUNX3/LOXL3/LYN/GPNMB/TNFAIP3/FCGR2B/CD274/CEBPB",14
"GO:1903038","BP","GO:1903038","negative regulation of leukocyte cell-cell adhesion","11/243","73/10313",9.72261005415365e-07,8.7240717242676e-05,7.2497755197544e-05,"IDO1/VSIR/HLA-G/HLA-DRB1/CD74/RUNX3/LOXL3/GPNMB/FCGR2B/CD274/CEBPB",11
"GO:0001944","BP","GO:0001944","vasculature development","30/243","483/10313",1.05566981732072e-06,9.2232205092231e-05,7.66457227478559e-05,"TLR3/ESM1/ANGPT2/FLT1/TYMP/PGF/PECAM1/ADM/HLA-G/CYBB/CSPG4/ITGA5/ITGAX/PGK1/ETS1/ALOX5/MEF2C/CLEC14A/CALCRL/GPNMB/TGFB1/TNFAIP3/ECSCR/ANGPTL2/PRKCB/ENPP2/RAMP2/SERPINE1/COL1A2/THBS2",30
"GO:0050672","BP","GO:0050672","negative regulation of lymphocyte proliferation","9/243","47/10313",1.20456607179018e-06,0.00010254254764983,8.52137024065332e-05,"IDO1/VSIR/HLA-G/HLA-DRB1/LYN/GPNMB/FCGR2B/CD274/CEBPB",9
"GO:0002694","BP","GO:0002694","regulation of leukocyte activation","24/243","337/10313",1.2918243055795e-06,0.000107221417363099,8.91018817085232e-05,"CD70/IDO1/VSIR/HLA-G/CD4/ITGAM/MILR1/HLA-DRB1/CD74/MEF2C/RUNX3/LOXL3/LYN/LCK/GPNMB/TGFB1/CARD11/TNFAIP3/FCGR2B/LRRK2/CD38/CD274/CEBPB/CDKN1A",24
"GO:0048514","BP","GO:0048514","blood vessel morphogenesis","27/243","412/10313",1.37686790419967e-06,0.000111492718096168,9.26513678281728e-05,"TLR3/ESM1/ANGPT2/FLT1/TYMP/PGF/ADM/HLA-G/CYBB/CSPG4/ITGA5/ITGAX/PGK1/ETS1/ALOX5/CLEC14A/CALCRL/GPNMB/TGFB1/TNFAIP3/ECSCR/ANGPTL2/PRKCB/ENPP2/RAMP2/SERPINE1/THBS2",27
"GO:0032945","BP","GO:0032945","negative regulation of mononuclear cell proliferation","9/243","48/10313",1.45239947079433e-06,0.000114808720072314,9.54069928058132e-05,"IDO1/VSIR/HLA-G/HLA-DRB1/LYN/GPNMB/FCGR2B/CD274/CEBPB",9
"GO:2000147","BP","GO:2000147","positive regulation of cell motility","26/243","390/10313",1.59126387631573e-06,0.000117685527758594,9.77976437080768e-05,"TCAF2/PREX1/FLT1/ITGA4/PLA2G7/PGF/PECAM1/VSIR/GPSM3/ITGA5/ITGAX/ETS1/FAM89B/CD74/TRADD/CAVIN1/LYN/GPNMB/TGFB1/SEMA6B/MAPRE2/MMP9/CD274/ENPP2/SERPINE1/FAM110C",26
"GO:0046598","BP","GO:0046598","positive regulation of viral entry into host cell","5/243","10/10313",1.59513516540263e-06,0.000117685527758594,9.77976437080768e-05,"CD4/TRIM21/HLA-DRB1/CD74/P4HB",5
"GO:0075294","BP","GO:0075294","positive regulation by symbiont of entry into host","5/243","10/10313",1.59513516540263e-06,0.000117685527758594,9.77976437080768e-05,"CD4/TRIM21/HLA-DRB1/CD74/P4HB",5
"GO:0050729","BP","GO:0050729","positive regulation of inflammatory response","11/243","78/10313",1.91576704512611e-06,0.000138268404126493,0.000114902183644749,"TLR3/IDO1/PLA2G7/GPSM3/ETS1/TLR2/TRADD/LRRK2/TNFRSF11A/CEBPB/SERPINE1",11
"GO:0051272","BP","GO:0051272","positive regulation of cellular component movement","26/243","396/10313",2.11498496685922e-06,0.000149398938084524,0.000124151749118433,"TCAF2/PREX1/FLT1/ITGA4/PLA2G7/PGF/PECAM1/VSIR/GPSM3/ITGA5/ITGAX/ETS1/FAM89B/CD74/TRADD/CAVIN1/LYN/GPNMB/TGFB1/SEMA6B/MAPRE2/MMP9/CD274/ENPP2/SERPINE1/FAM110C",26
"GO:0040017","BP","GO:0040017","positive regulation of locomotion","26/243","397/10313",2.21630140012816e-06,0.000153294180175531,0.000127388727406489,"TCAF2/PREX1/FLT1/ITGA4/PLA2G7/PGF/PECAM1/VSIR/GPSM3/ITGA5/ITGAX/ETS1/FAM89B/CD74/TRADD/CAVIN1/LYN/GPNMB/TGFB1/SEMA6B/MAPRE2/MMP9/CD274/ENPP2/SERPINE1/FAM110C",26
"GO:0002483","BP","GO:0002483","antigen processing and presentation of endogenous peptide antigen","6/243","18/10313",2.35544540611861e-06,0.000159593443843138,0.000132623467442253,"TAP1/HLA-G/TAPBP/HLA-DRB1/TAP2/ERAP2",6
"GO:0045785","BP","GO:0045785","positive regulation of cell adhesion","22/243","302/10313",2.52336329065263e-06,0.000167551322499335,0.000139236530206327,"CD70/PREX1/ITGA4/VSIR/HLA-G/CD4/ITGA5/APBB1IP/HLA-DRB1/ETS1/ALOX5/CD74/RUNX3/LYN/LCK/S100A10/PLEKHA2/CARD11/P4HB/EDIL3/CD274/FBLN2",22
"GO:0051249","BP","GO:0051249","regulation of lymphocyte activation","21/243","280/10313",2.71964129542786e-06,0.000177043315702363,0.000147124454805293,"CD70/IDO1/VSIR/HLA-G/CD4/HLA-DRB1/CD74/MEF2C/RUNX3/LOXL3/LYN/LCK/GPNMB/TGFB1/CARD11/TNFAIP3/FCGR2B/CD38/CD274/CEBPB/CDKN1A",21
"GO:0007162","BP","GO:0007162","negative regulation of cell adhesion","17/243","195/10313",3.39357573978546e-06,0.000212965760262078,0.000176976302361099,"IDO1/ANGPT2/VSIR/HLA-G/PLXNC1/HLA-DRB1/SIPA1/CD74/RUNX3/LOXL3/GPNMB/TGFB1/GBP1/FCGR2B/CD274/CEBPB/SERPINE1",17
"GO:0030335","BP","GO:0030335","positive regulation of cell migration","25/243","381/10313",3.39975460659342e-06,0.000212965760262078,0.000176976302361099,"TCAF2/PREX1/FLT1/ITGA4/PLA2G7/PGF/PECAM1/VSIR/GPSM3/ITGA5/ITGAX/ETS1/FAM89B/CD74/TRADD/LYN/GPNMB/TGFB1/SEMA6B/MAPRE2/MMP9/CD274/ENPP2/SERPINE1/FAM110C",25
"GO:0046596","BP","GO:0046596","regulation of viral entry into host cell","7/243","29/10313",3.7070241496733e-06,0.000227913336609543,0.000189397861526193,"CD4/TRIM22/TRIM21/HLA-DRB1/CD74/P4HB/IFITM3",7
"GO:0050865","BP","GO:0050865","regulation of cell activation","24/243","362/10313",4.51976591570043e-06,0.000272829506184099,0.000226723568709107,"CD70/IDO1/VSIR/HLA-G/CD4/ITGAM/MILR1/HLA-DRB1/CD74/MEF2C/RUNX3/LOXL3/LYN/LCK/GPNMB/TGFB1/CARD11/TNFAIP3/FCGR2B/LRRK2/CD38/CD274/CEBPB/CDKN1A",24
"GO:0009617","BP","GO:0009617","response to bacterium","24/243","363/10313",4.73926691473005e-06,0.000277797049752867,0.0002308516383647,"TLR3/IDO1/PYGL/ADM/CD4/HCK/HLA-DRB1/TLR2/MEF2C/GNLY/IFI44/GJA1/LYN/CXCL9/TGFB1/ISG15/TNFAIP3/NAIP/FCGR2B/HMCN1/TNFRSF11A/CD274/CEBPB/SERPINE1",24
"GO:1902106","BP","GO:1902106","negative regulation of leukocyte differentiation","9/243","55/10313",4.76940717949199e-06,0.000277797049752867,0.0002308516383647,"TLR3/HLA-G/CD74/RUNX3/LOXL3/LYN/FCGR2B/MAFB/LRRC17",9
"GO:1903707","BP","GO:1903707","negative regulation of hemopoiesis","9/243","56/10313",5.56730096954015e-06,0.000317185131443665,0.000263583458945417,"TLR3/HLA-G/CD74/RUNX3/LOXL3/LYN/FCGR2B/MAFB/LRRC17",9
"GO:0050777","BP","GO:0050777","negative regulation of immune response","11/243","87/10313",5.72251731021578e-06,0.000317185131443665,0.000263583458945417,"HLA-G/PARP14/LYAR/TRIM21/HLA-DRB1/SAMHD1/LOXL3/LYN/TNFAIP3/FCGR2B/COL3A1",11
"GO:0060333","BP","GO:0060333","interferon-gamma-mediated signaling pathway","10/243","71/10313",5.7322614116325e-06,0.000317185131443665,0.000263583458945417,"HLA-G/TRIM22/HCK/PARP14/FCGR1A/TRIM21/HLA-DRB1/PARP9/OASL/GBP1",10
"GO:0032103","BP","GO:0032103","positive regulation of response to external stimulus","23/243","343/10313",5.9838469448159e-06,0.000325678227160472,0.000270641291498921,"TLR3/IDO1/PLA2G7/PGF/HLA-G/TLR8/GPSM3/HCK/ETS1/TLR2/GBP5/DDX60/CD74/TRADD/LYN/PSMB10/PARP9/TGFB1/CARD11/LRRK2/TNFRSF11A/CEBPB/SERPINE1",23
"GO:0071346","BP","GO:0071346","cellular response to interferon-gamma","13/243","123/10313",6.1693439027103e-06,0.000330358415435455,0.000274530566536565,"TLR3/HLA-G/TRIM22/HCK/PARP14/FCGR1A/TRIM21/HLA-DRB1/TLR2/GBP5/PARP9/OASL/GBP1",13
"GO:0002831","BP","GO:0002831","regulation of response to biotic stimulus","21/243","297/10313",6.86431991636641e-06,0.000361738763846611,0.000300607894750148,"APOBEC3G/HLA-G/TLR8/HCK/PARP14/LYAR/BIRC3/TRIM21/HLA-DRB1/SAMHD1/DTX3L/GBP5/DDX60/LYN/PSMB10/PARP9/RNF125/CARD11/TNFAIP3/FCGR2B/CD274",21
"GO:1903706","BP","GO:1903706","regulation of hemopoiesis","19/243","251/10313",7.22891234431964e-06,0.000374999827861581,0.000311627948264174,"TLR3/VSIR/HLA-G/CD4/HLA-DRB1/ETS1/CD74/MEF2C/RUNX3/LOXL3/LYN/TGFB1/ISG15/CARD11/FCGR2B/MAFB/PRKCB/CEBPB/LRRC17",19
"GO:0022407","BP","GO:0022407","regulation of cell-cell adhesion","20/243","277/10313",8.39632162293711e-06,0.00041684321472008,0.000346400147679559,"CD70/IDO1/ITGA4/VSIR/HLA-G/CD4/HLA-DRB1/ETS1/ALOX5/CD74/RUNX3/LOXL3/LYN/LCK/GPNMB/TGFB1/CARD11/FCGR2B/CD274/CEBPB",20
"GO:0045766","BP","GO:0045766","positive regulation of angiogenesis","12/243","108/10313",8.41219740549559e-06,0.00041684321472008,0.000346400147679559,"TLR3/ANGPT2/FLT1/PGF/ADM/CYBB/ITGA5/ITGAX/ETS1/PRKCB/RAMP2/SERPINE1",12
"GO:1904018","BP","GO:1904018","positive regulation of vasculature development","12/243","108/10313",8.41219740549559e-06,0.00041684321472008,0.000346400147679559,"TLR3/ANGPT2/FLT1/PGF/ADM/CYBB/ITGA5/ITGAX/ETS1/PRKCB/RAMP2/SERPINE1",12
"GO:0002521","BP","GO:0002521","leukocyte differentiation","22/243","328/10313",9.58394611904161e-06,0.000466407005138544,0.000387588066096425,"TLR3/PREX1/ITGA4/VSIR/HLA-G/CD4/HLA-DRB1/TLR2/CD74/TCIRG1/RUNX3/LOXL3/LYN/LCK/TGFB1/CARD11/FCGR2B/MAFB/TNFRSF11A/MMP9/CEBPB/LRRC17",22
"GO:1902105","BP","GO:1902105","regulation of leukocyte differentiation","15/243","168/10313",9.69339860077094e-06,0.000466407005138544,0.000387588066096425,"TLR3/VSIR/HLA-G/CD4/HLA-DRB1/CD74/RUNX3/LOXL3/LYN/TGFB1/CARD11/FCGR2B/MAFB/CEBPB/LRRC17",15
"GO:0002696","BP","GO:0002696","positive regulation of leukocyte activation","17/243","213/10313",1.11056208171846e-05,0.000522631072468737,0.000434310729530932,"CD70/VSIR/HLA-G/CD4/ITGAM/HLA-DRB1/CD74/MEF2C/RUNX3/LYN/LCK/TGFB1/CARD11/LRRK2/CD38/CD274/CDKN1A",17
"GO:0022408","BP","GO:0022408","negative regulation of cell-cell adhesion","12/243","111/10313",1.11767488389398e-05,0.000522631072468737,0.000434310729530932,"IDO1/VSIR/HLA-G/HLA-DRB1/CD74/RUNX3/LOXL3/GPNMB/TGFB1/FCGR2B/CD274/CEBPB",12
"GO:0032613","BP","GO:0032613","interleukin-10 production","7/243","34/10313",1.15545746635576e-05,0.000532794276152935,0.000442756435572874,"IDO1/VSIR/HLA-DRB1/TLR2/ISG15/FCGR2B/CD274",7
"GO:0050731","BP","GO:0050731","positive regulation of peptidyl-tyrosine phosphorylation","12/243","113/10313",1.34346231936809e-05,0.000610999301411242,0.000507745456245677,"PECAM1/CD4/PARP14/CSPG4/ITGA5/FCGR1A/CD74/LYN/NCF1/PARP9/TGFB1/ENPP2",12
"GO:1903039","BP","GO:1903039","positive regulation of leukocyte cell-cell adhesion","14/243","153/10313",1.45787560900752e-05,0.000654073921879051,0.000543540820940074,"CD70/ITGA4/VSIR/HLA-G/CD4/HLA-DRB1/ETS1/ALOX5/CD74/RUNX3/LYN/LCK/CARD11/CD274",14
"GO:0050867","BP","GO:0050867","positive regulation of cell activation","17/243","219/10313",1.59945866159896e-05,0.000702511036719257,0.000583792462663656,"CD70/VSIR/HLA-G/CD4/ITGAM/HLA-DRB1/CD74/MEF2C/RUNX3/LYN/LCK/TGFB1/CARD11/LRRK2/CD38/CD274/CDKN1A",17
"GO:1903900","BP","GO:1903900","regulation of viral life cycle","12/243","115/10313",1.6081577948995e-05,0.000702511036719257,0.000583792462663656,"APOBEC3G/CD4/TRIM22/BST2/TRIM21/HLA-DRB1/CD74/OASL/ISG15/P4HB/IFITM3/MX1",12
"GO:0052372","BP","GO:0052372","modulation by symbiont of entry into host","7/243","36/10313",1.72231651012506e-05,0.000742609196573402,0.000617114364051645,"CD4/TRIM22/TRIM21/HLA-DRB1/CD74/P4HB/IFITM3",7
