"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0042744","BP","GO:0042744","hydrogen peroxide catabolic process","6/277","21/10313",1.3739487488348e-05,0.00336357056847986,0.00314790240535699,"HBG2/EPX/HBA2/HBE1/HBD/SNCA",6
"GO:0006364","BP","GO:0006364","rRNA processing","18/277","211/10313",1.47104021278708e-05,0.00336357056847986,0.00314790240535699,"RSL1D1/NIFK/TSR1/RPF2/ABT1/SRFBP1/RIOK2/RPS24/RRP1/UTP23/NOP53/RPL7/RPS6/NSA2/EBNA1BP2/REXO4/DDX54/RRS1",18
"GO:0006612","BP","GO:0006612","protein targeting to membrane","16/277","172/10313",1.51075805197534e-05,0.00336357056847986,0.00314790240535699,"RPL23A/RPL13A/RPL6/STOM/RPS24/RPL19/RPL13/RPL24/RPL4/RPL7/RPS6/RPL34/RPL32/RPL28/RPL29/RPL3",16
"GO:0042274","BP","GO:0042274","ribosomal small subunit biogenesis","10/277","70/10313",1.58880512875909e-05,0.00336357056847986,0.00314790240535699,"TSR1/ABT1/SRFBP1/RIOK2/RPS24/UTP23/RPS6/SURF6/RRS1/LTV1",10
"GO:0042255","BP","GO:0042255","ribosome assembly","9/277","56/10313",1.60027145690389e-05,0.00336357056847986,0.00314790240535699,"RPL23A/RPF2/ABT1/RPL6/BRIX1/RPL24/NOP53/RPL3/RRS1",9
"GO:0016072","BP","GO:0016072","rRNA metabolic process","18/277","218/10313",2.29125514252853e-05,0.00453264179077851,0.00424201416480515,"RSL1D1/NIFK/TSR1/RPF2/ABT1/SRFBP1/RIOK2/RPS24/RRP1/UTP23/NOP53/RPL7/RPS6/NSA2/EBNA1BP2/REXO4/DDX54/RRS1",18
"GO:0055072","BP","GO:0055072","iron ion homeostasis","9/277","62/10313",3.72217256926556e-05,0.00695425908357783,0.00650836022345265,"HFE/ABCB6/EPAS1/EPB42/TFRC/FTH1/HIF1A/FTL/NEDD8",9
"GO:0090150","BP","GO:0090150","establishment of protein localization to membrane","21/277","295/10313",4.48963647158943e-05,0.00772169556505208,0.00722658958621085,"RPL23A/BID/CASP8/RPL13A/CSK/RPL6/STOM/PDCD5/RPS24/RPL19/RPL13/RPL24/RPL4/RPL7/RPS6/RPL34/RPL32/RPL28/RPL29/RPL3/SFN",21
"GO:0002719","BP","GO:0002719","negative regulation of cytokine production involved in immune response","5/277","16/10313",4.61847193780837e-05,0.00772169556505208,0.00722658958621085,"HFE/ARG1/TGFB3/TGFB2/APOA2",5
"GO:0042743","BP","GO:0042743","hydrogen peroxide metabolic process","7/277","37/10313",4.82175459013065e-05,0.00772169556505208,0.00722658958621085,"CYBA/HBG2/EPX/HBA2/HBE1/HBD/SNCA",7
"GO:0019083","BP","GO:0019083","viral transcription","15/277","171/10313",5.55059275545166e-05,0.0080136105021196,0.0074997872830767,"RPL23A/RPL13A/RPL6/RPS24/RPL19/RPL13/RPL24/RPL4/RPL7/RPS6/RPL34/RPL32/RPL28/RPL29/RPL3",15
"GO:0001817","BP","GO:0001817","regulation of cytokine production","28/277","467/10313",5.61463174935116e-05,0.0080136105021196,0.0074997872830767,"CARD8/SERPINB1/HFE/CASP8/PML/DDX58/CSK/PANX1/ARHGEF2/PLCB1/RELB/NFKB2/CYBA/TRIM16/RARA/ARG1/TICAM1/SEMA7A/MIF/CD200/TGFB3/EPX/HSPB1/TGFB2/HIF1A/THBS1/MMP12/APOA2",28
"GO:0002718","BP","GO:0002718","regulation of cytokine production involved in immune response","8/277","51/10313",5.71890133960364e-05,0.0080136105021196,0.0074997872830767,"HFE/DDX58/ARG1/TICAM1/SEMA7A/TGFB3/TGFB2/APOA2",8
"GO:0006271","BP","GO:0006271","DNA strand elongation involved in DNA replication","5/277","17/10313",6.39987306003693e-05,0.00860910924036167,0.00805710334716228,"POLE3/MCM7/GINS4/MCM3/MCM4",5
"GO:0034655","BP","GO:0034655","nucleobase-containing compound catabolic process","28/277","473/10313",7.01764946293141e-05,0.00879180348909446,0.00822808345693614,"APAF1/RPL23A/ENTPD1/CARHSP1/APOBEC3F/FEN1/RPL13A/RPL6/HELZ2/RPS24/AMPD3/RPL19/RPL13/YBX3/RPL24/RPL4/DCTPP1/PSME2/RPL7/RPS6/RPL34/RPL32/REXO4/RPL28/RPL29/PDE9A/HSPB1/RPL3",28
"GO:0000956","BP","GO:0000956","nuclear-transcribed mRNA catabolic process","16/277","195/10313",7.05853982175291e-05,0.00879180348909446,0.00822808345693614,"RPL23A/RPL13A/RPL6/HELZ2/RPS24/RPL19/RPL13/RPL24/RPL4/RPL7/RPS6/RPL34/RPL32/RPL28/RPL29/RPL3",16
"GO:0002700","BP","GO:0002700","regulation of production of molecular mediator of immune response","10/277","85/10313",8.79418147026236e-05,0.0105624401016044,0.00988518894589641,"HFE/DDX58/GPI/ARG1/TICAM1/SEMA7A/TGFB3/TFRC/TGFB2/APOA2",10
"GO:0000082","BP","GO:0000082","G1/S transition of mitotic cell cycle","15/277","180/10313",9.97080950271937e-05,0.0115143483344508,0.0107760619497028,"CRLF3/POLE3/MCM7/BID/PML/PRMT2/MCM6/BACH1/PLCB1/PSME2/RPS6/PPAT/MCM3/MCM4/SFN",15
"GO:0001819","BP","GO:0001819","positive regulation of cytokine production","20/277","290/10313",0.000105816602671608,0.0115143483344508,0.0107760619497028,"CARD8/CASP8/DDX58/PANX1/ARHGEF2/PLCB1/NFKB2/CYBA/TRIM16/RARA/TICAM1/SEMA7A/MIF/CD200/EPX/HSPB1/HIF1A/THBS1/MMP12/APOA2",20
"GO:0001818","BP","GO:0001818","negative regulation of cytokine production","15/277","181/10313",0.000106138804153427,0.0115143483344508,0.0107760619497028,"CARD8/SERPINB1/HFE/PML/DDX58/CSK/RELB/RARA/ARG1/CD200/TGFB3/EPX/TGFB2/THBS1/APOA2",15
"GO:0015669","BP","GO:0015669","gas transport","4/277","11/10313",0.000144798965908254,0.0152174663234206,0.0142417403968973,"HBG2/HBA2/HBE1/HBD",4
"GO:0019080","BP","GO:0019080","viral gene expression","15/277","188/10313",0.000162181072752427,0.0162418390377431,0.0152004315454096,"RPL23A/RPL13A/RPL6/RPS24/RPL19/RPL13/RPL24/RPL4/RPL7/RPS6/RPL34/RPL32/RPL28/RPL29/RPL3",15
"GO:0002367","BP","GO:0002367","cytokine production involved in immune response","8/277","59/10313",0.000165404745878465,0.0162418390377431,0.0152004315454096,"HFE/DDX58/ARG1/TICAM1/SEMA7A/TGFB3/TGFB2/APOA2",8
"GO:0046700","BP","GO:0046700","heterocycle catabolic process","28/277","498/10313",0.000169034899292599,0.0162418390377431,0.0152004315454096,"APAF1/RPL23A/ENTPD1/CARHSP1/APOBEC3F/FEN1/RPL13A/RPL6/HELZ2/RPS24/AMPD3/RPL19/RPL13/YBX3/RPL24/RPL4/DCTPP1/PSME2/RPL7/RPS6/RPL34/RPL32/REXO4/RPL28/RPL29/PDE9A/HSPB1/RPL3",28
"GO:0044843","BP","GO:0044843","cell cycle G1/S phase transition","15/277","193/10313",0.000216530053955413,0.0200107278622304,0.0187276636800065,"CRLF3/POLE3/MCM7/BID/PML/PRMT2/MCM6/BACH1/PLCB1/PSME2/RPS6/PPAT/MCM3/MCM4/SFN",15
"GO:0002444","BP","GO:0002444","myeloid leukocyte mediated immunity","27/277","480/10313",0.000220159658311783,0.0200107278622304,0.0187276636800065,"APAF1/FAF2/SERPINB1/DDX58/IRAK4/STOM/AMPD3/RAB3D/S100A11/ATP11A/KCNAB2/CYBA/GPI/PIK3CD/ARG1/TICAM1/RAB27A/MIF/MVP/EPX/DIAPH1/CTSG/TMEM179B/FTH1/FTL/S100P/CD177",27
"GO:0006879","BP","GO:0006879","cellular iron ion homeostasis","7/277","47/10313",0.000234178016780329,0.0207247544850591,0.01939590776103,"HFE/ABCB6/TFRC/FTH1/HIF1A/FTL/NEDD8",7
"GO:0022616","BP","GO:0022616","DNA strand elongation","5/277","22/10313",0.000243922869642455,0.0210336566822456,0.0196850035150052,"POLE3/MCM7/GINS4/MCM3/MCM4",5
"GO:0061082","BP","GO:0061082","myeloid leukocyte cytokine production","5/277","23/10313",0.000304893773578498,0.0256339440136122,0.0239903258684134,"DDX58/TICAM1/SEMA7A/TGFB3/TGFB2",5
"GO:0009124","BP","GO:0009124","nucleoside monophosphate biosynthetic process","6/277","36/10313",0.00035147917005756,0.0288298646074043,0.0269813278169988,"DCK/AMPD3/AMPD2/PPAT/CAD/TK1",6
"GO:0002701","BP","GO:0002701","negative regulation of production of molecular mediator of immune response","5/277","25/10313",0.000460697286138434,0.036680154324712,0.0343282662506499,"HFE/ARG1/TGFB3/TGFB2/APOA2",5
"GO:0055076","BP","GO:0055076","transition metal ion homeostasis","10/277","104/10313",0.00046899989175219,0.036680154324712,0.0343282662506499,"HFE/SLC30A7/ABCB6/EPAS1/EPB42/TFRC/FTH1/HIF1A/FTL/NEDD8",10
"GO:0032651","BP","GO:0032651","regulation of interleukin-1 beta production","7/277","53/10313",0.000500366914117073,0.0382439530039935,0.0357917960098098,"CARD8/SERPINB1/CASP8/PML/PANX1/TRIM16/HSPB1",7
"GO:0000478","BP","GO:0000478","endonucleolytic cleavage involved in rRNA processing","4/277","15/10313",0.000550115690685429,0.0402182406038065,0.0376394946258451,"TSR1/ABT1/UTP23/RRS1",4
"GO:0000479","BP","GO:0000479","endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","4/277","15/10313",0.000550115690685429,0.0402182406038065,0.0376394946258451,"TSR1/ABT1/UTP23/RRS1",4
"GO:0006402","BP","GO:0006402","mRNA catabolic process","20/277","333/10313",0.000650006792760506,0.0465100605117783,0.0435278904894493,"RPL23A/CARHSP1/RPL13A/RPL6/HELZ2/RPS24/RPL19/RPL13/YBX3/RPL24/RPL4/PSME2/RPL7/RPS6/RPL34/RPL32/RPL28/RPL29/HSPB1/RPL3",20
"GO:0002446","BP","GO:0002446","neutrophil mediated immunity","24/277","440/10313",0.000766688953627532,0.053665181268333,0.0502242333731836,"APAF1/FAF2/SERPINB1/IRAK4/STOM/AMPD3/RAB3D/S100A11/ATP11A/KCNAB2/CYBA/GPI/ARG1/RAB27A/MIF/MVP/EPX/DIAPH1/CTSG/TMEM179B/FTH1/FTL/S100P/CD177",24
"GO:0032611","BP","GO:0032611","interleukin-1 beta production","7/277","57/10313",0.000783341533927904,0.053665181268333,0.0502242333731836,"CARD8/SERPINB1/CASP8/PML/PANX1/TRIM16/HSPB1",7
"GO:0000470","BP","GO:0000470","maturation of LSU-rRNA","5/277","28/10313",0.000797876617132516,0.053665181268333,0.0502242333731836,"RSL1D1/NIFK/RPF2/RPL7/NSA2",5
"GO:0006401","BP","GO:0006401","RNA catabolic process","21/277","366/10313",0.000864065976438312,0.0569775270345499,0.0533241954499598,"RPL23A/CARHSP1/FEN1/RPL13A/RPL6/HELZ2/RPS24/RPL19/RPL13/YBX3/RPL24/RPL4/PSME2/RPL7/RPS6/RPL34/RPL32/RPL28/RPL29/HSPB1/RPL3",21
"GO:0002888","BP","GO:0002888","positive regulation of myeloid leukocyte mediated immunity","4/277","17/10313",0.000919352358204547,0.0594573457815748,0.0556450111544858,"DDX58/ARG1/TICAM1/CD177",4
"GO:0002275","BP","GO:0002275","myeloid cell activation involved in immune response","25/277","474/10313",0.000966633723311391,0.0613356454999284,0.0574028765183924,"APAF1/FAF2/SERPINB1/STOM/AMPD3/RAB3D/S100A11/ATP11A/KCNAB2/CYBA/GPI/PIK3CD/ARG1/TICAM1/RAB27A/MIF/MVP/EPX/DIAPH1/CTSG/TMEM179B/FTH1/FTL/S100P/CD177",25
"GO:0072593","BP","GO:0072593","reactive oxygen species metabolic process","14/277","200/10313",0.000993354095690218,0.0618638856260408,0.0578972465129386,"CYBA/CRYAB/TICAM1/RAB27A/SH3PXD2A/HBG2/EPX/HBA2/HBE1/HBD/SNCA/HIF1A/THBS1/CD177",14
"GO:0032652","BP","GO:0032652","regulation of interleukin-1 production","7/277","61/10313",0.00117999160402375,0.0721511229878522,0.067524878392938,"CARD8/SERPINB1/CASP8/PML/PANX1/TRIM16/HSPB1",7
"GO:0043312","BP","GO:0043312","neutrophil degranulation","23/277","428/10313",0.00120283082381032,0.0722342867941807,0.0676027098344524,"APAF1/FAF2/SERPINB1/STOM/AMPD3/RAB3D/S100A11/ATP11A/KCNAB2/CYBA/GPI/ARG1/RAB27A/MIF/MVP/EPX/DIAPH1/CTSG/TMEM179B/FTH1/FTL/S100P/CD177",23
"GO:0002440","BP","GO:0002440","production of molecular mediator of immune response","10/277","118/10313",0.00126085108818419,0.0739868560519365,0.0692429064260576,"HFE/DDX58/GPI/ARG1/TICAM1/SEMA7A/TGFB3/TFRC/TGFB2/APOA2",10
"GO:0032760","BP","GO:0032760","positive regulation of tumor necrosis factor production","7/277","62/10313",0.00130022982578863,0.0739868560519365,0.0692429064260576,"DDX58/ARHGEF2/CYBA/TICAM1/MIF/HSPB1/THBS1",7
"GO:0002283","BP","GO:0002283","neutrophil activation involved in immune response","23/277","431/10313",0.00131926075750093,0.0739868560519365,0.0692429064260576,"APAF1/FAF2/SERPINB1/STOM/AMPD3/RAB3D/S100A11/ATP11A/KCNAB2/CYBA/GPI/ARG1/RAB27A/MIF/MVP/EPX/DIAPH1/CTSG/TMEM179B/FTH1/FTL/S100P/CD177",23
"GO:2001234","BP","GO:2001234","negative regulation of apoptotic signaling pathway","12/277","161/10313",0.00132001527300511,0.0739868560519365,0.0692429064260576,"BID/CASP8/PEA15/ARHGEF2/YBX3/ITPRIP/MIF/COL2A1/GCLM/HSPB1/HIF1A/THBS1",12
"GO:0006270","BP","GO:0006270","DNA replication initiation","5/277","32/10313",0.00149769869775195,0.0808045852074209,0.0756234908587848,"POLE3/MCM7/MCM6/MCM3/MCM4",5
"GO:0032731","BP","GO:0032731","positive regulation of interleukin-1 beta production","5/277","32/10313",0.00149769869775195,0.0808045852074209,0.0756234908587848,"CARD8/CASP8/PANX1/TRIM16/HSPB1",5
"GO:0030490","BP","GO:0030490","maturation of SSU-rRNA","6/277","47/10313",0.00151373442404624,0.0808045852074209,0.0756234908587848,"TSR1/ABT1/SRFBP1/RIOK2/UTP23/RRS1",6
"GO:0043299","BP","GO:0043299","leukocyte degranulation","24/277","465/10313",0.00163371679933056,0.0841705842307854,0.0787736660093739,"APAF1/FAF2/SERPINB1/STOM/AMPD3/RAB3D/S100A11/ATP11A/KCNAB2/CYBA/GPI/PIK3CD/ARG1/RAB27A/MIF/MVP/EPX/DIAPH1/CTSG/TMEM179B/FTH1/FTL/S100P/CD177",24
"GO:0042119","BP","GO:0042119","neutrophil activation","23/277","439/10313",0.00167829791003961,0.0841705842307854,0.0787736660093739,"APAF1/FAF2/SERPINB1/STOM/AMPD3/RAB3D/S100A11/ATP11A/KCNAB2/CYBA/GPI/ARG1/RAB27A/MIF/MVP/EPX/DIAPH1/CTSG/TMEM179B/FTH1/FTL/S100P/CD177",23
"GO:0033260","BP","GO:0033260","nuclear DNA replication","6/277","48/10313",0.00169170283976836,0.0841705842307854,0.0787736660093739,"POLE3/MCM7/FEN1/MCM6/MCM3/MCM4",6
"GO:1903557","BP","GO:1903557","positive regulation of tumor necrosis factor superfamily cytokine production","7/277","65/10313",0.00171918847363264,0.0841705842307854,0.0787736660093739,"DDX58/ARHGEF2/CYBA/TICAM1/MIF/HSPB1/THBS1",7
"GO:0046461","BP","GO:0046461","neutral lipid catabolic process","5/277","33/10313",0.00172696113943627,0.0841705842307854,0.0787736660093739,"DAGLB/MGLL/GPLD1/PNPLA2/APOA2",5
"GO:0046464","BP","GO:0046464","acylglycerol catabolic process","5/277","33/10313",0.00172696113943627,0.0841705842307854,0.0787736660093739,"DAGLB/MGLL/GPLD1/PNPLA2/APOA2",5
"GO:0009127","BP","GO:0009127","purine nucleoside monophosphate biosynthetic process","4/277","20/10313",0.00175645162031529,0.0843849542731474,0.0789742908983867,"DCK/AMPD3/AMPD2/PPAT",4
"GO:0046916","BP","GO:0046916","cellular transition metal ion homeostasis","8/277","84/10313",0.0018253294709276,0.0856173177007881,0.0801276366418944,"HFE/SLC30A7/ABCB6/TFRC/FTH1/HIF1A/FTL/NEDD8",8
"GO:0036230","BP","GO:0036230","granulocyte activation","23/277","442/10313",0.0018330201827109,0.0856173177007881,0.0801276366418944,"APAF1/FAF2/SERPINB1/STOM/AMPD3/RAB3D/S100A11/ATP11A/KCNAB2/CYBA/GPI/ARG1/RAB27A/MIF/MVP/EPX/DIAPH1/CTSG/TMEM179B/FTH1/FTL/S100P/CD177",23
"GO:0010896","BP","GO:0010896","regulation of triglyceride catabolic process","3/277","10/10313",0.00199943102956138,0.0908660344920935,0.0850398119258681,"DAGLB/GPLD1/PNPLA2",3
"GO:0051238","BP","GO:0051238","sequestering of metal ion","3/277","10/10313",0.00199943102956138,0.0908660344920935,0.0850398119258681,"SLC30A7/FTH1/FTL",3
"GO:0032612","BP","GO:0032612","interleukin-1 production","7/277","67/10313",0.0020521032497857,0.0920163097203907,0.0861163328681998,"CARD8/SERPINB1/CASP8/PML/PANX1/TRIM16/HSPB1",7
"GO:0044786","BP","GO:0044786","cell cycle DNA replication","6/277","50/10313",0.00209483030612479,0.0926962410460218,0.0867526678021206,"POLE3/MCM7/FEN1/MCM6/MCM3/MCM4",6
"GO:0006541","BP","GO:0006541","glutamine metabolic process","4/277","21/10313",0.00212439711261693,0.0927837336328668,0.0868345504678692,"ASNS/PPAT/CAD/ASNSD1",4
"GO:0032732","BP","GO:0032732","positive regulation of interleukin-1 production","5/277","36/10313",0.00256918769338808,0.11077151554954,0.103668977101624,"CARD8/CASP8/PANX1/TRIM16/HSPB1",5
"GO:0043281","BP","GO:0043281","regulation of cysteine-type endopeptidase activity involved in apoptotic process","11/277","152/10313",0.00261921246827587,0.111498880136858,0.104349703932643,"APAF1/CARD8/BID/CASP8/PML/PDCD5/CRYAB/SFN/SNCA/THBS1/DHCR24",11
"GO:0046040","BP","GO:0046040","IMP metabolic process","3/277","11/10313",0.00269491805343131,0.111889005107278,0.104714814551782,"AMPD3/AMPD2/PPAT",3
"GO:0060546","BP","GO:0060546","negative regulation of necroptotic process","3/277","11/10313",0.00269491805343131,0.111889005107278,0.104714814551782,"CASP8/ARHGEF2/YBX3",3
"GO:0002683","BP","GO:0002683","negative regulation of immune system process","15/277","249/10313",0.00294327666564476,0.120710236909309,0.112970439413066,"HFE/CBFB/LPXN/PLCB1/TAPBPL/RARA/A2M/ARG1/MIF/CD200/TGFB3/TGFB2/THBS1/MMP12/APOA2",15
"GO:0048821","BP","GO:0048821","erythrocyte development","4/277","23/10313",0.00301330901543687,0.122093472517038,0.114264983591075,"RPS6/BPGM/EPB42/SRF",4
"GO:0006605","BP","GO:0006605","protein targeting","20/277","379/10313",0.00306475100438248,0.122699495568313,0.114832149161699,"RPL23A/BID/RPL13A/RPL6/STOM/PDCD5/RPS24/RPL19/RPL13/RPL24/RPL4/RPL7/RPS6/RPL34/RPL32/RAB27A/RPL28/RPL29/LTBP2/RPL3",20
"GO:0097529","BP","GO:0097529","myeloid leukocyte migration","10/277","135/10313",0.00342389753797125,0.133787730589232,0.12520941967911,"IRAK4/PLCB1/PIK3CD/EDNRB/MIF/CD200/EPX/TGFB2/THBS1/CD177",10
"GO:0010839","BP","GO:0010839","negative regulation of keratinocyte proliferation","3/277","12/10313",0.00352234943276481,0.133787730589232,0.12520941967911,"EPPK1/INTU/SFN",3
"GO:0019511","BP","GO:0019511","peptidyl-proline hydroxylation","3/277","12/10313",0.00352234943276481,0.133787730589232,0.12520941967911,"P3H2/CRTAP/P4HA2",3
"GO:0062099","BP","GO:0062099","negative regulation of programmed necrotic cell death","3/277","12/10313",0.00352234943276481,0.133787730589232,0.12520941967911,"CASP8/ARHGEF2/YBX3",3
"GO:0018126","BP","GO:0018126","protein hydroxylation","4/277","24/10313",0.00354062088089256,0.133787730589232,0.12520941967911,"PLOD1/P3H2/CRTAP/P4HA2",4
"GO:0006735","BP","GO:0006735","NADH regeneration","4/277","25/10313",0.00412727299417906,0.150869772602437,0.14119618137981,"ADPGK/GPI/BPGM/GAPDHS",4
"GO:0061621","BP","GO:0061621","canonical glycolysis","4/277","25/10313",0.00412727299417906,0.150869772602437,0.14119618137981,"ADPGK/GPI/BPGM/GAPDHS",4
"GO:0061718","BP","GO:0061718","glucose catabolic process to pyruvate","4/277","25/10313",0.00412727299417906,0.150869772602437,0.14119618137981,"ADPGK/GPI/BPGM/GAPDHS",4
"GO:0098869","BP","GO:0098869","cellular oxidant detoxification","7/277","76/10313",0.00420646695891874,0.152111272933803,0.142358078179593,"GPX7/SRXN1/HBG2/EPX/HBA2/HBE1/HBD",7
"GO:0002697","BP","GO:0002697","regulation of immune effector process","15/277","259/10313",0.00425714251451095,0.152306066769152,0.142540382064812,"HFE/APOBEC3F/DDX58/GPI/RARA/A2M/ARG1/TICAM1/SEMA7A/TGFB3/TFRC/TGFB2/MMP12/APOA2/CD177",15
"GO:2001236","BP","GO:2001236","regulation of extrinsic apoptotic signaling pathway","9/277","118/10313",0.00444885675757163,0.153665178320169,0.143812348992067,"BID/CASP8/PML/PEA15/ARHGEF2/ITPRIP/COL2A1/GCLM/THBS1",9
"GO:0010935","BP","GO:0010935","regulation of macrophage cytokine production","3/277","13/10313",0.00448885611451341,0.153665178320169,0.143812348992067,"SEMA7A/TGFB3/TGFB2",3
"GO:1902570","BP","GO:1902570","protein localization to nucleolus","3/277","13/10313",0.00448885611451341,0.153665178320169,0.143812348992067,"RPF2/NOP53/RRS1",3
"GO:1902969","BP","GO:1902969","mitotic DNA replication","3/277","13/10313",0.00448885611451341,0.153665178320169,0.143812348992067,"MCM6/MCM3/MCM4",3
"GO:2001237","BP","GO:2001237","negative regulation of extrinsic apoptotic signaling pathway","7/277","77/10313",0.00452359579354647,0.153665178320169,0.143812348992067,"CASP8/PEA15/ARHGEF2/ITPRIP/COL2A1/GCLM/THBS1",7
"GO:0000469","BP","GO:0000469","cleavage involved in rRNA processing","4/277","26/10313",0.00477623304854119,0.154805515801102,0.144879569383631,"TSR1/ABT1/UTP23/RRS1",4
"GO:0019433","BP","GO:0019433","triglyceride catabolic process","4/277","26/10313",0.00477623304854119,0.154805515801102,0.144879569383631,"DAGLB/MGLL/GPLD1/PNPLA2",4
"GO:0061620","BP","GO:0061620","glycolytic process through glucose-6-phosphate","4/277","26/10313",0.00477623304854119,0.154805515801102,0.144879569383631,"ADPGK/GPI/BPGM/GAPDHS",4
"GO:0032680","BP","GO:0032680","regulation of tumor necrosis factor production","8/277","98/10313",0.00477815592122344,0.154805515801102,0.144879569383631,"DDX58/ARHGEF2/CYBA/RARA/TICAM1/MIF/HSPB1/THBS1",8
"GO:0030099","BP","GO:0030099","myeloid cell differentiation","16/277","288/10313",0.00478732490137217,0.154805515801102,0.144879569383631,"CASP8/PML/CBFB/RELB/RPS6/RARA/PIK3CD/SH3PXD2A/BPGM/EPAS1/EPB42/TFRC/JUNB/HIF1A/THBS1/SRF",16
"GO:0034976","BP","GO:0034976","response to endoplasmic reticulum stress","14/277","240/10313",0.0053269435196089,0.163784112763727,0.153282469337698,"APAF1/FAF2/PML/UFM1/CANX/FBXO6/TMTC3/ASNS/YOD1/CREB3L4/NRBF2/HM13/PDIA2/THBS1",14
"GO:0032640","BP","GO:0032640","tumor necrosis factor production","8/277","100/10313",0.00539741348370641,0.163784112763727,0.153282469337698,"DDX58/ARHGEF2/CYBA/RARA/TICAM1/MIF/HSPB1/THBS1",8
"GO:0061615","BP","GO:0061615","glycolytic process through fructose-6-phosphate","4/277","27/10313",0.00549037134717029,0.163784112763727,0.153282469337698,"ADPGK/GPI/BPGM/GAPDHS",4
"GO:0000054","BP","GO:0000054","ribosomal subunit export from nucleus","3/277","14/10313",0.00560070561041589,0.163784112763727,0.153282469337698,"RIOK2/RRS1/LTV1",3
