"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0033108","BP","GO:0033108","mitochondrial respiratory chain complex assembly","65/749","96/10313",1.16226573932047e-51,3.58558980580366e-49,3.4337815877468e-49,"NDUFS8/NDUFV1/NDUFS1/NDUFAF3/CHCHD4/NDUFS2/SCO1/NDUFB1/SURF1/NDUFA10/NDUFS3/FOXRED1/NDUFB8/COA3/NDUFAF5/UQCC2/NDUFB9/NDUFA9/NDUFB3/NDUFA6/NDUFV3/OMA1/DMAC2/NDUFS6/NDUFS7/COX14/NDUFA8/NDUFC2/NDUFA3/NDUFAF4/NDUFA11/SAMM50/NDUFAF1/PET117/SMIM20/NDUFA7/NUBPL/NDUFB2/NDUFV2/SDHAF3/NDUFB10/NDUFA5/NDUFB5/TFAM/NDUFB7/NDUFAF2/NDUFAF8/NDUFA12/NDUFB11/NDUFS5/COA5/COA4/NDUFAF6/NDUFB6/NDUFA2/NDUFS4/COX19/NDUFA13/ACAD9/NDUFB4/PET100/NDUFC1/COX17/NDUFAB1/UQCC1",65
"GO:0042775","BP","GO:0042775","mitochondrial ATP synthesis coupled electron transport","63/749","90/10313",1.59935394944515e-51,4.55446793911226e-49,4.36163894877025e-49,"NDUFS8/NDUFV1/NDUFS1/COX5A/ISCU/NDUFA4/NDUFS2/COX7B/SDHC/NDUFB1/NDUFA10/NDUFS3/CYCS/NDUFB8/DLD/SDHD/COQ9/COX5B/NDUFB9/NDUFA9/NDUFB3/NDUFA6/NDUFV3/COX8A/UQCRC2/NDUFS6/NDUFS7/NDUFA8/NDUFC2/AFG1L/NDUFA3/NDUFA11/COX4I1/NDUFAF1/NDUFA7/COX6A1/UQCR10/NDUFB2/SDHA/NDUFV2/COX6B1/CYC1/NDUFB10/UQCRB/NDUFA5/NDUFB5/NDUFB7/UQCRH/NDUFA12/NDUFB11/NDUFS5/UQCRQ/COX7C/COX6C/NDUFB6/NDUFA2/NDUFS4/NDUFA13/NDUFB4/UQCR11/NDUFC1/NDUFAB1/COX7A2L",63
"GO:0007005","BP","GO:0007005","mitochondrion organization","132/749","474/10313",5.06188606129661e-45,1.33850729992286e-42,1.28183701161256e-42,"THEM4/POLDIP2/ATPAF1/NDUFS8/NDUFV1/NDUFS1/ATP5F1B/NDUFAF3/CHCHD4/HSD17B10/NDUFS2/SCO1/PRDX3/HIP1R/ATP5IF1/NDUFB1/SURF1/NDUFA10/IMMT/NDUFS3/HMGCL/CYCS/FOXRED1/MFN2/NDUFB8/ATP5MG/FMC1/TRIAP1/COA3/NDUFAF5/UQCC2/MAIP1/NDUFB9/NDUFA9/NDUFB3/NDUFA6/MIPEP/NDUFV3/ATP5F1C/OMA1/ATP5PF/MTX2/DMAC2/NDUFS6/PMPCA/NDUFS7/RHOT1/COX14/ATP5PB/NDUFA8/PRKN/NDUFC2/ATP5F1D/CHCHD10/AFG1L/NDUFA3/NDUFAF4/NDUFA11/SAMM50/ACAA2/HSPD1/NDUFAF1/PET117/SIRT4/NIPSNAP2/SMIM20/NDUFA7/PMPCB/PPIF/NUBPL/NDUFB2/AFG3L2/NDUFV2/TFB2M/SDHAF3/NDUFB10/ATP5PO/ROMO1/RCC1L/ATP5PD/ALKBH7/TIMM13/NDUFA5/GRPEL1/NDUFB5/TFAM/SIRT3/COX7A2/TFB1M/NDUFB7/MTX1/NDUFAF2/NDUFAF8/TIMM10/CHCHD3/NDUFA12/NDUFB11/PID1/ATP5F1E/NDUFS5/COA5/COA4/HGF/TIMM8B/ATP23/NDUFAF6/SLIRP/CHCHD6/NDUFB6/NDUFA2/NDUFS4/COX19/NDUFA13/PNPT1/TMEM11/TIMM44/ACAD9/TIMM9/NDUFB4/LONP1/COX7A1/PITRM1/PET100/MTX3/NDUFC1/ARMC1/VDAC2/COX17/MFN1/NDUFAB1/COX7A2L/UQCC1",132
"GO:0015980","BP","GO:0015980","energy derivation by oxidation of organic compounds","91/749","231/10313",1.05744040068533e-44,2.6097629088914e-42,2.49926966281278e-42,"NDUFS8/NDUFV1/NDUFS1/COX5A/OGDH/NNT/ISCU/NDUFA4/NDUFS2/SDHB/COX7B/SDHC/NDUFB1/SUCLA2/SURF1/IDH2/NDUFA10/NDUFS3/IDH3A/CYCS/NDUFB8/DLD/SDHD/COQ9/ETFA/COX5B/NDUFB9/ETFB/NDUFA9/NDUFB3/NDUFA6/NDUFV3/ETFRF1/COX8A/UQCRC2/ETFDH/NDUFS6/NDUFS7/NDUFA8/DLAT/NDUFC2/ATP5F1D/IDH1/AFG1L/CS/NDUFA3/DHTKD1/NDUFA11/COX4I1/NDUFAF1/NDUFA7/FAHD1/COX6A1/UQCR10/NDUFB2/SDHA/NDUFV2/MDH2/COX6B1/CYC1/ME3/NDUFB10/KHK/UQCRB/NDUFA5/NDUFB5/SIRT3/SLC25A13/NDUFB7/IDH3B/UQCRH/NDUFA12/COQ10B/NDUFB11/PID1/COA6/NDUFS5/UQCRQ/COX7C/COX6C/NDUFB6/NDUFA2/NDUFS4/NDUFA13/PNPT1/NDUFB4/UQCR11/NDUFC1/CISD1/NDUFAB1/COX7A2L",91
"GO:0006091","BP","GO:0006091","generation of precursor metabolites and energy","124/749","436/10313",2.86991176503699e-43,6.64025834635434e-41,6.35912027937144e-41,"NDUFS8/NDUFV1/NDUFS1/ATP5F1B/COX5A/FDX1/OGDH/NNT/ISCU/NDUFA4/NDUFS2/SDHB/COX7B/SDHC/ATP5IF1/NDUFB1/SUCLA2/SURF1/IDH2/NDUFA10/NDUFS3/HMGCL/IDH3A/CYCS/NDUFB8/ATP5MG/COX11/DLD/CROT/SDHD/COQ9/AKR1A1/ETFA/UQCC2/COX5B/NDUFB9/ETFB/NDUFA9/NDUFB3/ENO3/NDUFA6/NDUFV3/ATP5F1C/ETFRF1/ACSS1/COX8A/UQCRC2/ATP5PF/ETFDH/NDUFS6/NDUFS7/ATP5PB/NDUFA8/DLAT/NDUFC2/ATP5F1D/CHCHD10/IDH1/ADH5/AFG1L/CS/NDUFA3/DHTKD1/NDUFA11/COX4I1/ACSS3/ADH1A/NDUFAF1/NIPSNAP2/NDUFA7/FDX2/FAHD1/PPIF/COX6A1/UQCR10/NDUFB2/SDHA/NDUFV2/MDH2/COX6B1/CYC1/ME3/NDUFB10/ATP5PO/KHK/UQCRB/ATP5PD/NDUFA5/NDUFB5/SIRT3/COX7A2/SLC25A13/NDUFB7/NDUFAF2/IDH3B/UQCRH/NDUFA12/COQ10B/NDUFB11/PID1/COA6/ATP5F1E/NDUFS5/TEFM/GLRX2/UQCRQ/COX7C/CYB5A/COX6C/AK9/NDUFB6/NDUFA2/NDUFS4/NDUFA13/PNPT1/MAOB/NDUFB4/COX7A1/UQCR11/NDUFC1/CISD1/COX17/NDUFAB1/COX7A2L",124
"GO:0043624","BP","GO:0043624","cellular protein complex disassembly","81/749","192/10313",1.76714355745394e-42,3.84821497040852e-40,3.68528761703088e-40,"MRPL19/MRPL34/MRPL51/MRPL16/MRPL17/MRPL22/MRPS26/MRPL49/ERAL1/MRPS6/MRPL12/MRPS5/MRPL11/MRPS11/MRPS9/ADD3/MRPL14/MRPS15/MRPS2/MRPL55/MRPL54/MRPL30/MTRF1L/MRPL53/MRPS18C/MRPS27/MRPS31/CHCHD1/MRPS35/MRPL9/MRPS16/ADD1/DAP3/MRPS36/MRPL15/MRPL58/MRPL40/MRPL13/HDGFL3/MRPS10/MRPS14/MRPL27/MRPL48/MRPL18/MRPS18A/MRPS7/MRPL47/PTCD3/MRPL20/MRPL46/MRPL43/MRPL44/MRPL1/CIB1/MRPS28/MRPL50/MRPL23/MRPL45/MRPL52/MRPS12/MRPS30/MRPL32/MRPL39/MRPL33/MRRF/MRPL37/NES/MRPL57/MRPS21/MTRF1/RDX/MRPS17/MRPS33/MRPS22/MRPL10/MRPL28/MRPL3/MRPS24/MRPS23/MRPS18B/MRPL24",81
"GO:0010257","BP","GO:0010257","NADH dehydrogenase complex assembly","47/749","63/10313",9.10111120335571e-41,1.77327966709594e-38,1.69820180237684e-38,"NDUFS8/NDUFV1/NDUFS1/NDUFAF3/NDUFS2/NDUFB1/NDUFA10/NDUFS3/FOXRED1/NDUFB8/NDUFAF5/NDUFB9/NDUFA9/NDUFB3/NDUFA6/NDUFV3/DMAC2/NDUFS6/NDUFS7/NDUFA8/NDUFC2/NDUFA3/NDUFAF4/NDUFA11/NDUFAF1/NDUFA7/NUBPL/NDUFB2/NDUFV2/NDUFB10/NDUFA5/NDUFB5/NDUFB7/NDUFAF2/NDUFAF8/NDUFA12/NDUFB11/NDUFS5/NDUFAF6/NDUFB6/NDUFA2/NDUFS4/NDUFA13/ACAD9/NDUFB4/NDUFC1/NDUFAB1",47
"GO:0032981","BP","GO:0032981","mitochondrial respiratory chain complex I assembly","47/749","63/10313",9.10111120335571e-41,1.77327966709594e-38,1.69820180237684e-38,"NDUFS8/NDUFV1/NDUFS1/NDUFAF3/NDUFS2/NDUFB1/NDUFA10/NDUFS3/FOXRED1/NDUFB8/NDUFAF5/NDUFB9/NDUFA9/NDUFB3/NDUFA6/NDUFV3/DMAC2/NDUFS6/NDUFS7/NDUFA8/NDUFC2/NDUFA3/NDUFAF4/NDUFA11/NDUFAF1/NDUFA7/NUBPL/NDUFB2/NDUFV2/NDUFB10/NDUFA5/NDUFB5/NDUFB7/NDUFAF2/NDUFAF8/NDUFA12/NDUFB11/NDUFS5/NDUFAF6/NDUFB6/NDUFA2/NDUFS4/NDUFA13/ACAD9/NDUFB4/NDUFC1/NDUFAB1",47
"GO:0046034","BP","GO:0046034","ATP metabolic process","92/749","264/10313",5.68237424592995e-40,1.05180747292163e-37,1.00727560317327e-37,"NDUFS8/NDUFV1/NDUFS1/ATP5F1B/COX5A/ATP6V1A/OGDH/ISCU/NDUFA4/NDUFS2/COX7B/SDHC/ATP5IF1/NDUFB1/SURF1/NDUFA10/NDUFS3/CYCS/NDUFB8/ATP5MG/DLD/SDHD/COQ9/CLPX/UQCC2/COX5B/NDUFB9/ATP6V1B2/NDUFA9/NDUFB3/ENO3/NDUFA6/NDUFV3/ATP5F1C/COX8A/UQCRC2/ATP5PF/NDUFS6/NDUFS7/ATP5PB/NDUFA8/NDUFC2/ATP5F1D/CHCHD10/AFG1L/NDUFA3/DHTKD1/NDUFA11/COX4I1/NDUFAF1/NIPSNAP2/NDUFA7/PPIF/COX6A1/UQCR10/NDUFB2/SDHA/NDUFV2/COX6B1/CYC1/NDUFB10/ATP5PO/UQCRB/ATP5PD/NDUFA5/NDUFB5/COX7A2/SLC25A13/NDUFB7/UQCRH/NDUFA12/NDUFB11/PID1/COA6/AK2/ATP5F1E/NDUFS5/TEFM/UQCRQ/COX7C/COX6C/AK9/NDUFB6/NDUFA2/NDUFS4/NDUFA13/NDUFB4/COX7A1/UQCR11/NDUFC1/NDUFAB1/COX7A2L",92
"GO:0006120","BP","GO:0006120","mitochondrial electron transport, NADH to ubiquinone","41/749","51/10313",4.56188798509575e-38,8.04195681944022e-36,7.70147304952505e-36,"NDUFS8/NDUFV1/NDUFS1/ISCU/NDUFA4/NDUFS2/NDUFB1/NDUFA10/NDUFS3/NDUFB8/DLD/COQ9/NDUFB9/NDUFA9/NDUFB3/NDUFA6/NDUFV3/NDUFS6/NDUFS7/NDUFA8/NDUFC2/NDUFA3/NDUFA11/NDUFAF1/NDUFA7/NDUFB2/NDUFV2/NDUFB10/NDUFA5/NDUFB5/NDUFB7/NDUFA12/NDUFB11/NDUFS5/NDUFB6/NDUFA2/NDUFS4/NDUFA13/NDUFB4/NDUFC1/NDUFAB1",41
"GO:0032984","BP","GO:0032984","protein-containing complex disassembly","81/749","276/10313",3.23756999341979e-29,5.44794732529093e-27,5.21728982671667e-27,"MRPL19/MRPL34/MRPL51/MRPL16/MRPL17/MRPL22/MRPS26/MRPL49/ERAL1/MRPS6/MRPL12/MRPS5/MRPL11/MRPS11/MRPS9/ADD3/MRPL14/MRPS15/MRPS2/MRPL55/MRPL54/MRPL30/MTRF1L/MRPL53/MRPS18C/MRPS27/MRPS31/CHCHD1/MRPS35/MRPL9/MRPS16/ADD1/DAP3/MRPS36/MRPL15/MRPL58/MRPL40/MRPL13/HDGFL3/MRPS10/MRPS14/MRPL27/MRPL48/MRPL18/MRPS18A/MRPS7/MRPL47/PTCD3/MRPL20/MRPL46/MRPL43/MRPL44/MRPL1/CIB1/MRPS28/MRPL50/MRPL23/MRPL45/MRPL52/MRPS12/MRPS30/MRPL32/MRPL39/MRPL33/MRRF/MRPL37/NES/MRPL57/MRPS21/MTRF1/RDX/MRPS17/MRPS33/MRPS22/MRPL10/MRPL28/MRPL3/MRPS24/MRPS23/MRPS18B/MRPL24",81
"GO:0009060","BP","GO:0009060","aerobic respiration","40/749","79/10313",3.67212178702471e-25,5.91051950241978e-23,5.6602774273223e-23,"NDUFS8/COX5A/OGDH/NNT/NDUFA4/SDHB/COX7B/SDHC/SUCLA2/SURF1/IDH2/IDH3A/CYCS/DLD/SDHD/COX5B/COX8A/UQCRC2/NDUFS7/DLAT/ATP5F1D/IDH1/AFG1L/CS/DHTKD1/COX4I1/FAHD1/COX6A1/UQCR10/SDHA/MDH2/COX6B1/ME3/UQCRB/SIRT3/IDH3B/UQCRH/COX7C/COX6C/COX7A2L",40
"GO:0016054","BP","GO:0016054","organic acid catabolic process","63/749","223/10313",6.72386335797631e-22,1.03715592296785e-19,9.93244376739659e-20,"HACL1/ACAD10/GOT2/HSD17B10/OGDH/TXN2/AUH/GSTZ1/MCAT/MCCC1/HMGCL/ABCD3/DECR1/ACOT8/DLD/CROT/HIBADH/MCCC2/AKR1A1/ECHDC2/ETFA/CPT1A/MPST/ECHDC1/BCKDHA/ETFB/DDAH1/GCSH/ETFDH/GLS/AADAT/ALDH3A2/ECI1/ACAA2/MECR/EHHADH/GLUD1/CPT2/SLC25A21/ENOSF1/ACOT4/PECR/CPT1B/NUDT19/MCEE/ACMSD/DECR2/ACSF3/DDO/HSD17B4/AMACR/CYP4F11/ECH1/MTHFS/ACADL/KYNU/GLUD2/NPL/MLYCD/HADHA/ACADS/KMO/MMAA",63
"GO:0046395","BP","GO:0046395","carboxylic acid catabolic process","60/749","209/10313",2.73404730416803e-21,4.04857724801203e-19,3.87716687176334e-19,"HACL1/ACAD10/GOT2/HSD17B10/OGDH/AUH/GSTZ1/MCAT/MCCC1/HMGCL/ABCD3/DECR1/ACOT8/DLD/CROT/HIBADH/MCCC2/AKR1A1/ECHDC2/ETFA/CPT1A/ECHDC1/ETFB/DDAH1/GCSH/ETFDH/GLS/AADAT/ALDH3A2/ECI1/ACAA2/MECR/EHHADH/GLUD1/CPT2/SLC25A21/ENOSF1/ACOT4/PECR/CPT1B/NUDT19/MCEE/ACMSD/DECR2/ACSF3/DDO/HSD17B4/AMACR/CYP4F11/ECH1/MTHFS/ACADL/KYNU/GLUD2/NPL/MLYCD/HADHA/ACADS/KMO/MMAA",60
