"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006813","BP","GO:0006813","potassium ion transport","6/127","93/10313",0.000984909522445337,0.133011598463053,0.125988490072974,"ATP1A1/KCNJ1/SLC12A3/WNK4/ATP1B1/FXYD4",6
"GO:0030855","BP","GO:0030855","epithelial cell differentiation","13/127","391/10313",0.00103537992274794,0.133011598463053,0.125988490072974,"RAPGEF3/FN3K/GSTM3/CYP27B1/RAB25/TST/KDF1/KRT7/NPY/SCUBE1/PCK1/IRF6/VIL1",13
"GO:0046395","BP","GO:0046395","carboxylic acid catabolic process","9/127","209/10313",0.00109151801894617,0.133011598463053,0.125988490072974,"ACOX2/ABAT/AMT/PLIN5/ACOX1/ALDH4A1/PAH/PCK1/AMDHD1",9
"GO:0032787","BP","GO:0032787","monocarboxylic acid metabolic process","15/127","497/10313",0.001139895862565,0.133011598463053,0.125988490072974,"ACOX2/ABAT/OGDHL/PLIN5/ACOX1/ALDH4A1/RGN/ADH1C/GRHPR/PDK2/PCK1/CKB/SCD5/AMDHD1/PKLR",15
"GO:0055075","BP","GO:0055075","potassium ion homeostasis","3/127","18/10313",0.00129998703332782,0.14276916418959,0.135230849287352,"ATP1A1/SLC12A3/ATP1B1",3
"GO:0090075","BP","GO:0090075","relaxation of muscle","3/127","19/10313",0.00152992225838238,0.158686936466661,0.150308151700725,"ATP1A1/ATP1B1/CHGA",3
"GO:0098739","BP","GO:0098739","import across plasma membrane","6/127","105/10313",0.00184493559271118,0.175032564316772,0.165790718604109,"ATP1A1/SLC15A2/KCNJ1/SLC12A3/WNK4/ATP1B1",6
"GO:0098657","BP","GO:0098657","import into cell","7/127","144/10313",0.00198232738965956,0.175032564316772,0.165790718604109,"ATP1A1/SLC15A2/KCNJ1/SLC12A3/WNK4/ATP1B1/RAB3B",7
"GO:1902476","BP","GO:1902476","chloride transmembrane transport","4/127","44/10313",0.00203441371385197,0.175032564316772,0.165790718604109,"CLCNKA/SLC12A3/CLCNKB/BSND",4
"GO:1901021","BP","GO:1901021","positive regulation of calcium ion transmembrane transporter activity","3/127","21/10313",0.00206251548739635,0.175032564316772,0.165790718604109,"HSPA2/RGN/ATP1B1",3
"GO:0032414","BP","GO:0032414","positive regulation of ion transmembrane transporter activity","4/127","52/10313",0.00376184480461685,0.264642922757262,0.250669585449328,"HSPA2/WNK4/RGN/ATP1B1",4
"GO:0098662","BP","GO:0098662","inorganic cation transmembrane transport","12/127","400/10313",0.00377680298250122,0.264642922757262,0.250669585449328,"ATP1A1/SLC15A2/HSPA2/KCNJ1/SLC12A3/MCUR1/WNK4/CNNM2/RGN/ANXA9/ATP1B1/FXYD4",12
"GO:0019432","BP","GO:0019432","triglyceride biosynthetic process","3/127","26/10313",0.00385529254137949,0.264642922757262,0.250669585449328,"PLIN5/RGN/PCK1",3
"GO:0035725","BP","GO:0035725","sodium ion transmembrane transport","5/127","86/10313",0.0041136039475919,0.264642922757262,0.250669585449328,"ATP1A1/SLC12A3/WNK4/ATP1B1/FXYD4",5
"GO:0006814","BP","GO:0006814","sodium ion transport","6/127","124/10313",0.00423789747637723,0.264642922757262,0.250669585449328,"ATP1A1/SLC12A3/WNK4/ATP1B1/FXYD4/CNTN1",6
"GO:0032231","BP","GO:0032231","regulation of actin filament bundle assembly","5/127","88/10313",0.00453822005486224,0.264642922757262,0.250669585449328,"PPM1E/RAPGEF3/CGNL1/TACSTD2/VIL1",5
"GO:0055078","BP","GO:0055078","sodium ion homeostasis","3/127","28/10313",0.0047715419150271,0.264642922757262,0.250669585449328,"ATP1A1/SLC12A3/ATP1B1",3
"GO:0006694","BP","GO:0006694","steroid biosynthetic process","6/127","128/10313",0.00494693058184043,0.264642922757262,0.250669585449328,"ATP1A1/DHRS11/ACOX2/HSD11B2/CYP27B1/HMGCS2",6
"GO:0009063","BP","GO:0009063","cellular amino acid catabolic process","5/127","91/10313",0.00523240002227617,0.264642922757262,0.250669585449328,"ABAT/AMT/ALDH4A1/PAH/AMDHD1",5
"GO:0010765","BP","GO:0010765","positive regulation of sodium ion transport","3/127","29/10313",0.00527475347011869,0.264642922757262,0.250669585449328,"WNK4/ATP1B1/CNTN1",3
"GO:0051017","BP","GO:0051017","actin filament bundle assembly","6/127","132/10313",0.00573964363129963,0.264642922757262,0.250669585449328,"PPM1E/RAPGEF3/CGNL1/TACSTD2/AIF1L/VIL1",6
"GO:0006936","BP","GO:0006936","muscle contraction","7/127","175/10313",0.00583211035552274,0.264642922757262,0.250669585449328,"ATP1A1/ATP1B1/ANKRD2/CHGA/HSPB6/MYH14/DES",7
"GO:0034765","BP","GO:0034765","regulation of ion transmembrane transport","9/127","269/10313",0.00594815763341057,0.264642922757262,0.250669585449328,"CLCNKA/HSPA2/KCNJ1/CLCNKB/WNK4/RGN/ATP1B1/FXYD4/OCLN",9
"GO:0061572","BP","GO:0061572","actin filament bundle organization","6/127","134/10313",0.00616910182011693,0.264642922757262,0.250669585449328,"PPM1E/RAPGEF3/CGNL1/TACSTD2/AIF1L/VIL1",6
"GO:0015698","BP","GO:0015698","inorganic anion transport","5/127","95/10313",0.00627079017040757,0.264642922757262,0.250669585449328,"CLCNKA/SLC12A3/CLCNKB/WNK4/BSND",5
"GO:0010867","BP","GO:0010867","positive regulation of triglyceride biosynthetic process","2/127","10/10313",0.00634686424486114,0.264642922757262,0.250669585449328,"PLIN5/RGN",2
"GO:0036376","BP","GO:0036376","sodium ion export across plasma membrane","2/127","10/10313",0.00634686424486114,0.264642922757262,0.250669585449328,"ATP1A1/ATP1B1",2
"GO:0046487","BP","GO:0046487","glyoxylate metabolic process","2/127","10/10313",0.00634686424486114,0.264642922757262,0.250669585449328,"ALDH4A1/GRHPR",2
"GO:0061430","BP","GO:0061430","bone trabecula morphogenesis","2/127","10/10313",0.00634686424486114,0.264642922757262,0.250669585449328,"PLXNB1/CHAD",2
"GO:0086011","BP","GO:0086011","membrane repolarization during action potential","2/127","10/10313",0.00634686424486114,0.264642922757262,0.250669585449328,"ATP1A1/ATP1B1",2
"GO:0046460","BP","GO:0046460","neutral lipid biosynthetic process","3/127","31/10313",0.00637393429227654,0.264642922757262,0.250669585449328,"PLIN5/RGN/PCK1",3
"GO:0046463","BP","GO:0046463","acylglycerol biosynthetic process","3/127","31/10313",0.00637393429227654,0.264642922757262,0.250669585449328,"PLIN5/RGN/PCK1",3
"GO:0034762","BP","GO:0034762","regulation of transmembrane transport","9/127","273/10313",0.00653399171636849,0.264642922757262,0.250669585449328,"CLCNKA/HSPA2/KCNJ1/CLCNKB/WNK4/RGN/ATP1B1/FXYD4/OCLN",9
"GO:0030534","BP","GO:0030534","adult behavior","4/127","61/10313",0.0066621410656622,0.264642922757262,0.250669585449328,"ABAT/CNP/PPP1R1B/NPY",4
"GO:0098661","BP","GO:0098661","inorganic anion transmembrane transport","4/127","61/10313",0.0066621410656622,0.264642922757262,0.250669585449328,"CLCNKA/SLC12A3/CLCNKB/BSND",4
"GO:0006069","BP","GO:0006069","ethanol oxidation","2/127","11/10313",0.00769506228305242,0.287333625649177,0.272162202853222,"ADH1C/ALDH2",2
"GO:0006883","BP","GO:0006883","cellular sodium ion homeostasis","2/127","11/10313",0.00769506228305242,0.287333625649177,0.272162202853222,"ATP1A1/ATP1B1",2
"GO:0071467","BP","GO:0071467","cellular response to pH","2/127","11/10313",0.00769506228305242,0.287333625649177,0.272162202853222,"HYAL1/PCK1",2
"GO:0042446","BP","GO:0042446","hormone biosynthetic process","3/127","35/10313",0.00895577320045088,0.289862377019566,0.274557434326316,"ATP1A1/DHRS11/CYP27B1",3
"GO:0140115","BP","GO:0140115","export across plasma membrane","3/127","35/10313",0.00895577320045088,0.289862377019566,0.274557434326316,"ATP1A1/SLC15A2/ATP1B1",3
"GO:1903779","BP","GO:1903779","regulation of cardiac conduction","3/127","35/10313",0.00895577320045088,0.289862377019566,0.274557434326316,"ATP1A1/ATP1B1/FXYD4",3
"GO:1904427","BP","GO:1904427","positive regulation of calcium ion transmembrane transport","3/127","35/10313",0.00895577320045088,0.289862377019566,0.274557434326316,"HSPA2/RGN/ATP1B1",3
"GO:2000649","BP","GO:2000649","regulation of sodium ion transmembrane transporter activity","3/127","35/10313",0.00895577320045088,0.289862377019566,0.274557434326316,"WNK4/ATP1B1/FXYD4",3
"GO:0007218","BP","GO:0007218","neuropeptide signaling pathway","2/127","12/10313",0.00916008582975596,0.289862377019566,0.274557434326316,"SORT1/NPY",2
"GO:0010866","BP","GO:0010866","regulation of triglyceride biosynthetic process","2/127","12/10313",0.00916008582975596,0.289862377019566,0.274557434326316,"PLIN5/RGN",2
"GO:0010894","BP","GO:0010894","negative regulation of steroid biosynthetic process","2/127","12/10313",0.00916008582975596,0.289862377019566,0.274557434326316,"ATP1A1/CYP27B1",2
"GO:0046885","BP","GO:0046885","regulation of hormone biosynthetic process","2/127","12/10313",0.00916008582975596,0.289862377019566,0.274557434326316,"ATP1A1/CYP27B1",2
"GO:0032409","BP","GO:0032409","regulation of transporter activity","6/127","147/10313",0.00955126142056182,0.295204481476065,0.279617471812245,"HSPA2/WNK4/SGK2/RGN/ATP1B1/FXYD4",6
"GO:1904064","BP","GO:1904064","positive regulation of cation transmembrane transport","4/127","68/10313",0.00973539000182664,0.295204481476065,0.279617471812245,"HSPA2/WNK4/RGN/ATP1B1",4
"GO:0031032","BP","GO:0031032","actomyosin structure organization","6/127","149/10313",0.0101696315647947,0.295204481476065,0.279617471812245,"PPM1E/EPB41L4B/RAPGEF3/CGNL1/TACSTD2/MYH14",6
"GO:0008016","BP","GO:0008016","regulation of heart contraction","5/127","108/10313",0.0106367170233726,0.295204481476065,0.279617471812245,"ATP1A1/ATP1B1/FXYD4/CHGA/DES",5
"GO:0009110","BP","GO:0009110","vitamin biosynthetic process","2/127","13/10313",0.0107388994959937,0.295204481476065,0.279617471812245,"CYP27B1/RGN",2
"GO:0045933","BP","GO:0045933","positive regulation of muscle contraction","2/127","13/10313",0.0107388994959937,0.295204481476065,0.279617471812245,"ATP1A1/CHGA",2
"GO:0060445","BP","GO:0060445","branching involved in salivary gland morphogenesis","2/127","13/10313",0.0107388994959937,0.295204481476065,0.279617471812245,"ESRP2/NTN4",2
"GO:0098655","BP","GO:0098655","cation transmembrane transport","12/127","458/10313",0.010740303093564,0.295204481476065,0.279617471812245,"ATP1A1/SLC15A2/HSPA2/KCNJ1/SLC12A3/MCUR1/WNK4/CNNM2/RGN/ANXA9/ATP1B1/FXYD4",12
"GO:0008211","BP","GO:0008211","glucocorticoid metabolic process","2/127","14/10313",0.0124285239110551,0.295204481476065,0.279617471812245,"ATP1A1/HSD11B2",2
"GO:0033540","BP","GO:0033540","fatty acid beta-oxidation using acyl-CoA oxidase","2/127","14/10313",0.0124285239110551,0.295204481476065,0.279617471812245,"ACOX2/ACOX1",2
"GO:0035970","BP","GO:0035970","peptidyl-threonine dephosphorylation","2/127","14/10313",0.0124285239110551,0.295204481476065,0.279617471812245,"PPM1E/DUSP9",2
"GO:0045606","BP","GO:0045606","positive regulation of epidermal cell differentiation","2/127","14/10313",0.0124285239110551,0.295204481476065,0.279617471812245,"CYP27B1/KDF1",2
"GO:0055064","BP","GO:0055064","chloride ion homeostasis","2/127","14/10313",0.0124285239110551,0.295204481476065,0.279617471812245,"SLC12A3/CKB",2
"GO:0055083","BP","GO:0055083","monovalent inorganic anion homeostasis","2/127","14/10313",0.0124285239110551,0.295204481476065,0.279617471812245,"SLC12A3/CKB",2
"GO:0060192","BP","GO:0060192","negative regulation of lipase activity","2/127","14/10313",0.0124285239110551,0.295204481476065,0.279617471812245,"PLIN5/SORT1",2
"GO:0099622","BP","GO:0099622","cardiac muscle cell membrane repolarization","2/127","14/10313",0.0124285239110551,0.295204481476065,0.279617471812245,"ATP1A1/ATP1B1",2
"GO:0034764","BP","GO:0034764","positive regulation of transmembrane transport","5/127","113/10313",0.0127623417136877,0.295204481476065,0.279617471812245,"HSPA2/WNK4/RGN/ATP1B1/OCLN",5
"GO:0034767","BP","GO:0034767","positive regulation of ion transmembrane transport","5/127","113/10313",0.0127623417136877,0.295204481476065,0.279617471812245,"HSPA2/WNK4/RGN/ATP1B1/OCLN",5
"GO:0033865","BP","GO:0033865","nucleoside bisphosphate metabolic process","5/127","116/10313",0.0141669250902477,0.295204481476065,0.279617471812245,"SUCLG2/PDK2/SCD5/HMGCS2/SULT1C2",5
"GO:0033875","BP","GO:0033875","ribonucleoside bisphosphate metabolic process","5/127","116/10313",0.0141669250902477,0.295204481476065,0.279617471812245,"SUCLG2/PDK2/SCD5/HMGCS2/SULT1C2",5
"GO:0034032","BP","GO:0034032","purine nucleoside bisphosphate metabolic process","5/127","116/10313",0.0141669250902477,0.295204481476065,0.279617471812245,"SUCLG2/PDK2/SCD5/HMGCS2/SULT1C2",5
"GO:0002026","BP","GO:0002026","regulation of the force of heart contraction","2/127","15/10313",0.0142260348208798,0.295204481476065,0.279617471812245,"ATP1A1/CHGA",2
"GO:0032104","BP","GO:0032104","regulation of response to extracellular stimulus","2/127","15/10313",0.0142260348208798,0.295204481476065,0.279617471812245,"CYP27B1/NPY",2
"GO:0032107","BP","GO:0032107","regulation of response to nutrient levels","2/127","15/10313",0.0142260348208798,0.295204481476065,0.279617471812245,"CYP27B1/NPY",2
"GO:0045823","BP","GO:0045823","positive regulation of heart contraction","2/127","15/10313",0.0142260348208798,0.295204481476065,0.279617471812245,"ATP1A1/CHGA",2
"GO:0045939","BP","GO:0045939","negative regulation of steroid metabolic process","2/127","15/10313",0.0142260348208798,0.295204481476065,0.279617471812245,"ATP1A1/CYP27B1",2
"GO:0086064","BP","GO:0086064","cell communication by electrical coupling involved in cardiac conduction","2/127","15/10313",0.0142260348208798,0.295204481476065,0.279617471812245,"ATP1A1/ATP1B1",2
"GO:0090208","BP","GO:0090208","positive regulation of triglyceride metabolic process","2/127","15/10313",0.0142260348208798,0.295204481476065,0.279617471812245,"PLIN5/RGN",2
"GO:1903524","BP","GO:1903524","positive regulation of blood circulation","2/127","15/10313",0.0142260348208798,0.295204481476065,0.279617471812245,"ATP1A1/CHGA",2
"GO:2000651","BP","GO:2000651","positive regulation of sodium ion transmembrane transporter activity","2/127","15/10313",0.0142260348208798,0.295204481476065,0.279617471812245,"WNK4/ATP1B1",2
"GO:0006937","BP","GO:0006937","regulation of muscle contraction","4/127","76/10313",0.0142305320475875,0.295204481476065,0.279617471812245,"ATP1A1/ATP1B1/CHGA/HSPB6",4
"GO:0030001","BP","GO:0030001","metal ion transport","8/127","259/10313",0.0146257352825574,0.295357338052292,0.279762257450935,"ATP1A1/HSPA2/MCUR1/CNNM2/CYP27B1/RGN/ANXA9/ATP1B1",8
"GO:0055117","BP","GO:0055117","regulation of cardiac muscle contraction","3/127","42/10313",0.0147613203926095,0.295357338052292,0.279762257450935,"ATP1A1/ATP1B1/CHGA",3
"GO:0003014","BP","GO:0003014","renal system process","4/127","77/10313",0.0148706961847432,0.295357338052292,0.279762257450935,"SLC15A2/HSD11B2/WNK4/AQP2",4
"GO:0051492","BP","GO:0051492","regulation of stress fiber assembly","4/127","77/10313",0.0148706961847432,0.295357338052292,0.279762257450935,"PPM1E/RAPGEF3/CGNL1/TACSTD2",4
"GO:1902305","BP","GO:1902305","regulation of sodium ion transmembrane transport","3/127","43/10313",0.0157283905307524,0.305446035939161,0.28931826480861,"WNK4/ATP1B1/FXYD4",3
"GO:0006067","BP","GO:0006067","ethanol metabolic process","2/127","16/10313",0.0161285621998763,0.305446035939161,0.28931826480861,"ADH1C/ALDH2",2
"GO:0045684","BP","GO:0045684","positive regulation of epidermis development","2/127","16/10313",0.0161285621998763,0.305446035939161,0.28931826480861,"CYP27B1/KDF1",2
"GO:0070293","BP","GO:0070293","renal absorption","2/127","16/10313",0.0161285621998763,0.305446035939161,0.28931826480861,"SLC15A2/WNK4",2
"GO:0060348","BP","GO:0060348","bone development","5/127","120/10313",0.0161966564316963,0.305446035939161,0.28931826480861,"PLXNB1/CHAD/FREM1/RGN/ITGB6",5
"GO:0035637","BP","GO:0035637","multicellular organismal signaling","4/127","80/10313",0.0168994763551593,0.315513223550825,0.298853897649134,"ATP1A1/ATP1B1/FXYD4/MYH14",4
"GO:0043648","BP","GO:0043648","dicarboxylic acid metabolic process","4/127","81/10313",0.0176123166964991,0.325566289825385,0.308376154769344,"SUCLG2/ALDH4A1/PCK1/AMDHD1",4
"GO:0042133","BP","GO:0042133","neurotransmitter metabolic process","2/127","17/10313",0.0181332893759888,0.331910306519324,0.314385202803521,"ABAT/PAH",2
"GO:0110020","BP","GO:0110020","regulation of actomyosin structure organization","4/127","82/10313",0.0183436752597032,0.332501375823941,0.314945063222294,"PPM1E/RAPGEF3/CGNL1/TACSTD2",4
"GO:0019932","BP","GO:0019932","second-messenger-mediated signaling","6/127","171/10313",0.0189582165515175,0.340336445208492,0.322366435288962,"RAPGEF3/RGN/NUDT4/PDK2/ATP1B1/GNAI1",6
"GO:1901615","BP","GO:1901615","organic hydroxy compound metabolic process","10/127","382/10313",0.0193956214009352,0.343484756356268,0.325348513336076,"ACOX2/GDPD3/CYP27B1/PLCD4/ADH1C/NUDT4/PAH/ALDH2/PCK1/HMGCS2",10
"GO:0030048","BP","GO:0030048","actin filament-based movement","4/127","84/10313",0.0198624549855184,0.343484756356268,0.325348513336076,"ATP1A1/MYH14/VIL1/DES",4
"GO:0006942","BP","GO:0006942","regulation of striated muscle contraction","3/127","47/10313",0.019946953365224,0.343484756356268,0.325348513336076,"ATP1A1/ATP1B1/CHGA",3
"GO:1901019","BP","GO:1901019","regulation of calcium ion transmembrane transporter activity","3/127","47/10313",0.019946953365224,0.343484756356268,0.325348513336076,"HSPA2/RGN/ATP1B1",3
"GO:0010644","BP","GO:0010644","cell communication by electrical coupling","2/127","18/10313",0.0202374521688214,0.343484756356268,0.325348513336076,"ATP1A1/ATP1B1",2
"GO:1901381","BP","GO:1901381","positive regulation of potassium ion transmembrane transport","2/127","18/10313",0.0202374521688214,0.343484756356268,0.325348513336076,"WNK4/ATP1B1",2
"GO:0008015","BP","GO:0008015","blood circulation","8/127","276/10313",0.0206262501566694,0.344230059579789,0.326054464011527,"ATP1A1/HSD11B2/ATP1B1/NPY/FXYD4/OCLN/CHGA/DES",8
"GO:0006941","BP","GO:0006941","striated muscle contraction","4/127","85/10313",0.0206501160540634,0.344230059579789,0.326054464011527,"ATP1A1/ATP1B1/CHGA/MYH14",4
"GO:0019935","BP","GO:0019935","cyclic-nucleotide-mediated signaling","3/127","48/10313",0.0210895617790141,0.348252165358751,0.329864199702705,"RAPGEF3/NUDT4/GNAI1",3
"GO:0006066","BP","GO:0006066","alcohol metabolic process","8/127","278/10313",0.0214325269297819,0.348252165358751,0.329864199702705,"GDPD3/CYP27B1/PLCD4/ADH1C/NUDT4/ALDH2/PCK1/HMGCS2",8
"GO:0060047","BP","GO:0060047","heart contraction","5/127","129/10313",0.0214509903675717,0.348252165358751,0.329864199702705,"ATP1A1/ATP1B1/FXYD4/CHGA/DES",5
"GO:0032412","BP","GO:0032412","regulation of ion transmembrane transporter activity","5/127","130/10313",0.0220957306748382,0.351836545541158,0.333259322024721,"HSPA2/WNK4/RGN/ATP1B1/FXYD4",5
"GO:0007435","BP","GO:0007435","salivary gland morphogenesis","2/127","19/10313",0.0224383380406377,0.351836545541158,0.333259322024721,"ESRP2/NTN4",2
"GO:0032094","BP","GO:0032094","response to food","2/127","19/10313",0.0224383380406377,0.351836545541158,0.333259322024721,"HSD11B2/NPY",2
"GO:1903522","BP","GO:1903522","regulation of blood circulation","5/127","131/10313",0.0227529692330974,0.351836545541158,0.333259322024721,"ATP1A1/ATP1B1/FXYD4/CHGA/DES",5
"GO:0030038","BP","GO:0030038","contractile actin filament bundle assembly","4/127","88/10313",0.0231275058565373,0.351836545541158,0.333259322024721,"PPM1E/RAPGEF3/CGNL1/TACSTD2",4
"GO:0043149","BP","GO:0043149","stress fiber assembly","4/127","88/10313",0.0231275058565373,0.351836545541158,0.333259322024721,"PPM1E/RAPGEF3/CGNL1/TACSTD2",4
"GO:0003012","BP","GO:0003012","muscle system process","7/127","231/10313",0.0239570634288817,0.351836545541158,0.333259322024721,"ATP1A1/ATP1B1/ANKRD2/CHGA/HSPB6/MYH14/DES",7
"GO:0003013","BP","GO:0003013","circulatory system process","9/127","340/10313",0.0244318269835707,0.351836545541158,0.333259322024721,"ATP1A1/SLC15A2/HSD11B2/ATP1B1/NPY/FXYD4/OCLN/CHGA/DES",9
"GO:0006081","BP","GO:0006081","cellular aldehyde metabolic process","3/127","51/10313",0.0247290693012274,0.351836545541158,0.333259322024721,"GLYCTK/ALDH4A1/GRHPR",3
"GO:0032781","BP","GO:0032781","positive regulation of ATPase activity","3/127","51/10313",0.0247290693012274,0.351836545541158,0.333259322024721,"HSPA2/RGN/ATP1B1",3
"GO:0007431","BP","GO:0007431","salivary gland development","2/127","20/10313",0.0247332852600509,0.351836545541158,0.333259322024721,"ESRP2/NTN4",2
"GO:0045923","BP","GO:0045923","positive regulation of fatty acid metabolic process","2/127","20/10313",0.0247332852600509,0.351836545541158,0.333259322024721,"PLIN5/RGN",2
"GO:0086009","BP","GO:0086009","membrane repolarization","2/127","20/10313",0.0247332852600509,0.351836545541158,0.333259322024721,"ATP1A1/ATP1B1",2
"GO:1902307","BP","GO:1902307","positive regulation of sodium ion transmembrane transport","2/127","20/10313",0.0247332852600509,0.351836545541158,0.333259322024721,"WNK4/ATP1B1",2
"GO:0006637","BP","GO:0006637","acyl-CoA metabolic process","4/127","90/10313",0.0248754279654167,0.351836545541158,0.333259322024721,"SUCLG2/PDK2/SCD5/HMGCS2",4
"GO:0008217","BP","GO:0008217","regulation of blood pressure","4/127","90/10313",0.0248754279654167,0.351836545541158,0.333259322024721,"ATP1A1/HSD11B2/NPY/CHGA",4
"GO:0035383","BP","GO:0035383","thioester metabolic process","4/127","90/10313",0.0248754279654167,0.351836545541158,0.333259322024721,"SUCLG2/PDK2/SCD5/HMGCS2",4
"GO:0046890","BP","GO:0046890","regulation of lipid biosynthetic process","5/127","136/10313",0.0262293317678953,0.368196709854591,0.348755657855672,"ATP1A1/PLIN5/CYP27B1/RGN/PCK1",5
"GO:0022898","BP","GO:0022898","regulation of transmembrane transporter activity","5/127","137/10313",0.0269631474076566,0.368353163002188,0.348903850164168,"HSPA2/WNK4/RGN/ATP1B1/FXYD4",5
"GO:0009268","BP","GO:0009268","response to pH","2/127","21/10313",0.0271196820782251,0.368353163002188,0.348903850164168,"HYAL1/PCK1",2
"GO:0032350","BP","GO:0032350","regulation of hormone metabolic process","2/127","21/10313",0.0271196820782251,0.368353163002188,0.348903850164168,"ATP1A1/CYP27B1",2
"GO:0051937","BP","GO:0051937","catecholamine transport","2/127","21/10313",0.0271196820782251,0.368353163002188,0.348903850164168,"RAB3B/CHGA",2
"GO:0019216","BP","GO:0019216","regulation of lipid metabolic process","8/127","291/10313",0.0272269611645967,0.368353163002188,0.348903850164168,"ATP1A1/PLIN5/CYP27B1/ACOX1/RGN/PDK2/PCK1/HMGCS2",8
"GO:0009062","BP","GO:0009062","fatty acid catabolic process","4/127","93/10313",0.0276435363237099,0.369532247944159,0.350020678570285,"ACOX2/PLIN5/ACOX1/PCK1",4
"GO:0003015","BP","GO:0003015","heart process","5/127","138/10313",0.0277099703868143,0.369532247944159,0.350020678570285,"ATP1A1/ATP1B1/FXYD4/CHGA/DES",5
"GO:0001508","BP","GO:0001508","action potential","3/127","55/10313",0.0300749419822876,0.398226359439226,0.377199720270572,"ATP1A1/ATP1B1/MYH14",3
"GO:0016042","BP","GO:0016042","lipid catabolic process","7/127","244/10313",0.031036664447461,0.405603725520207,0.384187556098412,"ACOX2/GDPD3/PLIN5/CYP27B1/ACOX1/PLCD4/PCK1",7
"GO:0032233","BP","GO:0032233","positive regulation of actin filament bundle assembly","3/127","56/10313",0.0314991004525993,0.405603725520207,0.384187556098412,"PPM1E/RAPGEF3/VIL1",3
"GO:0019751","BP","GO:0019751","polyol metabolic process","4/127","97/10313",0.0316102524501597,0.405603725520207,0.384187556098412,"CYP27B1/PLCD4/NUDT4/PCK1",4
"GO:0042219","BP","GO:0042219","cellular modified amino acid catabolic process","2/127","23/10313",0.0321566225716367,0.405603725520207,0.384187556098412,"ALDH4A1/DMGDH",2
"GO:0042220","BP","GO:0042220","response to cocaine","2/127","23/10313",0.0321566225716367,0.405603725520207,0.384187556098412,"ABAT/PPP1R1B",2
"GO:0043268","BP","GO:0043268","positive regulation of potassium ion transport","2/127","23/10313",0.0321566225716367,0.405603725520207,0.384187556098412,"WNK4/ATP1B1",2
"GO:0070839","BP","GO:0070839","metal ion export","2/127","23/10313",0.0321566225716367,0.405603725520207,0.384187556098412,"ATP1A1/ATP1B1",2
"GO:0006790","BP","GO:0006790","sulfur compound metabolic process","8/127","301/10313",0.0323700884319822,0.405603725520207,0.384187556098412,"SUCLG2/GSTM3/HYAL1/PDK2/TST/SCD5/HMGCS2/SULT1C2",8
