ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
BP,GO:0043297,apical junction assembly,8/299,68/12848,1.7231988833089996e-4,0.010919454148315192,0.009695075994385112,GRHL2/CLDN16/MARVELD2/CLDN8/CLDN14/CLDN19/OCLN/CLDN9,8
BP,GO:0007043,cell-cell junction assembly,10/299,109/12848,2.2385107645849837e-4,0.01390115184807275,0.012342441457785415,CDH10/GRHL2/CLDN16/MARVELD2/CLDN8/CLDN14/CLDN19/JUP/OCLN/CLDN9,10
BP,GO:0003338,metanephros morphogenesis,5/299,25/12848,2.392037901044403e-4,0.014289356518252121,0.012687117457853142,FGF10/PAX8/FOXJ1/GDNF/WT1,5
BP,GO:0030539,male genitalia development,4/299,14/12848,2.393064537678294e-4,0.014289356518252121,0.012687117457853142,FGF10/TBX3/WT1/SRD5A2,4
BP,GO:0034329,cell junction assembly,19/299,332/12848,2.8804877371864374e-4,0.016875310233894127,0.014983112976546732,CDH10/GRHL2/HRG/CLDN16/LRFN3/DRD2/GABRA2/MARVELD2/THY1/CLDN8/LHFPL4/CLDN14/LRRTM1/CLDN19/JUP/BCR/OCLN/CLDN9/VSTM5,19
BP,GO:0014821,phasic smooth muscle contraction,4/299,15/12848,3.203747456536223e-4,0.017763635450973165,0.01577183193358716,TBX3/DRD2/GDNF/SSTR2,4
BP,GO:0060231,mesenchymal to epithelial transition,4/299,15/12848,3.203747456536223e-4,0.017763635450973165,0.01577183193358716,GATA3/PAX8/GDNF/WT1,4
BP,GO:0060571,morphogenesis of an epithelial fold,4/299,15/12848,3.203747456536223e-4,0.017763635450973165,0.01577183193358716,FGF10/BMP7/RDH10/SOSTDC1,4
BP,GO:0060562,epithelial tube morphogenesis,15/299,231/12848,3.3590998755349537e-4,0.018266854712219102,0.016218626151810096,FGF10/GRHL2/BMP7/GATA3/TCF21/RDH10/PAX8/TBX3/KLHL3/VANGL2/HHIP/GDNF/IRX1/SOSTDC1/WT1,15
BP,GO:0007600,sensory perception,21/299,392/12848,3.4121660976125856e-4,0.018266854712219102,0.016218626151810096,TAC1/TRPM3/NTSR1/CALCA/SYT10/KCNA1/EYA4/RDH10/NRL/DCDC2/DRD2/PCDH15/GRM1/MARVELD2/NCAM2/LHFPL4/CLDN19/GRIK2/ADRA2C/POU3F4/PKHD1L1,21
BP,GO:0045165,cell fate commitment,12/299,160/12848,3.6265245971094383e-4,0.01908535402377086,0.016945348652684423,FGF10/GATA3/NANOG/HOXD10/GATA5/TBX3/PRDM14/NKX6-2/SOSTDC1/GATA2/OLIG1/WT1,12
BP,GO:0016048,detection of temperature stimulus,4/299,16/12848,4.1938065265744687e-4,0.021702948775022875,0.01926943735631322,TRPM3/NTSR1/CALCA/GRIK2,4
BP,GO:0001763,morphogenesis of a branching structure,11/299,141/12848,4.538198019334168e-4,0.02245302135948177,0.01993540569217146,FGF10/GRHL2/BMP7/TCF21/RDH10/PAX8/TBX3/DRD2/HHIP/GDNF/WT1,11
BP,GO:0007188,adenylate cyclase-modulating G protein-coupled receptor signaling pathway,11/299,141/12848,4.538198019334168e-4,0.02245302135948177,0.01993540569217146,ADRB1/CALCA/MRAP2/DRD2/GPHA2/GPR26/CHRM1/DRD5/UCN3/SSTR2/ADRA2C,11
BP,GO:0007200,phospholipase C-activating G protein-coupled receptor signaling pathway,7/299,60/12848,4.6279979613746646e-4,0.02245302135948177,0.01993540569217146,CALCA/HCRTR2/DRD2/HOMER1/GRM1/CHRM1/DRD5,7
BP,GO:0021761,limbic system development,7/299,60/12848,4.6279979613746646e-4,0.02245302135948177,0.01993540569217146,KCNA1/TBX3/EPHA5/DRD2/NDNF/CNTNAP2/TSKU,7
BP,GO:0045216,cell-cell junction organization,12/299,165/12848,4.7957907851331157e-4,0.02290912367359742,0.020340366099212356,CDH10/GRHL2/CLDN16/NECTIN4/MARVELD2/CLDN8/CLDN14/CLDN19/JUP/CADM2/OCLN/CLDN9,12
BP,GO:0072073,kidney epithelium development,9/299,101/12848,5.691987489340021e-4,0.025874883834355447,0.022973581070320173,BMP7/GATA3/TCF21/PAX8/FOXJ1/KLHL3/GDNF/IRX1/WT1,9
BP,GO:0048598,embryonic morphogenesis,21/299,408/12848,5.776147507264547e-4,0.025874883834355447,0.022973581070320173,FGF10/GRHL2/BMP7/GATA3/HOXB6/NANOG/APOA1/TCF21/HOXB3/RDH10/HOXA7/PAX8/HOXD10/TBX3/VANGL2/GDNF/IRX1/GATA2/ALX1/HMX2/POU3F4,21
BP,GO:0072009,nephron epithelium development,8/299,81/12848,5.777409007429948e-4,0.025874883834355447,0.022973581070320173,GATA3/TCF21/PAX8/FOXJ1/KLHL3/GDNF/IRX1/WT1,8
BP,GO:0045776,negative regulation of blood pressure,5/299,30/12848,5.833307144621196e-4,0.025874883834355447,0.022973581070320173,ADRB1/NTSR1/CALCA/DRD2/DRD5,5
BP,GO:0072210,metanephric nephron development,5/299,30/12848,5.833307144621196e-4,0.025874883834355447,0.022973581070320173,TCF21/PAX8/GDNF/IRX1/WT1,5
BP,GO:0001657,ureteric bud development,7/299,63/12848,6.247943735370173e-4,0.02694425735878387,0.023923047723588428,BMP7/GATA3/TCF21/PAX8/FOXJ1/GDNF/WT1,7
BP,GO:0072080,nephron tubule development,7/299,63/12848,6.247943735370173e-4,0.02694425735878387,0.023923047723588428,GATA3/TCF21/PAX8/KLHL3/GDNF/IRX1/WT1,7
BP,GO:0001822,kidney development,14/299,221/12848,6.736161522422931e-4,0.02773496765413137,0.02462509713913723,FGF10/BMP7/GATA3/TCF21/RDH10/PAX8/FOXJ1/KLHL3/VANGL2/GDNF/IRX1/PYGO1/OVOL1/WT1,14
BP,GO:0050951,sensory perception of temperature stimulus,4/299,18/12848,6.796723059613102e-4,0.02773496765413137,0.02462509713913723,TRPM3/NTSR1/CALCA/GRIK2,4
BP,GO:0071880,adenylate cyclase-activating adrenergic receptor signaling pathway,4/299,18/12848,6.796723059613102e-4,0.02773496765413137,0.02462509713913723,ADRB1/DRD2/DRD5/ADRA2C,4
BP,GO:0072163,mesonephric epithelium development,7/299,64/12848,6.877914683955283e-4,0.02773496765413137,0.02462509713913723,BMP7/GATA3/TCF21/PAX8/FOXJ1/GDNF/WT1,7
BP,GO:0072164,mesonephric tubule development,7/299,64/12848,6.877914683955283e-4,0.02773496765413137,0.02462509713913723,BMP7/GATA3/TCF21/PAX8/FOXJ1/GDNF/WT1,7
BP,GO:0048754,branching morphogenesis of an epithelial tube,9/299,104/12848,7.048294232198169e-4,0.028057632808942707,0.02491158244821458,FGF10/BMP7/TCF21/RDH10/PAX8/TBX3/HHIP/GDNF/WT1,9
BP,GO:0061005,cell differentiation involved in kidney development,6/299,47/12848,7.268790154030017e-4,0.028569105605396463,0.025365704748040792,GATA3/TCF21/PAX8/FOXJ1/GDNF/WT1,6
BP,GO:0002027,regulation of heart rate,7/299,65/12848,7.557177304448608e-4,0.028969179667052997,0.02572091924671982,TAC1/ADRB1/HCN4/DRD2/SCN2B/TACR3/JUP,7
BP,GO:0061326,renal tubule development,7/299,65/12848,7.557177304448608e-4,0.028969179667052997,0.02572091924671982,GATA3/TCF21/PAX8/KLHL3/GDNF/IRX1/WT1,7
BP,GO:0060047,heart contraction,13/299,199/12848,7.827260018992433e-4,0.029638588242648176,0.026315268279513717,TAC1/ADRB1/NEDD4L/KCNN2/CALCA/TNNC1/ATP1B2/HCN4/DRD2/SCN2B/TACR3/JUP/SGCZ,13
BP,GO:0001963,"synaptic transmission, dopaminergic",4/299,19/12848,8.452627627505558e-4,0.03162097443783706,0.02807537318508187,SLC6A2/DRD2/GDNF/DRD5,4
BP,GO:0048706,embryonic skeletal system development,8/299,86/12848,8.623647658487865e-4,0.03187669759476765,0.028302422578420704,GRHL2/BMP7/HOXB6/HOXB3/RDH10/HOXA7/HOXD10/ALX1,8
BP,GO:0001655,urogenital system development,15/299,254/12848,9.030012563674586e-4,0.03260916708369891,0.028952761621224662,FGF10/BMP7/GATA3/TCF21/RDH10/PAX8/FOXJ1/KLHL3/VANGL2/GDNF/IRX1/PYGO1/OVOL1/GATA2/WT1,15
BP,GO:0061138,morphogenesis of a branching epithelium,10/299,130/12848,9.120546772740999e-4,0.03260916708369891,0.028952761621224662,FGF10/GRHL2/BMP7/TCF21/RDH10/PAX8/TBX3/HHIP/GDNF/WT1,10
BP,GO:0072001,renal system development,14/299,228/12848,9.136868071761047e-4,0.03260916708369891,0.028952761621224662,FGF10/BMP7/GATA3/TCF21/RDH10/PAX8/FOXJ1/KLHL3/VANGL2/GDNF/IRX1/PYGO1/OVOL1/WT1,14
BP,GO:0072006,nephron development,9/299,108/12848,9.255969560717705e-4,0.032658847143214174,0.0289968711477508,BMP7/GATA3/TCF21/PAX8/FOXJ1/KLHL3/GDNF/IRX1/WT1,9
BP,GO:0016331,morphogenesis of embryonic epithelium,9/299,109/12848,9.887540852369643e-4,0.03449529701866038,0.030627403302609216,FGF10/GRHL2/BMP7/GATA3/RDH10/PAX8/VANGL2/GDNF/IRX1,9
BP,GO:0090183,regulation of kidney development,4/299,20/12848,0.0010373797677905635,0.03578960198877444,0.031776580255479366,GATA3/PAX8/GDNF/WT1,4
BP,GO:0003015,heart process,13/299,208/12848,0.0011760336977124804,0.04012730364172804,0.03562790346222078,TAC1/ADRB1/NEDD4L/KCNN2/CALCA/TNNC1/ATP1B2/HCN4/DRD2/SCN2B/TACR3/JUP/SGCZ,13
BP,GO:0021536,diencephalon development,5/299,35/12848,0.0012084872151042175,0.04078644350976734,0.036213135198603495,FGF10/DRD2/NDNF/CNTNAP2/GATA2,5
BP,GO:0008584,male gonad development,8/299,91/12848,0.0012499546457816501,0.04112334195601977,0.03651225784653472,KITLG/COL9A3/BIK/REC8/GATA3/TCF21/WT1/SRD5A2,8
BP,GO:0040036,regulation of fibroblast growth factor receptor signaling pathway,4/299,21/12848,0.0012582020888315228,0.04112334195601977,0.03651225784653472,GATA3/PRDM14/HHIP/SHISA2,4
BP,GO:0071875,adrenergic receptor signaling pathway,4/299,21/12848,0.0012582020888315228,0.04112334195601977,0.03651225784653472,ADRB1/DRD2/DRD5/ADRA2C,4
BP,GO:0006936,muscle contraction,15/299,263/12848,0.0012818065226297042,0.041238698679146264,0.03661467983411613,NEDD4L/KCNN2/CALCA/KCNA1/TNNC1/TBX3/HCN4/DRD2/SCN2B/HOMER1/GDNF/TACR3/JUP/SSTR2/ADRA2C,15
BP,GO:0043583,ear development,10/299,136/12848,0.0012882942904596415,0.041238698679146264,0.03661467983411613,MCOLN3/FGF10/GATA3/RDH10/PAX8/PCDH15/GATA2/TSKU/HMX2/POU3F4,10
BP,GO:0032352,positive regulation of hormone metabolic process,3/299,10/12848,0.001326168541387089,0.0415934678889587,0.036929669430013676,GATA3/RDH10/PAX8,3
BP,GO:0097152,mesenchymal cell apoptotic process,3/299,10/12848,0.001326168541387089,0.0415934678889587,0.036929669430013676,BMP7/PAX8/POU3F4,3
BP,GO:0046546,development of primary male sexual characteristics,8/299,92/12848,0.0013419441568462026,0.04166736607007459,0.036995281545054784,KITLG/COL9A3/BIK/REC8/GATA3/TCF21/WT1/SRD5A2,8
BP,GO:0110110,positive regulation of animal organ morphogenesis,4/299,22/12848,0.0015099031528760826,0.045978304144256736,0.040822842123504836,FGF10/GATA3/GATA5/GDNF,4
BP,GO:0006939,smooth muscle contraction,7/299,73/12848,0.0015103983970094,0.045978304144256736,0.040822842123504836,CALCA/TBX3/DRD2/GDNF/TACR3/SSTR2/ADRA2C,7
BP,GO:0042472,inner ear morphogenesis,6/299,54/12848,0.001526229761922728,0.046009159327864764,0.04085023757256642,FGF10/GATA3/PAX8/GATA2/HMX2/POU3F4,6
BP,GO:0009582,detection of abiotic stimulus,8/299,94/12848,0.0015420505439012351,0.046039105180897454,0.04087682565260461,TAC1/PLEKHB1/TRPM3/NTSR1/CALCA/KCNA1/GRIK2/JUP,8
BP,GO:0048839,inner ear development,9/299,117/12848,0.0016302149200894027,0.048207784065500914,0.04280233459362553,MCOLN3/FGF10/GATA3/PAX8/PCDH15/GATA2/TSKU/HMX2/POU3F4,9
BP,GO:0007610,behavior,19/299,384/12848,0.0016567163401435287,0.04852928524665714,0.043087786443256226,TAC1/ADRB1/MCOLN3/NTSR1/CALCA/HOXD10/ATP1B2/MRAP2/HCRTR2/DRD2/KLHL1/HOMER1/GRM1/AMFR/GRIK2/GDNF/DRD5/TACR3/CNTNAP2,19
CC,GO:0097060,synaptic membrane,23/310,257/13331,3.3114046766546695e-8,1.0762065199127675e-5,8.400510811302898e-6,CDH10/SYT1/RIMS4/SLC6A2/GABRA4/KCNA1/GRIA2/LRFN3/SYT6/ABHD17C/DRD2/GABRA2/GRM1/LHFPL4/NTNG1/LRRTM1/GABRB1/GRIK2/CHRM1/NSG1/KCTD8/ADRA2C/DCC,23
CC,GO:0045211,postsynaptic membrane,18/310,177/13331,1.591071023053074e-7,2.5854904124612455e-05,2.0181479818725837e-5,CDH10/GABRA4/KCNA1/GRIA2/LRFN3/ABHD17C/DRD2/GABRA2/GRM1/LHFPL4/LRRTM1/GABRB1/GRIK2/CHRM1/NSG1/KCTD8/ADRA2C/DCC,18
CC,GO:0030425,dendrite,30/310,461/13331,3.603006201169967e-7,3.065779027394354e-5,2.393045329885148e-5,KCNN2/NTSR1/GABRA4/KCNA1/SLC5A7/KCNC4/GRIA2/MAPK8IP1/LRFN3/ABHD17C/EPHA5/DRD2/KLHL1/GABRA2/HOMER1/GRM1/THY1/LHFPL4/AMFR/BRINP3/GABRB1/GRIK2/CHRM1/NSG1/TACR3/FRMPD4/CNTNAP2/KCNA4/BCR/VSTM5,30
CC,GO:0097447,dendritic tree,30/310,462/13331,3.77326649525459e-7,3.065779027394354e-5,2.393045329885148e-5,KCNN2/NTSR1/GABRA4/KCNA1/SLC5A7/KCNC4/GRIA2/MAPK8IP1/LRFN3/ABHD17C/EPHA5/DRD2/KLHL1/GABRA2/HOMER1/GRM1/THY1/LHFPL4/AMFR/BRINP3/GABRB1/GRIK2/CHRM1/NSG1/TACR3/FRMPD4/CNTNAP2/KCNA4/BCR/VSTM5,30
CC,GO:0030424,axon,29/310,482/13331,2.7786833378368925e-6,1.80614416959398e-4,1.4098161777235601e-4,TAC1/SYT1/NEFH/NTSR1/CALCA/KCNA1/SLC5A7/KCNC4/MAPK8IP1/LRFN3/CNTN4/EPHA5/DRD2/HOMER1/THY1/NCAM2/AMFR/LRRTM1/GRIK2/CHRM1/CNTNAP2/CADM2/UCN3/KCNA4/ADRA2C/NCMAP/BCR/DCC/VSTM5,29
CC,GO:0099240,intrinsic component of synaptic membrane,11/310,87/13331,5.231917638175526e-6,2.7790722586775926e-4,2.169251544425263e-4,CDH10/GABRA4/KCNA1/LRFN3/SYT6/DRD2/NTNG1/LRRTM1/CHRM1/ADRA2C/DCC,11
CC,GO:0099634,postsynaptic specialization membrane,10/310,72/13331,5.985694095613276e-6,2.7790722586775926e-4,2.169251544425263e-4,CDH10/GABRA4/GRIA2/LRFN3/ABHD17C/GRM1/LRRTM1/CHRM1/ADRA2C/DCC,10
CC,GO:0099055,integral component of postsynaptic membrane,9/310,59/13331,8.008064882090405e-6,2.9644321614938763e-4,2.3139373309150583e-4,CDH10/GABRA4/KCNA1/LRFN3/DRD2/LRRTM1/CHRM1/ADRA2C/DCC,9
CC,GO:0044298,cell body membrane,6/310,22/13331,8.209196754906119e-6,2.9644321614938763e-4,2.3139373309150583e-4,SLC6A2/KCNC4/FLRT1/ATP1B2/THY1/TACR3,6
CC,GO:0098936,intrinsic component of postsynaptic membrane,9/310,62/13331,1.2162014411494626e-5,3.9526546837357533e-4,3.08531102438969e-4,CDH10/GABRA4/KCNA1/LRFN3/DRD2/LRRTM1/CHRM1/ADRA2C/DCC,9
