Comparison	Regulation_Grouping_2	Pathway	 fGSEA NES	 fGSEA padj	 fGSEA pval 	 fGSEA size
Stage IV-Stage I	TPDE	HALLMARK_COAGULATION	-0.9057447158153992	0.971619156524817	0.6066539594524346	5
Stage IV-Stage I	TPDE	KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	-0.8513342983808502	0.971619156524817	0.6974583698510078	4
Stage IV-Stage I	TPDE	REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR	-0.8475739473558515	0.971619156524817	0.7028921998247152	4
Stage IV-Stage I	TPDE	REACTOME_DOWNSTREAM_TCR_SIGNALING	-0.8372298432721897	0.971619156524817	0.7163891323400526	4
Stage IV-Stage I	TPDE	REACTOME_TCR_SIGNALING	-0.8372298432721897	0.971619156524817	0.7163891323400526	4
Stage IV-Stage I	TPDE	KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	-0.8372298432721897	0.971619156524817	0.7163891323400526	4
Stage IV-Stage I	TPDE	REACTOME_HIV_INFECTION	-0.8253368775659876	0.971619156524817	0.6983967935871743	7
Stage IV-Stage I	TPDE	REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS	-0.8253368775659876	0.971619156524817	0.6983967935871743	7
Stage IV-Stage I	TPDE	REACTOME_ADAPTIVE_IMMUNE_SYSTEM	-0.8251933250515818	0.971619156524817	0.7238512035010941	22
Stage IV-Stage I	TPDE	HALLMARK_INTERFERON_ALPHA_RESPONSE	-0.8181592055236453	0.971619156524817	0.7135464231354642	15
Stage IV-Stage I	TPDE	REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY	-0.8063138978925873	0.971619156524817	0.7364408248137237	5
Stage IV-Stage I	TPDE	KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	-0.8055708152540456	0.971619156524817	0.7245791245791245	6
Stage IV-Stage I	TPDE	HALLMARK_INFLAMMATORY_RESPONSE	-0.8021402154259929	0.971619156524817	0.7341459651288381	13
Stage IV-Stage I	TPDE	REACTOME_IMMUNE_SYSTEM	-0.7948488002686607	0.971619156524817	0.7961643835616439	40
Stage IV-Stage I	TPDE	REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION	-0.773262266579117	0.971619156524817	0.7728296655692254	5
Stage IV-Stage I	TPDE	REACTOME_METABOLISM_OF_CARBOHYDRATES	-0.7659085543708488	0.971619156524817	0.7756368386675375	8
Stage IV-Stage I	TPDE	REACTOME_THE_ROLE_OF_NEF_IN_HIV1_REPLICATION_AND_DISEASE_PATHOGENESIS	-0.7553376051793915	0.971619156524817	0.7931034482758621	5
Stage IV-Stage I	TPDE	KEGG_FOCAL_ADHESION	-0.7462825412631242	0.971619156524817	0.8016567677399187	12
Stage IV-Stage I	TPDE	REACTOME_HEMOSTASIS	-0.7407934419038148	0.971619156524817	0.8171993911719939	15
Stage IV-Stage I	TPDE	REACTOME_DEVELOPMENTAL_BIOLOGY	-0.7359807967462935	0.971619156524817	0.8134748351825052	9
Stage IV-Stage I	TPDE	KEGG_CHEMOKINE_SIGNALING_PATHWAY	-0.7335985323331415	0.971619156524817	0.8112892451569806	7
Stage IV-Stage I	TPDE	REACTOME_NEGATIVE_REGULATORS_OF_RIG_I_MDA5_SIGNALING	-0.727811874193281	0.971619156524817	0.8231375985977213	4
Stage IV-Stage I	TPDE	REACTOME_RIG_I_MDA5_MEDIATED_INDUCTION_OF_IFN_ALPHA_BETA_PATHWAYS	-0.727811874193281	0.971619156524817	0.8231375985977213	4
Stage IV-Stage I	TPDE	HALLMARK_MITOTIC_SPINDLE	-0.7101744398396144	0.971619156524817	0.8408413672217353	4
Stage IV-Stage I	TPDE	KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	-0.6971243080842607	0.971619156524817	0.8515337423312883	4
Stage IV-Stage I	TPDE	REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION	-0.69336347620993	0.971619156524817	0.8613758447409461	5
Stage IV-Stage I	TPDE	HALLMARK_PI3K_AKT_MTOR_SIGNALING	-0.6900950029131627	0.971619156524817	0.8576687116564418	4
Stage IV-Stage I	TPDE	HALLMARK_ALLOGRAFT_REJECTION	-0.6710014656968695	0.971619156524817	0.9010972716488732	18
Stage IV-Stage I	TPDE	HALLMARK_HYPOXIA	-0.6505157033758362	0.971619156524817	0.9077836824007502	12
Stage IV-Stage I	TPDE	HALLMARK_INTERFERON_GAMMA_RESPONSE	-0.6276671319812516	0.971619156524817	0.9448773448773448	25
Stage IV-Stage I	TPDE	HALLMARK_APOPTOSIS	-0.6231549257720708	0.971619156524817	0.9189048691734536	5
Stage IV-Stage I	TPDE	KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	-0.6230452117388411	0.971619156524817	0.9232323232323232	6
Stage IV-Stage I	TPDE	REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	-0.6086067800838691	0.971619156524817	0.9302138607493166	9
Stage IV-Stage I	TPDE	KEGG_PATHWAYS_IN_CANCER	-0.6005798224742891	0.971619156524817	0.936002572760894	9
Stage IV-Stage I	TPDE	REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	-0.5025977754904055	1.0	0.9818055796222492	5
Stage IV-Stage I	TPDE	KEGG_GAP_JUNCTION	0.0	1.0	1.0	5
Stage IV-Stage I	TPDE	HALLMARK_P53_PATHWAY	0.4791449060781613	1.0	0.9932768924302788	7
Stage IV-Stage I	TPDE	REACTOME_ORC1_REMOVAL_FROM_CHROMATIN	0.619521421159198	0.971619156524817	0.906112014873344	4
Stage IV-Stage I	TPDE	REACTOME_INTERFERON_SIGNALING	0.6389679531777962	0.971619156524817	0.9182015167930659	11
Stage IV-Stage I	TPDE	REACTOME_SIGNALING_BY_SCF_KIT	0.6866228188429352	0.971619156524817	0.8410411340924936	4
Stage IV-Stage I	TPDE	REACTOME_GLUCOSE_METABOLISM	0.6946415467415308	0.971619156524817	0.844488188976378	6
Stage IV-Stage I	TPDE	REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM	0.6993578639899152	0.971619156524817	0.8734541271210814	14
Stage IV-Stage I	TPDE	REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR	0.7035472075971917	0.971619156524817	0.8336614173228346	6
Stage IV-Stage I	TPDE	REACTOME_AXON_GUIDANCE	0.7124528684528524	0.971619156524817	0.8267716535433071	6
Stage IV-Stage I	TPDE	KEGG_ECM_RECEPTOR_INTERACTION	0.7145692637858981	0.971619156524817	0.8327750579747488	8
Stage IV-Stage I	TPDE	REACTOME_SIGNALING_BY_PDGF	0.7302641901641737	0.971619156524817	0.8085629921259843	6
Stage IV-Stage I	TPDE	KEGG_LONG_TERM_DEPRESSION	0.7406268607744021	0.971619156524817	0.7810829653729956	4
Stage IV-Stage I	TPDE	KEGG_BLADDER_CANCER	0.760399799905393	0.971619156524817	0.7543574250522891	4
Stage IV-Stage I	TPDE	KEGG_CALCIUM_SIGNALING_PATHWAY	0.8004235411783845	0.971619156524817	0.7107438016528925	5
Stage IV-Stage I	TPDE	HALLMARK_IL6_JAK_STAT3_SIGNALING	0.8345318494920563	0.971619156524817	0.6635182998819362	5
Stage IV-Stage I	TPDE	HALLMARK_UV_RESPONSE_DN	0.8375447762649073	0.971619156524817	0.6564960629921259	6
Stage IV-Stage I	TPDE	REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	0.8459992454055307	0.971619156524817	0.6526668384437001	8
Stage IV-Stage I	TPDE	REACTOME_SYNTHESIS_OF_DNA	0.8838172371700117	0.971619156524817	0.5932578740157479	6
Stage IV-Stage I	TPDE	KEGG_LEISHMANIA_INFECTION	0.8959598218294316	0.971619156524817	0.5732071713147411	7
Stage IV-Stage I	TPDE	REACTOME_INTERFERON_GAMMA_SIGNALING	0.904596977903156	0.971619156524817	0.5684055118110236	6
Stage IV-Stage I	TPDE	HALLMARK_MYOGENESIS	0.939875930264698	0.971619156524817	0.5140255905511811	6
Stage IV-Stage I	TPDE	KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	0.9646729225594152	0.971619156524817	0.4853087649402391	7
Stage IV-Stage I	TPDE	REACTOME_METABOLISM_OF_PROTEINS	0.9712623011738928	0.971619156524817	0.484545665814548	4
Stage IV-Stage I	TPDE	KEGG_HEMATOPOIETIC_CELL_LINEAGE	0.9809793166664978	0.971619156524817	0.4667814960629921	6
Stage IV-Stage I	TPDE	HALLMARK_GLYCOLYSIS	0.9910592211024742	0.971619156524817	0.452191235059761	7
Stage IV-Stage I	TPDE	HALLMARK_TNFA_SIGNALING_VIA_NFKB	1.0056927341734634	0.971619156524817	0.44465545306565385	10
Stage IV-Stage I	TPDE	KEGG_CELL_CYCLE	1.0357286264874102	0.971619156524817	0.40600393700787396	6
Stage IV-Stage I	TPDE	REACTOME_M_G1_TRANSITION	1.0656199121191117	0.971619156524817	0.3922844527074134	4
Stage IV-Stage I	TPDE	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	1.0718616887715542	0.971619156524817	0.3644291754756871	9
Stage IV-Stage I	TPDE	KEGG_GLYCOLYSIS_GLUCONEOGENESIS	1.087795701762403	0.971619156524817	0.3713688124564257	4
Stage IV-Stage I	TPDE	REACTOME_GLUCONEOGENESIS	1.087795701762403	0.971619156524817	0.3713688124564257	4
Stage IV-Stage I	TPDE	REACTOME_GLYCOLYSIS	1.087795701762403	0.971619156524817	0.3713688124564257	4
Stage IV-Stage I	TPDE	BIOCARTA_GLYCOLYSIS_PATHWAY	1.087795701762403	0.971619156524817	0.3713688124564257	4
Stage IV-Stage I	TPDE	REACTOME_COLLAGEN_FORMATION	1.1322040453153737	0.971619156524817	0.30172635918577684	8
Stage IV-Stage I	TPDE	KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	1.1572294699600032	0.971619156524817	0.3100162677201952	4
Stage IV-Stage I	TPDE	REACTOME_S_PHASE	1.160438674775411	0.971619156524817	0.2731573705179283	7
Stage IV-Stage I	TPDE	REACTOME_G1_S_TRANSITION	1.1772209944840824	0.971619156524817	0.2723917322834646	6
Stage IV-Stage I	TPDE	REACTOME_CELL_CYCLE_CHECKPOINTS	1.192094841941869	0.971619156524817	0.26587957497048403	5
Stage IV-Stage I	TPDE	REACTOME_DNA_REPLICATION	1.217090198858851	0.971619156524817	0.2275186807523834	8
Stage IV-Stage I	TPDE	HALLMARK_COMPLEMENT	1.2814660817289711	0.8640580199021759	0.1637069922308546	12
Stage IV-Stage I	TPDE	HALLMARK_ESTROGEN_RESPONSE_LATE	1.3263130769961533	0.8640580199021759	0.16646989374262106	5
Stage IV-Stage I	TPDE	REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES	1.3436296339782858	0.8640580199021759	0.15965605391587265	4
Stage IV-Stage I	TPDE	REACTOME_DNA_STRAND_ELONGATION	1.3655307745528038	0.8640580199021759	0.14408552172902625	4
Stage IV-Stage I	TPDE	REACTOME_MITOTIC_G1_G1_S_PHASES	1.3765956621965858	0.8397879071947504	0.13097609561752988	7
Stage IV-Stage I	TPDE	REACTOME_MITOTIC_M_M_G1_PHASES	1.3930359237815824	0.8397879071947504	0.1220472440944882	6
Stage IV-Stage I	TPDE	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1.4347877401886526	0.5713273834820797	0.06813996316758747	18
Stage IV-Stage I	TPDE	HALLMARK_MTORC1_SIGNALING	1.4851996180330695	0.5713273834820797	0.062026002166847234	11
Stage IV-Stage I	TPDE	HALLMARK_XENOBIOTIC_METABOLISM	1.4889418004648955	0.5713273834820797	0.06716244480594934	4
Stage IV-Stage I	TPDE	REACTOME_CELL_CYCLE	1.738454223073003	0.16975893824485375	0.012459371614301192	11
Stage IV-Stage I	TPDE	REACTOME_CELL_CYCLE_MITOTIC	1.738454223073003	0.16975893824485375	0.012459371614301192	11
Stage IV-Stage I	TPDE	HALLMARK_G2M_CHECKPOINT	1.815895944965524	0.16975893824485375	0.006078224101479916	9
Stage IV-Stage I	TPDE	HALLMARK_E2F_TARGETS	1.8470443474570464	0.16975893824485375	0.0047568710359408035	9
Stage IV-Stage I	TPDS&TMDE	REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES	-1.5426236083870781	0.996395691663304	0.041345764085934336	11
Stage IV-Stage I	TPDS&TMDE	REACTOME_OLFACTORY_SIGNALING_PATHWAY	-1.5052800221821083	0.996395691663304	0.052290231049858124	11
Stage IV-Stage I	TPDS&TMDE	REACTOME_AMINE_COMPOUND_SLC_TRANSPORTERS	-1.4936479110467853	0.996395691663304	0.05293276108726753	5
Stage IV-Stage I	TPDS&TMDE	HALLMARK_IL2_STAT5_SIGNALING	-1.4530389881450922	0.996395691663304	0.07791164658634538	12
Stage IV-Stage I	TPDS&TMDE	KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES	-1.4269963255885856	0.996395691663304	0.07801564429806505	4
Stage IV-Stage I	TPDS&TMDE	KEGG_OLFACTORY_TRANSDUCTION	-1.4051602954720663	0.996395691663304	0.0932873656459136	14
Stage IV-Stage I	TPDS&TMDE	HALLMARK_KRAS_SIGNALING_UP	-1.3989151418014698	0.996395691663304	0.1066394279877426	9
Stage IV-Stage I	TPDS&TMDE	REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH	-1.3843990424504533	0.996395691663304	0.11652456354039788	6
Stage IV-Stage I	TPDS&TMDE	KEGG_HEDGEHOG_SIGNALING_PATHWAY	-1.3473185735992357	0.996395691663304	0.1376915219611849	9
Stage IV-Stage I	TPDS&TMDE	HALLMARK_PEROXISOME	-1.2993817991821168	0.996395691663304	0.1776006539955038	5
Stage IV-Stage I	TPDS&TMDE	REACTOME_NCAM1_INTERACTIONS	-1.2899909213800689	0.996395691663304	0.184549356223176	5
Stage IV-Stage I	TPDS&TMDE	REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION	-1.2695916084658778	0.996395691663304	0.18978549540347286	9
Stage IV-Stage I	TPDS&TMDE	KEGG_PPAR_SIGNALING_PATHWAY	-1.2411106110059096	0.996395691663304	0.22086885911490053	6
Stage IV-Stage I	TPDS&TMDE	KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	-1.2190663757694422	0.996395691663304	0.2480444627418691	4
Stage IV-Stage I	TPDS&TMDE	KEGG_HEMATOPOIETIC_CELL_LINEAGE	-1.2054161589182129	0.996395691663304	0.2650725526262007	5
Stage IV-Stage I	TPDS&TMDE	KEGG_TYPE_II_DIABETES_MELLITUS	-1.1953885899455323	0.996395691663304	0.27603952243721697	4
Stage IV-Stage I	TPDS&TMDE	KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	-1.1937747782557953	0.996395691663304	0.2783038287361054	4
Stage IV-Stage I	TPDS&TMDE	KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	-1.188941195802682	0.996395691663304	0.28406751749691234	4
Stage IV-Stage I	TPDS&TMDE	REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT	-1.187606585791548	0.996395691663304	0.2218655967903711	24
Stage IV-Stage I	TPDS&TMDE	REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM	-1.1872139297226594	0.996395691663304	0.2865376698229724	4
Stage IV-Stage I	TPDS&TMDE	REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2_	-1.186851598146499	0.996395691663304	0.2869493618773158	4
Stage IV-Stage I	TPDS&TMDE	REACTOME_PLATELET_HOMEOSTASIS	-1.1859935232160204	0.996395691663304	0.2861230329041488	5
Stage IV-Stage I	TPDS&TMDE	REACTOME_CLASS_B_2_SECRETIN_FAMILY_RECEPTORS	-1.1652884826493897	0.996395691663304	0.28099510603588906	8
Stage IV-Stage I	TPDS&TMDE	KEGG_ARGININE_AND_PROLINE_METABOLISM	-1.1603970033374311	0.996395691663304	0.3151502675998353	4
Stage IV-Stage I	TPDS&TMDE	REACTOME_SIGNALLING_BY_NGF	-1.1028761916150882	0.996395691663304	0.37628653766982295	4
Stage IV-Stage I	TPDS&TMDE	HALLMARK_COAGULATION	-1.0444978342017648	0.996395691663304	0.4043637846655791	8
Stage IV-Stage I	TPDS&TMDE	REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	-1.0366690801156244	0.996395691663304	0.4168026101141925	8
Stage IV-Stage I	TPDS&TMDE	HALLMARK_COMPLEMENT	-1.0280539864050573	0.996395691663304	0.4164977705715444	11
Stage IV-Stage I	TPDS&TMDE	HALLMARK_UV_RESPONSE_UP	-1.0143453159433404	0.996395691663304	0.4443317785439059	7
Stage IV-Stage I	TPDS&TMDE	HALLMARK_APICAL_JUNCTION	-0.9953057877064092	0.996395691663304	0.4927953890489914	4
Stage IV-Stage I	TPDS&TMDE	REACTOME_LIPOPROTEIN_METABOLISM	-0.9952840805198738	0.996395691663304	0.4927953890489914	4
Stage IV-Stage I	TPDS&TMDE	REACTOME_SIGNALING_BY_GPCR	-0.9926571187757618	0.996395691663304	0.4595507851321805	45
Stage IV-Stage I	TPDS&TMDE	KEGG_TIGHT_JUNCTION	-0.9699874838549928	0.996395691663304	0.4952264879138736	10
Stage IV-Stage I	TPDS&TMDE	REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES	-0.969784979300786	0.996395691663304	0.495632744261629	10
Stage IV-Stage I	TPDS&TMDE	KEGG_BASAL_CELL_CARCINOMA	-0.959697109130233	0.996395691663304	0.5201307991007562	5
Stage IV-Stage I	TPDS&TMDE	HALLMARK_ESTROGEN_RESPONSE_LATE	-0.9486232173989996	0.996395691663304	0.5211465223491681	13
Stage IV-Stage I	TPDS&TMDE	HALLMARK_HEME_METABOLISM	-0.9352490939921124	0.996395691663304	0.5395301327885598	9
Stage IV-Stage I	TPDS&TMDE	REACTOME_AMINE_DERIVED_HORMONES	-0.9217702171113275	0.996395691663304	0.5755454919720049	4
Stage IV-Stage I	TPDS&TMDE	KEGG_AXON_GUIDANCE	-0.915351843818765	0.996395691663304	0.5666801783542764	11
Stage IV-Stage I	TPDS&TMDE	REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES	-0.9112799060020628	0.996395691663304	0.6104616603923123	39
Stage IV-Stage I	TPDS&TMDE	HALLMARK_APICAL_SURFACE	-0.8967415843645922	0.996395691663304	0.5955446556304925	5
Stage IV-Stage I	TPDS&TMDE	KEGG_TGF_BETA_SIGNALING_PATHWAY	-0.8960937910142139	0.996395691663304	0.6072457801564429	4
Stage IV-Stage I	TPDS&TMDE	REACTOME_GPCR_DOWNSTREAM_SIGNALING	-0.8930023837766988	0.996395691663304	0.6508946322067595	38
Stage IV-Stage I	TPDS&TMDE	KEGG_GLIOMA	-0.8789500667146556	0.996395691663304	0.6294771510909839	4
Stage IV-Stage I	TPDS&TMDE	REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	-0.8714296853056174	0.996395691663304	0.6364759160148209	4
Stage IV-Stage I	TPDS&TMDE	REACTOME_METABOLISM_OF_PROTEINS	-0.8714296853056174	0.996395691663304	0.6364759160148209	4
Stage IV-Stage I	TPDS&TMDE	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	-0.8650876050585345	0.996395691663304	0.6315468940316687	6
Stage IV-Stage I	TPDS&TMDE	REACTOME_DEVELOPMENTAL_BIOLOGY	-0.8601275525273897	0.996395691663304	0.6788438378161381	23
Stage IV-Stage I	TPDS&TMDE	REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY	-0.8599818316703113	0.996395691663304	0.6422632326100183	7
Stage IV-Stage I	TPDS&TMDE	REACTOME_NUCLEAR_SIGNALING_BY_ERBB4	-0.8569104631270739	0.996395691663304	0.6508851379168382	4
Stage IV-Stage I	TPDS&TMDE	REACTOME_SIGNALING_BY_ERBB4	-0.8569104631270739	0.996395691663304	0.6508851379168382	4
Stage IV-Stage I	TPDS&TMDE	REACTOME_IMMUNE_SYSTEM	-0.8559373792227734	0.996395691663304	0.6597627186808768	16
Stage IV-Stage I	TPDS&TMDE	HALLMARK_ESTROGEN_RESPONSE_EARLY	-0.8289075085682761	0.996395691663304	0.6958020685459338	14
Stage IV-Stage I	TPDS&TMDE	REACTOME_REGULATION_OF_INSULIN_SECRETION	-0.8275465334927753	0.996395691663304	0.6877315767805682	4
Stage IV-Stage I	TPDS&TMDE	REACTOME_INTEGRATION_OF_ENERGY_METABOLISM	-0.8142137589570805	0.996395691663304	0.6956963053187171	6
Stage IV-Stage I	TPDS&TMDE	REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE	-0.8111748154071841	0.996395691663304	0.700797057020233	5
Stage IV-Stage I	TPDS&TMDE	KEGG_PATHWAYS_IN_CANCER	-0.8037331363719477	0.996395691663304	0.7391567480330845	15
Stage IV-Stage I	TPDS&TMDE	HALLMARK_XENOBIOTIC_METABOLISM	-0.7971495432163352	0.996395691663304	0.7308077771096412	13
Stage IV-Stage I	TPDS&TMDE	KEGG_ABC_TRANSPORTERS	-0.7916258765295465	0.996395691663304	0.7308160779537151	6
Stage IV-Stage I	TPDS&TMDE	REACTOME_LIPID_DIGESTION_MOBILIZATION_AND_TRANSPORT	-0.7743447939086677	0.996395691663304	0.7422848967913346	5
Stage IV-Stage I	TPDS&TMDE	REACTOME_HEMOSTASIS	-0.7678264292680059	0.996395691663304	0.8017550857598723	20
Stage IV-Stage I	TPDS&TMDE	REACTOME_AXON_GUIDANCE	-0.755033394549254	0.996395691663304	0.7953761914418982	14
Stage IV-Stage I	TPDS&TMDE	REACTOME_INTRINSIC_PATHWAY	-0.7544703430695356	0.996395691663304	0.7715109098394402	4
Stage IV-Stage I	TPDS&TMDE	BIOCARTA_INTRINSIC_PATHWAY	-0.7544703430695356	0.996395691663304	0.7715109098394402	4
Stage IV-Stage I	TPDS&TMDE	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	-0.7535175005370232	0.996395691663304	0.7661966073983242	5
Stage IV-Stage I	TPDS&TMDE	KEGG_JAK_STAT_SIGNALING_PATHWAY	-0.7520622290578202	0.996395691663304	0.7783411072804705	7
Stage IV-Stage I	TPDS&TMDE	KEGG_ADHERENS_JUNCTION	-0.749387965278694	0.996395691663304	0.7776862906545904	4
Stage IV-Stage I	TPDS&TMDE	KEGG_SPHINGOLIPID_METABOLISM	-0.7401614227699409	0.996395691663304	0.7873610539316591	4
Stage IV-Stage I	TPDS&TMDE	REACTOME_G_ALPHA_S_SIGNALLING_EVENTS	-0.7340721095349585	0.996395691663304	0.7998377611032245	7
Stage IV-Stage I	TPDS&TMDE	KEGG_VIRAL_MYOCARDITIS	-0.7316954968992074	0.996395691663304	0.8008526187576127	6
Stage IV-Stage I	TPDS&TMDE	REACTOME_METABOLISM_OF_STEROID_HORMONES_AND_VITAMINS_A_AND_D	-0.6907306071895232	0.996395691663304	0.836969946480033	4
Stage IV-Stage I	TPDS&TMDE	REACTOME_STEROID_HORMONES	-0.6907306071895232	0.996395691663304	0.836969946480033	4
Stage IV-Stage I	TPDS&TMDE	KEGG_FOCAL_ADHESION	-0.6851194131576166	0.996395691663304	0.8625611745513866	8
Stage IV-Stage I	TPDS&TMDE	REACTOME_SIGNALING_BY_RHO_GTPASES	-0.6736337389595372	0.996395691663304	0.8532317826265953	4
Stage IV-Stage I	TPDS&TMDE	KEGG_ENDOCYTOSIS	-0.6621709550685411	0.996395691663304	0.8813213703099511	8
Stage IV-Stage I	TPDS&TMDE	KEGG_OOCYTE_MEIOSIS	-0.6569408919257597	0.996395691663304	0.8674351585014409	4
Stage IV-Stage I	TPDS&TMDE	REACTOME_INWARDLY_RECTIFYING_K_CHANNELS	-0.6465030353544124	0.996395691663304	0.8783449979415398	4
Stage IV-Stage I	TPDS&TMDE	HALLMARK_BILE_ACID_METABOLISM	-0.6208171929334957	0.996395691663304	0.9289156626506024	12
Stage IV-Stage I	TPDS&TMDE	REACTOME_ADAPTIVE_IMMUNE_SYSTEM	-0.6200221702889579	0.996395691663304	0.9278475881637616	11
