Comparison	Regulation_Grouping_2	Pathway	 fGSEA NES	 fGSEA padj	 fGSEA pval 	 fGSEA size
old-young	TPDS&TMDE	Eicosanoid Metabolism	1.1189158935371872	0.6901960784313725	0.3596877502001601	4
old-young	TPDS&TMDE	Arginine and Proline Metabolism	1.1977952792378983	0.6901960784313725	0.2808246597277822	4
old-young	TPDS&TMDE	Triacylglycerol Synthesis	1.2071906979600262	0.6901960784313725	0.2696156925540432	4
old-young	TPDS&TMDE	Glycerophospholipid Metabolism	1.4372901507011584	0.5980784627702161	0.06645316253002402	4
old-young	MDS	Transport, Extracellular	-0.8434846525037508	0.7093157460840891	0.7093157460840891	4
old-young	TPDE&TMDS	Transport, Extracellular	-1.1333550943130568	0.3177570093457944	0.3177570093457944	4
old-young	MDE	Glycolysis and Gluconeogenesis	2.1534852484305382	0.0031323414252153485	0.0031323414252153485	11
old-young	TMDE	Glycolysis and Gluconeogenesis	-0.66165095472905	0.8990026911508627	0.8990026911508627	4
old-young	TPDE	Glycolysis and Gluconeogenesis	1.848565374161062	0.009665726943213855	0.009665726943213855	4
old-young	MDE&TMDS	Glycerophospholipid Metabolism	-1.6296851204885343	0.1849638251022334	0.04624095627555835	5
old-young	MDE&TMDS	Glutamate metabolism	-1.0110574977810125	0.6012234197494902	0.4108993647609495	6
old-young	MDE&TMDS	Alanine and Aspartate Metabolism	-0.861473815180325	0.6012234197494902	0.6012234197494902	4
old-young	MDE&TMDS	Steroid Metabolism	0.993849678037918	0.6012234197494902	0.5018320386926571	5
old-young	TPDS	Retinol Metabolism	-1.1040196030224718	0.6306672830944676	0.30327868852459017	5
old-young	TPDS	Folate Metabolism	-0.9513655146396288	0.7497896427751854	0.4902470741222367	6
old-young	TPDS	Transport, Extracellular	-0.5696641413905619	0.978382706164932	0.978382706164932	11
old-young	TPDS	Fatty Acids Oxidation, mitochondrial	0.5616524475441179	0.978382706164932	0.9672249494657812	6
old-young	TPDS	Tryptophan metabolism	0.7170645316046177	0.9392561771202548	0.8670057019571583	4
old-young	TPDS	Fatty Acids Oxidation, peroxisomal	0.7226792664491389	0.9392561771202548	0.8623824934504546	4
old-young	TPDS	Pyruvate Metabolism	0.7816756953007692	0.9094846822250808	0.7695639618827607	6
old-young	TPDS	Steroid Metabolism	0.8597029528386285	0.8388704318936878	0.6775491949910555	5
old-young	TPDS	Fatty Acid Metabolism	0.9145287791874572	0.8017568192325474	0.6167360147942672	4
old-young	TPDS	Alanine and Aspartate Metabolism	0.9205768575102315	0.8017568192325474	0.5934161131966503	6
old-young	TPDS	Transport, Lysosomal	0.9450191154633758	0.8017568192325474	0.560077519379845	5
old-young	TPDS	Glutamate metabolism	1.0263620528175073	0.7235949612403101	0.4452892069171139	5
old-young	TPDS	Phenylalanine metabolism	1.0816786658323485	0.6306672830944676	0.3638465094775775	4
old-young	TPDS	Oxidative Phosphorylation	1.0836970544947946	0.6306672830944676	0.3609184774233318	4
old-young	TPDS	Tyrosine metabolism	1.1258773398552038	0.6306672830944676	0.319661733615222	7
old-young	TPDS	Ketone Bodies Metabolism	1.2241889500798828	0.4527662197565111	0.19155493912775468	4
old-young	TPDS	Cysteine Metabolism	1.2939573091034773	0.363953488372093	0.13998211091234347	5
old-young	TPDS	Glycolysis and Gluconeogenesis	1.3400631348240777	0.32838782279080786	0.1136727078891258	11
old-young	TPDS	Arginine and Proline Metabolism	1.3403050804349044	0.3145322854060718	0.09677916474032977	4
old-young	TPDS	Urea Cycle	1.3771524987444959	0.3051192016263168	0.07397133610725844	4
old-young	TPDS	Valine, Leucine and Isoleucine Metabolism	1.3999742202476009	0.3051192016263168	0.08214747736093142	13
old-young	TPDS	Citric Acid Cycle	1.4860357478540285	0.22252698412698413	0.042793650793650787	15
old-young	TPDS	Pentose Phosphate Pathway	1.5012434774973522	0.22252698412698413	0.023578363384188627	4
old-young	TPDS	Glycine, Serine and Threonine Metabolism	1.5063010139621402	0.22252698412698413	0.03593650793650793	15
old-young	TPDS	Methionine Metabolism	1.5125057379334441	0.22252698412698413	0.031908749639041285	6
old-young	TPDS	Lysine Metabolism	1.5419933352653468	0.22252698412698413	0.0137155185698875	4
