Comparison	Regulation_Grouping_2	Pathway	 fGSEA NES	 fGSEA padj	 fGSEA pval 	 fGSEA size
PBRM1-BAP1	MDS&TMDE	REACTOME_CLASS_A1_RHODOPSIN_LIKE_RECEPTORS	-1.6643702055962897	0.17562314200777498	0.021952892750971877	11
PBRM1-BAP1	MDS&TMDE	REACTOME_AMINE_LIGAND_BINDING_RECEPTORS	-1.5860834751588822	0.16033874382498234	0.012961762799740765	4
PBRM1-BAP1	MDS&TMDE	KEGG_GAP_JUNCTION	-1.5832487998746234	0.16033874382498234	0.014473968459710518	4
PBRM1-BAP1	MDS&TMDE	REACTOME_GPCR_DOWNSTREAM_SIGNALING	-1.5282183077267515	0.2923222748815166	0.05048633626679018	13
PBRM1-BAP1	MDS&TMDE	KEGG_CALCIUM_SIGNALING_PATHWAY	-1.492174130482262	0.2923222748815166	0.057774768675242616	8
PBRM1-BAP1	MDS&TMDE	REACTOME_POTASSIUM_CHANNELS	-1.4902723652805885	0.2923222748815166	0.052438498057833405	5
PBRM1-BAP1	MDS&TMDE	REACTOME_NEURONAL_SYSTEM	-1.4751061742792018	0.2923222748815166	0.060900473933649286	15
PBRM1-BAP1	MDS&TMDE	KEGG_ENDOCYTOSIS	-1.416078763499674	0.3319300473436486	0.07928278245841434	4
PBRM1-BAP1	MDS&TMDE	REACTOME_METABOLISM_OF_CARBOHYDRATES	-1.2145398739642772	0.6101417219628082	0.2644199611147116	4
PBRM1-BAP1	MDS&TMDE	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	-1.203647436959403	0.6101417219628082	0.2503265128428385	6
PBRM1-BAP1	MDS&TMDE	REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	-1.1867382646070692	0.6101417219628082	0.2948801036941024	4
PBRM1-BAP1	MDS&TMDE	REACTOME_GASTRIN_CREB_SIGNALLING_PATHWAY_VIA_PKC_AND_MAPK	-1.1389472246093657	0.6101417219628082	0.31584675663909445	6
PBRM1-BAP1	MDS&TMDE	REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS	-1.1389472246093657	0.6101417219628082	0.31584675663909445	6
PBRM1-BAP1	MDS&TMDE	HALLMARK_KRAS_SIGNALING_UP	-1.0668858993539427	0.6949490650849802	0.42082523223158347	4
PBRM1-BAP1	MDS&TMDE	KEGG_AXON_GUIDANCE	-1.0234277739234474	0.6949490650849802	0.4574881312041433	5
PBRM1-BAP1	MDS&TMDE	REACTOME_NEUROTRANSMITTER_RECEPTOR_BINDING_AND_DOWNSTREAM_TRANSMISSION_IN_THE_POSTSYNAPTIC_CELL	-0.977478488901251	0.6949490650849802	0.4897137745974955	7
PBRM1-BAP1	MDS&TMDE	HALLMARK_ESTROGEN_RESPONSE_EARLY	-0.9523206117908496	0.6949490650849802	0.5426658025491466	4
PBRM1-BAP1	MDS&TMDE	REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	-0.9348058306465359	0.6949490650849802	0.5355916685740444	9
PBRM1-BAP1	MDS&TMDE	KEGG_LONG_TERM_POTENTIATION	-0.9085422749407812	0.6949490650849802	0.5945128537481097	4
PBRM1-BAP1	MDS&TMDE	REACTOME_ION_CHANNEL_TRANSPORT	-0.9064503421889591	0.6949490650849802	0.5973212356880536	4
PBRM1-BAP1	MDS&TMDE	HALLMARK_APICAL_SURFACE	-0.9008832847836484	0.6949490650849802	0.5906344410876133	5
PBRM1-BAP1	MDS&TMDE	HALLMARK_ESTROGEN_RESPONSE_LATE	-0.506400216488497	0.996813561189726	0.9760466119982736	5
PBRM1-BAP1	MDS&TMDE	KEGG_MAPK_SIGNALING_PATHWAY	0.4061910338077857	0.9975795941165518	0.9975795941165518	5
PBRM1-BAP1	MDS&TMDE	REACTOME_AXON_GUIDANCE	0.6999899658350074	0.8789965104215787	0.8423716558206796	7
PBRM1-BAP1	MDS&TMDE	KEGG_PATHWAYS_IN_CANCER	0.7793041566122355	0.8067210980948999	0.7563010294639687	9
PBRM1-BAP1	MDS&TMDE	KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.8032913837535619	0.7968043871972376	0.7304040215974679	5
PBRM1-BAP1	MDS&TMDE	HALLMARK_GLYCOLYSIS	0.8762543581264509	0.7367151324919908	0.6599739728574084	4
PBRM1-BAP1	MDS&TMDE	REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES	0.9036907814456342	0.6949490650849802	0.5937111387457807	11
PBRM1-BAP1	MDS&TMDE	HALLMARK_COAGULATION	0.9110465543939584	0.6949490650849802	0.6080804319493577	5
PBRM1-BAP1	MDS&TMDE	REACTOME_DEVELOPMENTAL_BIOLOGY	0.9395271409918834	0.6949490650849802	0.5472815359770321	8
PBRM1-BAP1	MDS&TMDE	HALLMARK_SPERMATOGENESIS	0.9913646397019752	0.6949490650849802	0.5253764640267707	4
PBRM1-BAP1	MDS&TMDE	HALLMARK_APICAL_JUNCTION	1.0083937851237	0.6949490650849802	0.4540291089811857	9
PBRM1-BAP1	MDS&TMDE	KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	1.0164240571850387	0.6949490650849802	0.4945157092396356	4
PBRM1-BAP1	MDS&TMDE	HALLMARK_XENOBIOTIC_METABOLISM	1.078142515295761	0.6949490650849802	0.4078825060420153	4
PBRM1-BAP1	MDS&TMDE	REACTOME_HEMOSTASIS	1.08985393059955	0.6357553147391484	0.357612364540771	11
PBRM1-BAP1	MDS&TMDE	HALLMARK_KRAS_SIGNALING_DN	1.1172675549880586	0.6101417219628082	0.33049343272985443	9
PBRM1-BAP1	MDS&TMDE	REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT	1.1385088690669618	0.6101417219628082	0.32402957486136785	6
PBRM1-BAP1	MDS&TMDE	KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	1.1428257139359237	0.6101417219628082	0.31778741865509763	7
PBRM1-BAP1	MDS&TMDE	HALLMARK_COMPLEMENT	1.158131854116491	0.6101417219628082	0.2987060998151571	6
PBRM1-BAP1	MDS&TMDE	KEGG_CELL_ADHESION_MOLECULES_CAMS	1.1601048296383016	0.6101417219628082	0.29301991745917816	8
PBRM1-BAP1	MDS&TMDE	KEGG_TIGHT_JUNCTION	1.2452966560865202	0.6101417219628082	0.20591497227356748	6
PBRM1-BAP1	MDS&TMDE	REACTOME_TIGHT_JUNCTION_INTERACTIONS	1.2756454344062125	0.5749394898529138	0.17966859057903556	5
PBRM1-BAP1	MDS&TMDE	REACTOME_CELL_CELL_COMMUNICATION	1.3628024126640526	0.4010345352198387	0.1169684061057863	9
PBRM1-BAP1	MDS&TMDE	REACTOME_CELL_CELL_JUNCTION_ORGANIZATION	1.3995258654418523	0.3319300473436486	0.0898977211555715	8
PBRM1-BAP1	MDS&TMDE	REACTOME_CELL_JUNCTION_ORGANIZATION	1.3995258654418523	0.3319300473436486	0.0898977211555715	8
PBRM1-BAP1	MDE&TMDS	REACTOME_TRANSLATION	-1.7410098280654214	0.3931515535827521	0.011601455868971792	6
PBRM1-BAP1	MDE&TMDS	REACTOME_SIGNALING_BY_NOTCH	-1.7071855849574389	0.3931515535827521	0.015013648771610552	6
PBRM1-BAP1	MDE&TMDS	REACTOME_3_UTR_MEDIATED_TRANSLATIONAL_REGULATION	-1.6379458901185	0.3931515535827521	0.022859704168534292	5
PBRM1-BAP1	MDE&TMDS	KEGG_RIBOSOME	-1.6379458901185	0.3931515535827521	0.022859704168534292	5
PBRM1-BAP1	MDE&TMDS	REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	-1.6379458901185	0.3931515535827521	0.022859704168534292	5
PBRM1-BAP1	MDE&TMDS	REACTOME_INFLUENZA_VIRAL_RNA_TRANSCRIPTION_AND_REPLICATION	-1.6379458901185	0.3931515535827521	0.022859704168534292	5
PBRM1-BAP1	MDE&TMDS	REACTOME_INFLUENZA_LIFE_CYCLE	-1.6379458901185	0.3931515535827521	0.022859704168534292	5
PBRM1-BAP1	MDE&TMDS	REACTOME_NONSENSE_MEDIATED_DECAY_ENHANCED_BY_THE_EXON_JUNCTION_COMPLEX	-1.6379458901185	0.3931515535827521	0.022859704168534292	5
PBRM1-BAP1	MDE&TMDS	REACTOME_PEPTIDE_CHAIN_ELONGATION	-1.6379458901185	0.3931515535827521	0.022859704168534292	5
PBRM1-BAP1	MDE&TMDS	KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	-1.6015947077559538	0.453334199922007	0.03663842454774445	7
PBRM1-BAP1	MDE&TMDS	KEGG_NOTCH_SIGNALING_PATHWAY	-1.5890018592128101	0.453334199922007	0.04094631483166515	6
PBRM1-BAP1	MDE&TMDS	REACTOME_METABOLISM_OF_PROTEINS	-1.5361150195332467	0.4896921017402945	0.047228915662650604	13
PBRM1-BAP1	MDE&TMDS	HALLMARK_PROTEIN_SECRETION	-1.517529440039133	0.4896921017402945	0.056788511749347265	4
PBRM1-BAP1	MDE&TMDS	REACTOME_METABOLISM_OF_RNA	-1.4591175119540307	0.6346678798908099	0.09008189262966332	6
PBRM1-BAP1	MDE&TMDS	REACTOME_METABOLISM_OF_MRNA	-1.4591175119540307	0.6346678798908099	0.09008189262966332	6
PBRM1-BAP1	MDE&TMDS	BIOCARTA_CLASSIC_PATHWAY	-1.4157389717482494	0.6670351771348624	0.11174719487062056	7
PBRM1-BAP1	MDE&TMDS	REACTOME_G_ALPHA1213_SIGNALLING_EVENTS	-1.4122273795437257	0.6670351771348624	0.1138081062514312	7
PBRM1-BAP1	MDE&TMDS	REACTOME_METABOLISM_OF_NUCLEOTIDES	-1.38014067694346	0.6933011397731137	0.1346823324630113	4
PBRM1-BAP1	MDE&TMDS	BIOCARTA_EXTRINSIC_PATHWAY	-1.3599805849183286	0.6933011397731137	0.15230635335073978	4
PBRM1-BAP1	MDE&TMDS	BIOCARTA_AMI_PATHWAY	-1.3599805849183286	0.6933011397731137	0.15230635335073978	4
PBRM1-BAP1	MDE&TMDS	BIOCARTA_INTRINSIC_PATHWAY	-1.3599805849183286	0.6933011397731137	0.15230635335073978	4
PBRM1-BAP1	MDE&TMDS	REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE	-1.3439661150922149	0.6933011397731137	0.16209747606614447	4
PBRM1-BAP1	MDE&TMDS	REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING	-1.3439661150922149	0.6933011397731137	0.16209747606614447	4
PBRM1-BAP1	MDE&TMDS	REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK	-1.3439661150922149	0.6933011397731137	0.16209747606614447	4
PBRM1-BAP1	MDE&TMDS	BIOCARTA_FIBRINOLYSIS_PATHWAY	-1.3410465594879788	0.6933011397731137	0.16181084715374272	5
PBRM1-BAP1	MDE&TMDS	HALLMARK_ANGIOGENESIS	-1.315253301821144	0.6933011397731137	0.18255004351610096	4
PBRM1-BAP1	MDE&TMDS	KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	-1.2888018454862915	0.6933011397731137	0.1981174361272972	5
PBRM1-BAP1	MDE&TMDS	HALLMARK_APOPTOSIS	-1.2783665211678623	0.6933011397731137	0.1551383399209486	17
PBRM1-BAP1	MDE&TMDS	HALLMARK_ADIPOGENESIS	-1.2680331400799234	0.6933011397731137	0.1966868875408306	8
PBRM1-BAP1	MDE&TMDS	KEGG_PANCREATIC_CANCER	-1.2569932719604706	0.6933011397731137	0.21985656656207975	5
PBRM1-BAP1	MDE&TMDS	BIOCARTA_TOLL_PATHWAY	-1.2380891029251688	0.6933011397731137	0.24521322889469105	4
