"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0045165","BP","GO:0045165","cell fate commitment","25/698","183/14417",2.61279528918336e-06,0.000913133295511412,0.000834205623592621,"DLL4/EBF2/EOMES/TBX15/TBX21/SIX1/DLX1/TBX19/MIAT/HOXA13/POU4F1/PITX1/MNX1/WNT3A/TBX5/FOXC2/PRRX1/IRF4/NR2E1/FOXA2/GSC/MYOG/TBX18/SFRP2/ARX",25
"GO:0007093","BP","GO:0007093","mitotic cell cycle checkpoint","22/698","149/14417",2.84447001013574e-06,0.000913133295511412,0.000834205623592621,"CLSPN/KNTC1/BAX/NDC80/E2F8/BUB1/BLM/RGCC/AURKB/CDC25C/BUB1B/GTSE1/EME1/DUSP1/TICRR/MAD2L1/CDT1/ZNF385A/AURKA/CCNB1/ZWINT/ORC1",22
"GO:0007389","BP","GO:0007389","pattern specification process","36/698","324/14417",2.89308846559564e-06,0.000913133295511412,0.000834205623592621,"DLL4/EOMES/XRCC2/SEMA3F/TBX21/SIX1/EDN1/RPGRIP1L/NRARP/DLX1/SPRY1/HHEX/TBX19/MSX1/STIL/ACVRL1/AURKA/FOXF1/HES4/HEYL/STC1/HOXD13/EN1/WNT3A/TBX5/LRP4/FOXC2/DNAI2/TCF15/FOXA2/NOG/GSC/CYP26C1/TBX18/SFRP2/OOEP",36
"GO:0030326","BP","GO:0030326","embryonic limb morphogenesis","17/698","96/14417",3.1307427274677e-06,0.000913133295511412,0.000834205623592621,"BAX/CHST11/DLX5/RPGRIP1L/MSX1/SHOX2/DLX6/HOXA13/HOXD13/PITX1/EN1/TBX5/LRP4/PRRX1/NOG/SFRP2/SALL4",17
"GO:0035113","BP","GO:0035113","embryonic appendage morphogenesis","17/698","96/14417",3.1307427274677e-06,0.000913133295511412,0.000834205623592621,"BAX/CHST11/DLX5/RPGRIP1L/MSX1/SHOX2/DLX6/HOXA13/HOXD13/PITX1/EN1/TBX5/LRP4/PRRX1/NOG/SFRP2/SALL4",17
"GO:0043583","BP","GO:0043583","ear development","23/698","164/14417",4.16749257324966e-06,0.00101957990801224,0.000931451407091124,"MYO3A/DLX5/CCNA2/SIX1/EDN1/RPGRIP1L/HPCA/MSX1/CEBPA/RIPOR2/FGF20/COL11A1/DLX6/CYTL1/HOXA13/CLRN1/FRZB/WNT3A/PRRX1/TCF15/NOG/GSC/TBX18",23
"GO:0051321","BP","GO:0051321","meiotic cell cycle","26/698","200/14417",4.22000710034027e-06,0.00101957990801224,0.000931451407091124,"BRCA2/BUB1/BRIP1/PKMYT1/NEK2/XRCC2/EXO1/CDC25C/NUF2/BUB1B/EME1/HORMAD1/FIGNL1/DUSP1/RAD51/MSX1/SGO2/STRA8/CCNB2/RAD54B/AURKA/SMC1B/FAM9B/MEIKIN/NPPC/OOEP",26
"GO:0007059","BP","GO:0007059","chromosome segregation","34/698","303/14417",4.38595814166821e-06,0.00101957990801224,0.000931451407091124,"CDCA2/NUSAP1/CENPK/KNTC1/DLGAP5/KIF14/KIF4A/NDC80/CENPE/BUB1/BIRC5/BRIP1/KIF18B/NEK2/AURKB/SKA1/NUF2/BUB1B/KIF2C/EME1/HORMAD1/DUSP1/HJURP/CDCA8/MAD2L1/CDT1/SGO2/OIP5/SKA3/CCNB1/ECT2/ZWINT/SMC1B/MEIKIN",34
"GO:0098742","BP","GO:0098742","cell-cell adhesion via plasma-membrane adhesion molecules","29/698","239/14417",4.83211318235562e-06,0.00101957990801224,0.000931451407091124,"FXYD5/PCDH17/CDH8/PCDHGC3/CRTAM/PTPRM/NTNG2/EMB/PCDHB12/SELL/PCDHGA11/PCDHGA1/PCDHGB2/PCDHB18P/PCDHGA5/PCDHGB7/PCDHB11/TENM1/PCDHGB3/PCDHGA6/PCDHB15/PCDHB2/PCDHB16/CBLN1/PCDHB6/PCDHGA8/PCDHGA7/PCDHGB1/PCDHGA4",29
"GO:0006260","BP","GO:0006260","DNA replication","31/698","266/14417",5.32757912497728e-06,0.00101957990801224,0.000931451407091124,"BRCA2/DTL/FAM111B/CLSPN/OBI1/MCM10/RPA4/E2F8/CDC45/BRIP1/BLM/LIG1/POLQ/EXO1/PCLAF/CCNA2/PIF1/RNASEH2A/EME1/RAD51/RFC4/TICRR/CDT1/STRA8/ACVRL1/UCN/CDC7/ORC6/ORC1/CHAF1B/OOEP",31
"GO:0007094","BP","GO:0007094","mitotic spindle assembly checkpoint","10/698","36/14417",5.36007723069293e-06,0.00101957990801224,0.000931451407091124,"KNTC1/NDC80/BUB1/AURKB/BUB1B/DUSP1/MAD2L1/CDT1/CCNB1/ZWINT",10
"GO:0071173","BP","GO:0071173","spindle assembly checkpoint","10/698","36/14417",5.36007723069293e-06,0.00101957990801224,0.000931451407091124,"KNTC1/NDC80/BUB1/AURKB/BUB1B/DUSP1/MAD2L1/CDT1/CCNB1/ZWINT",10
"GO:0071174","BP","GO:0071174","mitotic spindle checkpoint","10/698","36/14417",5.36007723069293e-06,0.00101957990801224,0.000931451407091124,"KNTC1/NDC80/BUB1/AURKB/BUB1B/DUSP1/MAD2L1/CDT1/CCNB1/ZWINT",10
"GO:0048598","BP","GO:0048598","embryonic morphogenesis","46/698","475/14417",5.72087196870914e-06,0.0010428672859626,0.000952725915139851,"MYO3A/DLL4/BAX/SOX11/CHST11/HLX/EOMES/DLX5/VASP/TBX15/TBX21/KIF20B/DUSP1/SIX1/EDN1/RPGRIP1L/TBX19/MSX1/STIL/RIPOR2/SHOX2/FOXF1/LAMA3/COL11A1/DLX6/HOXA13/CLRN1/HOXD13/PITX1/ITGA3/FRZB/EN1/WNT3A/TBX5/LRP4/FOXC2/PRRX1/MMP8/FOXF2/FOXA2/NOG/GSC/MSX2/TBX18/SFRP2/SALL4",46
"GO:0031577","BP","GO:0031577","spindle checkpoint","10/698","37/14417",7.02929355304287e-06,0.0012301263717825,0.00112379905772226,"KNTC1/NDC80/BUB1/AURKB/BUB1B/DUSP1/MAD2L1/CDT1/CCNB1/ZWINT",10
"GO:0051785","BP","GO:0051785","positive regulation of nuclear division","11/698","46/14417",8.93499519851626e-06,0.00139278817448128,0.00127240101016672,"NUSAP1/DLGAP5/TGFA/RGCC/EDN1/CDT1/MSX1/STRA8/AURKA/HOXA13/OOEP",11
"GO:0006334","BP","GO:0006334","nucleosome assembly","16/698","93/14417",8.93500505864034e-06,0.00139278817448128,0.00127240101016672,"CENPK/CENPU/MIS18BP1/H1-5/ASF1B/H2BC11/HJURP/H4C11/H3C4/H3C13/H2BU1/OIP5/H1-3/CHAF1B/SETSIP/H1-6",16
"GO:0045841","BP","GO:0045841","negative regulation of mitotic metaphase/anaphase transition","10/698","38/14417",9.12951128046129e-06,0.00139278817448128,0.00127240101016672,"KNTC1/NDC80/BUB1/AURKB/BUB1B/DUSP1/MAD2L1/CDT1/CCNB1/ZWINT",10
"GO:0003002","BP","GO:0003002","regionalization","29/698","247/14417",9.23219589941878e-06,0.00139278817448128,0.00127240101016672,"DLL4/XRCC2/SEMA3F/SIX1/EDN1/RPGRIP1L/NRARP/DLX1/SPRY1/HHEX/TBX19/MSX1/ACVRL1/AURKA/FOXF1/HES4/HEYL/HOXD13/EN1/WNT3A/LRP4/FOXC2/TCF15/FOXA2/NOG/GSC/CYP26C1/TBX18/SFRP2",29
"GO:0061053","BP","GO:0061053","somite development","13/698","64/14417",9.58170655050129e-06,0.00139733220528144,0.00127655227271065,"SOX11/XRCC2/SIX1/NRARP/TBX19/FOXF1/FRZB/WNT3A/FOXC2/TCF15/NOG/TBX18/SFRP2",13
"GO:0090068","BP","GO:0090068","positive regulation of cell cycle process","29/698","248/14417",9.98585907746059e-06,0.00140929462786742,0.00128748071025867,"OR2A4/DTL/NUSAP1/BAX/DLGAP5/KIF14/TGFA/NDC80/E2F8/RGCC/AURKB/CDC25C/GTSE1/KIF20B/EDN1/MAD2L1/CDT1/MSX1/STRA8/ZNF385A/CCND2/CDC7/AURKA/CCNB1/ECT2/HOXA13/POU4F1/MYOG/OOEP",29
"GO:0035107","BP","GO:0035107","appendage morphogenesis","18/698","116/14417",1.11787036071226e-05,0.00148202509942914,0.00135392464421833,"BAX/SOX11/CHST11/DLX5/RPGRIP1L/MSX1/SHOX2/DLX6/HOXA13/HOXD13/PITX1/EN1/TBX5/LRP4/PRRX1/NOG/SFRP2/SALL4",18
"GO:0035108","BP","GO:0035108","limb morphogenesis","18/698","116/14417",1.11787036071226e-05,0.00148202509942914,0.00135392464421833,"BAX/SOX11/CHST11/DLX5/RPGRIP1L/MSX1/SHOX2/DLX6/HOXA13/HOXD13/PITX1/EN1/TBX5/LRP4/PRRX1/NOG/SFRP2/SALL4",18
"GO:1902100","BP","GO:1902100","negative regulation of metaphase/anaphase transition of cell cycle","10/698","39/14417",1.17498437922692e-05,0.00151192842915229,0.00138124324703549,"KNTC1/NDC80/BUB1/AURKB/BUB1B/DUSP1/MAD2L1/CDT1/CCNB1/ZWINT",10
"GO:0001501","BP","GO:0001501","skeletal system development","41/698","418/14417",1.3636560399815e-05,0.00163988948209203,0.00149814384685797,"MYOC/SOX11/CHST11/FLI1/PHOSPHO1/LRRK1/FGR/DLX5/GDF6/TBX15/SIX1/EDN1/BCAN/DLX1/MSX1/SLC39A14/ACVRL1/ZNF385A/SHOX2/COL11A1/TNFSF11/DLX6/CYTL1/HOXA13/STC1/HOXD13/PITX1/MATN1/PHEX/FRZB/EN1/FOXC2/PRRX1/IFITM5/TCF15/NOG/GSC/MSX2/SFRP2/NPPC/LEP",41
"GO:0042471","BP","GO:0042471","ear morphogenesis","15/698","86/14417",1.42889324178691e-05,0.00163988948209203,0.00149814384685797,"MYO3A/DLX5/SIX1/EDN1/MSX1/RIPOR2/COL11A1/DLX6/CLRN1/FRZB/WNT3A/PRRX1/NOG/GSC/TBX18",15
"GO:0030071","BP","GO:0030071","regulation of mitotic metaphase/anaphase transition","12/698","57/14417",1.43263858250816e-05,0.00163988948209203,0.00149814384685797,"KNTC1/DLGAP5/NDC80/CENPE/BUB1/AURKB/BUB1B/DUSP1/MAD2L1/CDT1/CCNB1/ZWINT",12
"GO:0033046","BP","GO:0033046","negative regulation of sister chromatid segregation","10/698","40/14417",1.49932752648414e-05,0.00163988948209203,0.00149814384685797,"KNTC1/NDC80/BUB1/AURKB/BUB1B/DUSP1/MAD2L1/CDT1/CCNB1/ZWINT",10
"GO:0033048","BP","GO:0033048","negative regulation of mitotic sister chromatid segregation","10/698","40/14417",1.49932752648414e-05,0.00163988948209203,0.00149814384685797,"KNTC1/NDC80/BUB1/AURKB/BUB1B/DUSP1/MAD2L1/CDT1/CCNB1/ZWINT",10
"GO:2000816","BP","GO:2000816","negative regulation of mitotic sister chromatid separation","10/698","40/14417",1.49932752648414e-05,0.00163988948209203,0.00149814384685797,"KNTC1/NDC80/BUB1/AURKB/BUB1B/DUSP1/MAD2L1/CDT1/CCNB1/ZWINT",10
"GO:0042474","BP","GO:0042474","middle ear morphogenesis","6/698","13/14417",1.61455229401431e-05,0.00166524165020964,0.00152130467268475,"SIX1/EDN1/MSX1/PRRX1/NOG/GSC",6
"GO:0048736","BP","GO:0048736","appendage development","20/698","142/14417",1.63669465049176e-05,0.00166524165020964,0.00152130467268475,"BAX/SOX11/CHST11/DLX5/SLC7A11/RPGRIP1L/MSX1/SHOX2/KREMEN2/DLX6/HOXA13/HOXD13/PITX1/EN1/TBX5/LRP4/PRRX1/NOG/SFRP2/SALL4",20
"GO:0060173","BP","GO:0060173","limb development","20/698","142/14417",1.63669465049176e-05,0.00166524165020964,0.00152130467268475,"BAX/SOX11/CHST11/DLX5/SLC7A11/RPGRIP1L/MSX1/SHOX2/KREMEN2/DLX6/HOXA13/HOXD13/PITX1/EN1/TBX5/LRP4/PRRX1/NOG/SFRP2/SALL4",20
"GO:0098813","BP","GO:0098813","nuclear chromosome segregation","28/698","242/14417",1.72540957533108e-05,0.00167985861812591,0.00153465820704338,"NUSAP1/CENPK/KNTC1/DLGAP5/KIF14/KIF4A/NDC80/CENPE/BUB1/BRIP1/KIF18B/NEK2/AURKB/NUF2/BUB1B/KIF2C/EME1/HORMAD1/DUSP1/CDCA8/MAD2L1/CDT1/SGO2/CCNB1/ECT2/ZWINT/SMC1B/MEIKIN",28
"GO:1902099","BP","GO:1902099","regulation of metaphase/anaphase transition of cell cycle","12/698","58/14417",1.72785457864379e-05,0.00167985861812591,0.00153465820704338,"KNTC1/DLGAP5/NDC80/CENPE/BUB1/AURKB/BUB1B/DUSP1/MAD2L1/CDT1/CCNB1/ZWINT",12
"GO:0051985","BP","GO:0051985","negative regulation of chromosome segregation","10/698","41/14417",1.89780747701483e-05,0.00176657610892338,0.00161388017698215,"KNTC1/NDC80/BUB1/AURKB/BUB1B/DUSP1/MAD2L1/CDT1/CCNB1/ZWINT",10
"GO:1905819","BP","GO:1905819","negative regulation of chromosome separation","10/698","41/14417",1.89780747701483e-05,0.00176657610892338,0.00161388017698215,"KNTC1/NDC80/BUB1/AURKB/BUB1B/DUSP1/MAD2L1/CDT1/CCNB1/ZWINT",10
"GO:0065004","BP","GO:0065004","protein-DNA complex assembly","23/698","180/14417",1.98489652462811e-05,0.00180915047817666,0.00165277458421336,"CENPK/CENPU/MIS18BP1/H1-5/DLGAP5/ASF1B/CENPE/CDC45/H2BC11/TCF4/POLR1E/RAD51/HJURP/CDT1/H4C11/H3C4/H3C13/H2BU1/OIP5/H1-3/CHAF1B/SETSIP/H1-6",23
"GO:0007091","BP","GO:0007091","metaphase/anaphase transition of mitotic cell cycle","12/698","59/14417",2.07475884400842e-05,0.00183425316587445,0.0016757074937324,"KNTC1/DLGAP5/NDC80/CENPE/BUB1/AURKB/BUB1B/DUSP1/MAD2L1/CDT1/CCNB1/ZWINT",12
"GO:0051784","BP","GO:0051784","negative regulation of nuclear division","11/698","50/14417",2.09628933242794e-05,0.00183425316587445,0.0016757074937324,"KNTC1/NDC80/BUB1/AURKB/BUB1B/HORMAD1/DUSP1/MAD2L1/CDT1/CCNB1/ZWINT",11
"GO:0044784","BP","GO:0044784","metaphase/anaphase transition of cell cycle","12/698","60/14417",2.48078921013393e-05,0.0021281279988894,0.00194418093516585,"KNTC1/DLGAP5/NDC80/CENPE/BUB1/AURKB/BUB1B/DUSP1/MAD2L1/CDT1/CCNB1/ZWINT",12
"GO:0048562","BP","GO:0048562","embryonic organ morphogenesis","26/698","222/14417",2.76946545229899e-05,0.00233007910650155,0.00212867617861928,"MYO3A/SOX11/CHST11/HLX/EOMES/DLX5/TBX15/TBX21/SIX1/EDN1/MSX1/STIL/RIPOR2/SHOX2/FOXF1/COL11A1/DLX6/CLRN1/FRZB/WNT3A/FOXC2/PRRX1/FOXF2/NOG/GSC/TBX18",26
"GO:0010965","BP","GO:0010965","regulation of mitotic sister chromatid separation","12/698","61/14417",2.95421320741339e-05,0.00240868966694823,0.00220049194957051,"KNTC1/DLGAP5/NDC80/CENPE/BUB1/AURKB/BUB1B/DUSP1/MAD2L1/CDT1/CCNB1/ZWINT",12
"GO:0033047","BP","GO:0033047","regulation of mitotic sister chromatid segregation","10/698","43/14417",2.97301124606181e-05,0.00240868966694823,0.00220049194957051,"KNTC1/NDC80/BUB1/AURKB/BUB1B/DUSP1/MAD2L1/CDT1/CCNB1/ZWINT",10
"GO:0051983","BP","GO:0051983","regulation of chromosome segregation","14/698","81/14417",3.05269299143619e-05,0.00242827851591515,0.00221838761502071,"KNTC1/DLGAP5/NDC80/CENPE/BUB1/AURKB/BUB1B/KIF2C/HORMAD1/DUSP1/MAD2L1/CDT1/CCNB1/ZWINT",14
"GO:0008608","BP","GO:0008608","attachment of spindle microtubules to kinetochore","9/698","35/14417",3.14903384045474e-05,0.00246018268785526,0.00224753411507644,"NDC80/CENPE/NEK2/AURKB/NUF2/KIF2C/CDT1/CCNB1/ECT2",9
"GO:0051306","BP","GO:0051306","mitotic sister chromatid separation","12/698","63/14417",4.14084025074289e-05,0.00317827650824564,0.00290355871321713,"KNTC1/DLGAP5/NDC80/CENPE/BUB1/AURKB/BUB1B/DUSP1/MAD2L1/CDT1/CCNB1/ZWINT",12
"GO:0051315","BP","GO:0051315","attachment of mitotic spindle microtubules to kinetochore","6/698","15/14417",4.33183645180512e-05,0.00326754904769783,0.00298511488339456,"NDC80/CENPE/AURKB/NUF2/KIF2C/CDT1",6
"GO:0045839","BP","GO:0045839","negative regulation of mitotic nuclear division","10/698","45/14417",4.53145066719452e-05,0.00336018587609763,0.00306974454653659,"KNTC1/NDC80/BUB1/AURKB/BUB1B/DUSP1/MAD2L1/CDT1/CCNB1/ZWINT",10
"GO:0006614","BP","GO:0006614","SRP-dependent cotranslational protein targeting to membrane","15/698","96/14417",5.47557968219152e-05,0.00399261018493131,0.00364750457075109,"RPS19/RPL18A/RPL36A/RPL17/RPS11/RPS14/RPS25/RPLP0/RPL37A/RPS2/RPS27/RPS5/RPL18/RPL41/RPL36",15
"GO:0033045","BP","GO:0033045","regulation of sister chromatid segregation","12/698","66/14417",6.68776046503014e-05,0.00471918581201724,0.00431127784137851,"KNTC1/DLGAP5/NDC80/CENPE/BUB1/AURKB/BUB1B/DUSP1/MAD2L1/CDT1/CCNB1/ZWINT",12
"GO:1905818","BP","GO:1905818","regulation of chromosome separation","12/698","66/14417",6.68776046503014e-05,0.00471918581201724,0.00431127784137851,"KNTC1/DLGAP5/NDC80/CENPE/BUB1/AURKB/BUB1B/DUSP1/MAD2L1/CDT1/CCNB1/ZWINT",12
"GO:0031570","BP","GO:0031570","DNA integrity checkpoint","19/698","146/14417",7.99702611623681e-05,0.00555349035849779,0.00507346836480387,"DTL/CLSPN/BAX/RPA4/WDR76/E2F8/CDC45/BRIP1/BLM/RGCC/CDC25C/GTSE1/EME1/TICRR/CDT1/ZNF385A/AURKA/CCNB1/ORC1",19
"GO:0045047","BP","GO:0045047","protein targeting to ER","16/698","111/14417",8.50646518640205e-05,0.00581496643601702,0.00531234347249483,"RPS19/RPL18A/RPL36A/RPL17/SEC61G/RPS11/RPS14/RPS25/RPLP0/RPL37A/RPS2/RPS27/RPS5/RPL18/RPL41/RPL36",16
"GO:0006613","BP","GO:0006613","cotranslational protein targeting to membrane","15/698","101/14417",9.95205216306336e-05,0.00669849664821572,0.00611950478755491,"RPS19/RPL18A/RPL36A/RPL17/RPS11/RPS14/RPS25/RPLP0/RPL37A/RPS2/RPS27/RPS5/RPL18/RPL41/RPL36",15
"GO:0071824","BP","GO:0071824","protein-DNA complex subunit organization","24/698","213/14417",0.000103169775199222,0.00683890555297872,0.00624777729555735,"CENPK/CENPU/MIS18BP1/H1-5/DLGAP5/ASF1B/CENPE/CDC45/H2BC11/TCF4/POLR1E/RAD51/HJURP/CDT1/H4C11/H3C4/H3C13/H2BU1/OIP5/H1-3/CHAF1B/H2AW/SETSIP/H1-6",24
"GO:0034728","BP","GO:0034728","nucleosome organization","17/698","125/14417",0.000108284427089976,0.00707081147042751,0.00645963817220169,"CENPK/CENPU/MIS18BP1/H1-5/ASF1B/H2BC11/HJURP/H4C11/H3C4/H3C13/H2BU1/OIP5/H1-3/CHAF1B/H2AW/SETSIP/H1-6",17
"GO:0007423","BP","GO:0007423","sensory organ development","39/698","431/14417",0.000128669820576359,0.00827537910465488,0.00756008768971418,"MYO3A/DLL4/BAX/SOX11/DLX5/CCNA2/SLC7A11/SIX1/EDN1/RPGRIP1L/DLX1/PTPRM/HPCA/SPRY1/MSX1/RPGRIP1/ACVRL1/CEBPA/RIPOR2/OPN4/FGF20/VSX1/COL11A1/MYH15/DLX6/CYTL1/HOXA13/CLRN1/FRZB/WNT3A/FOXC2/PRRX1/FOXF2/SPRED3/NR2E1/TCF15/NOG/GSC/TBX18",39
"GO:0072599","BP","GO:0072599","establishment of protein localization to endoplasmic reticulum","16/698","115/14417",0.000130514550450557,0.00827537910465488,0.00756008768971418,"RPS19/RPL18A/RPL36A/RPL17/SEC61G/RPS11/RPS14/RPS25/RPLP0/RPL37A/RPS2/RPS27/RPS5/RPL18/RPL41/RPL36",16
"GO:0009952","BP","GO:0009952","anterior/posterior pattern specification","19/698","152/14417",0.000137791192490914,0.00861194953068209,0.00786756628403005,"XRCC2/NRARP/HHEX/TBX19/MSX1/AURKA/FOXF1/HES4/HEYL/HOXD13/EN1/WNT3A/FOXC2/TCF15/FOXA2/NOG/CYP26C1/TBX18/SFRP2",19
"GO:0048705","BP","GO:0048705","skeletal system morphogenesis","21/698","178/14417",0.00014411465182619,0.00888030424985328,0.0081127254704825,"SOX11/CHST11/PHOSPHO1/FGR/DLX5/TBX15/SIX1/MSX1/SHOX2/COL11A1/STC1/MATN1/FOXC2/PRRX1/IFITM5/TCF15/NOG/GSC/MSX2/SFRP2/NPPC",21
"GO:0007218","BP","GO:0007218","neuropeptide signaling pathway","11/698","62/14417",0.000168071019479977,0.0102126487531236,0.00932990732405661,"NMB/CYSLTR1/UCN/GALR1/CYSLTR2/TENM1/NXPH3/GPR37/NPY6R/PROK2/PROKR2",11
"GO:0048839","BP","GO:0048839","inner ear development","18/698","142/14417",0.000171482205973838,0.0102771870018567,0.00938886713889924,"MYO3A/DLX5/CCNA2/SIX1/RPGRIP1L/HPCA/CEBPA/RIPOR2/FGF20/COL11A1/DLX6/CYTL1/HOXA13/CLRN1/FRZB/WNT3A/PRRX1/TBX18",18
"GO:0001569","BP","GO:0001569","branching involved in blood vessel morphogenesis","7/698","26/14417",0.000177397643962318,0.0104880363829073,0.00958149152382533,"DLL4/EDN1/KDR/NRARP/EDNRA/FOXC2/SFRP2",7
"GO:0060485","BP","GO:0060485","mesenchyme development","25/698","236/14417",0.000199688561532998,0.0116484994227582,0.0106416486756603,"SOX11/RGCC/EOMES/SEMA3F/SIX1/GLIPR2/EDN1/SPRY1/MSX1/ACVRL1/FOXF1/EDNRA/HEYL/FRZB/WNT3A/TBX5/FOXC2/FOXF2/SPRED3/TCF15/FOXA2/NOG/GSC/CYP26C1/SFRP2",25
"GO:0045840","BP","GO:0045840","positive regulation of mitotic nuclear division","8/698","35/14417",0.00021303884864724,0.0122637495109431,0.0112037189517115,"NUSAP1/DLGAP5/TGFA/RGCC/EDN1/CDT1/AURKA/HOXA13",8
"GO:0030198","BP","GO:0030198","extracellular matrix organization","33/698","352/14417",0.000219170815794283,0.0124528872610388,0.0113765083741749,"CTSS/ITGAD/RGCC/KDR/ADAMTS14/BCAN/NTNG2/COL15A1/ITGB7/HSPG2/CARMIL2/FOXF1/MMP25/LAMA3/COL6A2/COL11A1/ADAMTSL4/QSOX1/TPSAB1/PRSS2/ADAMTS2/MATN1/ITGA3/WNT3A/FOXC2/MMP8/DMP1/FOXF2/NR2E1/IBSP/TCF15/FGA/SFRP2",33
