"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006694","BP","GO:0006694","steroid biosynthetic process","6/127","164/14417",0.00329580424485104,0.22568217087615,0.211250583401985,"ATP1A1/DHRS11/ACOX2/HSD11B2/CYP27B1/HMGCS2",6
"GO:0045989","BP","GO:0045989","positive regulation of striated muscle contraction","2/127","10/14417",0.00330804484997614,0.22568217087615,0.211250583401985,"ATP1A1/CHGA",2
"GO:0046487","BP","GO:0046487","glyoxylate metabolic process","2/127","10/14417",0.00330804484997614,0.22568217087615,0.211250583401985,"ALDH4A1/GRHPR",2
"GO:0048148","BP","GO:0048148","behavioral response to cocaine","2/127","10/14417",0.00330804484997614,0.22568217087615,0.211250583401985,"ABAT/PPP1R1B",2
"GO:0072697","BP","GO:0072697","protein localization to cell cortex","2/127","10/14417",0.00330804484997614,0.22568217087615,0.211250583401985,"GNAI1/MISP",2
"GO:0019432","BP","GO:0019432","triglyceride biosynthetic process","3/127","36/14417",0.00385525430532733,0.246823038526197,0.231039566321453,"PLIN5/RGN/PCK1",3
"GO:0006069","BP","GO:0006069","ethanol oxidation","2/127","11/14417",0.00401991919423773,0.246823038526197,0.231039566321453,"ADH1C/ALDH2",2
"GO:0061430","BP","GO:0061430","bone trabecula morphogenesis","2/127","11/14417",0.00401991919423773,0.246823038526197,0.231039566321453,"PLXNB1/CHAD",2
"GO:1902476","BP","GO:1902476","chloride transmembrane transport","4/127","75/14417",0.00430993473364541,0.256093541270156,0.239717252757595,"CLCNKA/SLC12A3/CLCNKB/BSND",4
"GO:0031032","BP","GO:0031032","actomyosin structure organization","6/127","175/14417",0.00452694324413852,0.258660310371297,0.242119885929587,"PPM1E/EPB41L4B/RAPGEF3/CGNL1/TACSTD2/MYH14",6
"GO:0010248","BP","GO:0010248","establishment or maintenance of transmembrane electrochemical gradient","2/127","12/14417",0.00479618639272724,0.258660310371297,0.242119885929587,"ATP1A1/ATP1B1",2
"GO:0030007","BP","GO:0030007","cellular potassium ion homeostasis","2/127","12/14417",0.00479618639272724,0.258660310371297,0.242119885929587,"ATP1A1/ATP1B1",2
"GO:0006813","BP","GO:0006813","potassium ion transport","6/127","178/14417",0.00491482674429717,0.258660310371297,0.242119885929587,"ATP1A1/KCNJ1/SLC12A3/WNK4/ATP1B1/FXYD4",6
"GO:0010867","BP","GO:0010867","positive regulation of triglyceride biosynthetic process","2/127","13/14417",0.00563567487294661,0.265591975801483,0.248608295538505,"PLIN5/RGN",2
"GO:0051492","BP","GO:0051492","regulation of stress fiber assembly","4/127","82/14417",0.00591690740702339,0.265591975801483,0.248608295538505,"PPM1E/RAPGEF3/CGNL1/TACSTD2",4
"GO:0033865","BP","GO:0033865","nucleoside bisphosphate metabolic process","5/127","132/14417",0.00622584296108017,0.265591975801483,0.248608295538505,"SUCLG2/PDK2/SCD5/HMGCS2/SULT1C2",5
"GO:0033875","BP","GO:0033875","ribonucleoside bisphosphate metabolic process","5/127","132/14417",0.00622584296108017,0.265591975801483,0.248608295538505,"SUCLG2/PDK2/SCD5/HMGCS2/SULT1C2",5
"GO:0034032","BP","GO:0034032","purine nucleoside bisphosphate metabolic process","5/127","132/14417",0.00622584296108017,0.265591975801483,0.248608295538505,"SUCLG2/PDK2/SCD5/HMGCS2/SULT1C2",5
"GO:0046460","BP","GO:0046460","neutral lipid biosynthetic process","3/127","43/14417",0.00637242178455359,0.265591975801483,0.248608295538505,"PLIN5/RGN/PCK1",3
"GO:0046463","BP","GO:0046463","acylglycerol biosynthetic process","3/127","43/14417",0.00637242178455359,0.265591975801483,0.248608295538505,"PLIN5/RGN/PCK1",3
"GO:0006704","BP","GO:0006704","glucocorticoid biosynthetic process","2/127","14/14417",0.00653722842356729,0.265591975801483,0.248608295538505,"ATP1A1/HSD11B2",2
"GO:0033540","BP","GO:0033540","fatty acid beta-oxidation using acyl-CoA oxidase","2/127","14/14417",0.00653722842356729,0.265591975801483,0.248608295538505,"ACOX2/ACOX1",2
"GO:0036376","BP","GO:0036376","sodium ion export across plasma membrane","2/127","14/14417",0.00653722842356729,0.265591975801483,0.248608295538505,"ATP1A1/ATP1B1",2
"GO:0032414","BP","GO:0032414","positive regulation of ion transmembrane transporter activity","4/127","85/14417",0.00671304367901168,0.265591975801483,0.248608295538505,"HSPA2/WNK4/RGN/ATP1B1",4
"GO:0055078","BP","GO:0055078","sodium ion homeostasis","3/127","45/14417",0.00723442131579189,0.265591975801483,0.248608295538505,"ATP1A1/SLC12A3/ATP1B1",3
"GO:0055064","BP","GO:0055064","chloride ion homeostasis","2/127","15/14417",0.00749970601819591,0.265591975801483,0.248608295538505,"SLC12A3/CKB",2
"GO:0055083","BP","GO:0055083","monovalent inorganic anion homeostasis","2/127","15/14417",0.00749970601819591,0.265591975801483,0.248608295538505,"SLC12A3/CKB",2
"GO:0035725","BP","GO:0035725","sodium ion transmembrane transport","5/127","139/14417",0.00770983373008793,0.265591975801483,0.248608295538505,"ATP1A1/SLC12A3/WNK4/ATP1B1/FXYD4",5
"GO:0110020","BP","GO:0110020","regulation of actomyosin structure organization","4/127","89/14417",0.00788070373078369,0.265591975801483,0.248608295538505,"PPM1E/RAPGEF3/CGNL1/TACSTD2",4
"GO:0006814","BP","GO:0006814","sodium ion transport","6/127","197/14417",0.00796206681426222,0.265591975801483,0.248608295538505,"ATP1A1/SLC12A3/WNK4/ATP1B1/FXYD4/CNTN1",6
"GO:0043648","BP","GO:0043648","dicarboxylic acid metabolic process","4/127","90/14417",0.00819214093496482,0.265591975801483,0.248608295538505,"SUCLG2/ALDH4A1/PCK1/AMDHD1",4
"GO:0015698","BP","GO:0015698","inorganic anion transport","5/127","142/14417",0.00841538353409339,0.265591975801483,0.248608295538505,"CLCNKA/SLC12A3/CLCNKB/WNK4/BSND",5
"GO:0046885","BP","GO:0046885","regulation of hormone biosynthetic process","2/127","16/14417",0.00852198164101462,0.265591975801483,0.248608295538505,"ATP1A1/CYP27B1",2
"GO:0060192","BP","GO:0060192","negative regulation of lipase activity","2/127","16/14417",0.00852198164101462,0.265591975801483,0.248608295538505,"PLIN5/SORT1",2
"GO:0071467","BP","GO:0071467","cellular response to pH","2/127","16/14417",0.00852198164101462,0.265591975801483,0.248608295538505,"HYAL1/PCK1",2
"GO:2000651","BP","GO:2000651","positive regulation of sodium ion transmembrane transporter activity","2/127","16/14417",0.00852198164101462,0.265591975801483,0.248608295538505,"WNK4/ATP1B1",2
"GO:1903779","BP","GO:1903779","regulation of cardiac conduction","3/127","48/14417",0.00865120442350109,0.265591975801483,0.248608295538505,"ATP1A1/ATP1B1/FXYD4",3
"GO:2000649","BP","GO:2000649","regulation of sodium ion transmembrane transporter activity","3/127","48/14417",0.00865120442350109,0.265591975801483,0.248608295538505,"WNK4/ATP1B1/FXYD4",3
"GO:0006066","BP","GO:0006066","alcohol metabolic process","8/127","333/14417",0.00928275724931097,0.267376180279913,0.250278406365219,"GDPD3/CYP27B1/PLCD4/ADH1C/NUDT4/ALDH2/PCK1/HMGCS2",8
"GO:0006883","BP","GO:0006883","cellular sodium ion homeostasis","2/127","17/14417",0.00960294411427694,0.267376180279913,0.250278406365219,"ATP1A1/ATP1B1",2
"GO:0010866","BP","GO:0010866","regulation of triglyceride biosynthetic process","2/127","17/14417",0.00960294411427694,0.267376180279913,0.250278406365219,"PLIN5/RGN",2
"GO:0060445","BP","GO:0060445","branching involved in salivary gland morphogenesis","2/127","17/14417",0.00960294411427694,0.267376180279913,0.250278406365219,"ESRP2/NTN4",2
"GO:0070293","BP","GO:0070293","renal absorption","2/127","17/14417",0.00960294411427694,0.267376180279913,0.250278406365219,"SLC15A2/WNK4",2
"GO:0140115","BP","GO:0140115","export across plasma membrane","3/127","50/14417",0.00967978580194348,0.267376180279913,0.250278406365219,"ATP1A1/SLC15A2/ATP1B1",3
"GO:0030534","BP","GO:0030534","adult behavior","4/127","95/14417",0.00987050232969858,0.267376180279913,0.250278406365219,"ABAT/CNP/PPP1R1B/NPY",4
"GO:0030038","BP","GO:0030038","contractile actin filament bundle assembly","4/127","96/14417",0.0102309493552337,0.267376180279913,0.250278406365219,"PPM1E/RAPGEF3/CGNL1/TACSTD2",4
"GO:0043149","BP","GO:0043149","stress fiber assembly","4/127","96/14417",0.0102309493552337,0.267376180279913,0.250278406365219,"PPM1E/RAPGEF3/CGNL1/TACSTD2",4
"GO:0098661","BP","GO:0098661","inorganic anion transmembrane transport","4/127","96/14417",0.0102309493552337,0.267376180279913,0.250278406365219,"CLCNKA/SLC12A3/CLCNKB/BSND",4
"GO:0006067","BP","GO:0006067","ethanol metabolic process","2/127","18/14417",0.0107414969276404,0.267376180279913,0.250278406365219,"ADH1C/ALDH2",2
"GO:0009110","BP","GO:0009110","vitamin biosynthetic process","2/127","18/14417",0.0107414969276404,0.267376180279913,0.250278406365219,"CYP27B1/RGN",2
"GO:0010894","BP","GO:0010894","negative regulation of steroid biosynthetic process","2/127","18/14417",0.0107414969276404,0.267376180279913,0.250278406365219,"ATP1A1/CYP27B1",2
"GO:0090208","BP","GO:0090208","positive regulation of triglyceride metabolic process","2/127","18/14417",0.0107414969276404,0.267376180279913,0.250278406365219,"PLIN5/RGN",2
"GO:1901615","BP","GO:1901615","organic hydroxy compound metabolic process","10/127","488/14417",0.0110551447656199,0.271514355443625,0.254151959664357,"ACOX2/GDPD3/CYP27B1/PLCD4/ADH1C/NUDT4/PAH/ALDH2/PCK1/HMGCS2",10
"GO:0003014","BP","GO:0003014","renal system process","4/127","99/14417",0.0113631649732641,0.273179114978281,0.255710263634736,"SLC15A2/HSD11B2/WNK4/AQP2",4
"GO:0006790","BP","GO:0006790","sulfur compound metabolic process","8/127","346/14417",0.0115160515267846,0.273179114978281,0.255710263634736,"SUCLG2/GSTM3/HYAL1/PDK2/TST/SCD5/HMGCS2/SULT1C2",8
"GO:0019216","BP","GO:0019216","regulation of lipid metabolic process","8/127","348/14417",0.0118920797903806,0.273179114978281,0.255710263634736,"ATP1A1/PLIN5/CYP27B1/ACOX1/RGN/PDK2/PCK1/HMGCS2",8
"GO:0086013","BP","GO:0086013","membrane repolarization during cardiac muscle cell action potential","2/127","19/14417",0.0119365580693173,0.273179114978281,0.255710263634736,"ATP1A1/ATP1B1",2
"GO:0032781","BP","GO:0032781","positive regulation of ATPase activity","3/127","54/14417",0.0119427105080706,0.273179114978281,0.255710263634736,"HSPA2/RGN/ATP1B1",3
"GO:0006637","BP","GO:0006637","acyl-CoA metabolic process","4/127","101/14417",0.0121610680934957,0.273179114978281,0.255710263634736,"SUCLG2/PDK2/SCD5/HMGCS2",4
"GO:0035383","BP","GO:0035383","thioester metabolic process","4/127","101/14417",0.0121610680934957,0.273179114978281,0.255710263634736,"SUCLG2/PDK2/SCD5/HMGCS2",4
"GO:0072521","BP","GO:0072521","purine-containing compound metabolic process","9/127","422/14417",0.0123327094463693,0.273696997592919,0.256195029462941,"SUCLG2/OGDHL/MACROD1/NUDT4/PDK2/SCD5/HMGCS2/SULT1C2/PKLR",9
"GO:0008211","BP","GO:0008211","glucocorticoid metabolic process","2/127","20/14417",0.0131870598590254,0.282448421631684,0.26438683046614,"ATP1A1/HSD11B2",2
"GO:0032104","BP","GO:0032104","regulation of response to extracellular stimulus","2/127","20/14417",0.0131870598590254,0.282448421631684,0.26438683046614,"CYP27B1/NPY",2
"GO:0032107","BP","GO:0032107","regulation of response to nutrient levels","2/127","20/14417",0.0131870598590254,0.282448421631684,0.26438683046614,"CYP27B1/NPY",2
"GO:0006081","BP","GO:0006081","cellular aldehyde metabolic process","3/127","57/14417",0.0138228121856193,0.283980528274159,0.265820964233998,"GLYCTK/ALDH4A1/GRHPR",3
"GO:1902305","BP","GO:1902305","regulation of sodium ion transmembrane transport","3/127","57/14417",0.0138228121856193,0.283980528274159,0.265820964233998,"WNK4/ATP1B1/FXYD4",3
"GO:0009062","BP","GO:0009062","fatty acid catabolic process","4/127","105/14417",0.0138626778289177,0.283980528274159,0.265820964233998,"ACOX2/PLIN5/ACOX1/PCK1",4
"GO:0042446","BP","GO:0042446","hormone biosynthetic process","3/127","58/14417",0.0144847507999399,0.283980528274159,0.265820964233998,"ATP1A1/DHRS11/CYP27B1",3
"GO:0002026","BP","GO:0002026","regulation of the force of heart contraction","2/127","21/14417",0.0144919487827204,0.283980528274159,0.265820964233998,"ATP1A1/CHGA",2
"GO:0035970","BP","GO:0035970","peptidyl-threonine dephosphorylation","2/127","21/14417",0.0144919487827204,0.283980528274159,0.265820964233998,"PPM1E/DUSP9",2
"GO:0045939","BP","GO:0045939","negative regulation of steroid metabolic process","2/127","21/14417",0.0144919487827204,0.283980528274159,0.265820964233998,"ATP1A1/CYP27B1",2
"GO:1902307","BP","GO:1902307","positive regulation of sodium ion transmembrane transport","2/127","21/14417",0.0144919487827204,0.283980528274159,0.265820964233998,"WNK4/ATP1B1",2
"GO:0006936","BP","GO:0006936","muscle contraction","7/127","293/14417",0.0150510601793718,0.289069716595901,0.270584716717576,"ATP1A1/ATP1B1/ANKRD2/CHGA/HSPB6/MYH14/DES",7
"GO:0032409","BP","GO:0032409","regulation of transporter activity","6/127","227/14417",0.0152412256323086,0.289069716595901,0.270584716717576,"HSPA2/WNK4/SGK2/RGN/ATP1B1/FXYD4",6
"GO:0060348","BP","GO:0060348","bone development","5/127","165/14417",0.0153631778702433,0.289069716595901,0.270584716717576,"PLXNB1/CHAD/FREM1/RGN/ITGB6",5
"GO:0007271","BP","GO:0007271","synaptic transmission, cholinergic","2/127","22/14417",0.0158501853290912,0.289069716595901,0.270584716717576,"ANXA9/LYNX1",2
"GO:0042133","BP","GO:0042133","neurotransmitter metabolic process","2/127","22/14417",0.0158501853290912,0.289069716595901,0.270584716717576,"ABAT/PAH",2
"GO:0086011","BP","GO:0086011","membrane repolarization during action potential","2/127","22/14417",0.0158501853290912,0.289069716595901,0.270584716717576,"ATP1A1/ATP1B1",2
"GO:0086064","BP","GO:0086064","cell communication by electrical coupling involved in cardiac conduction","2/127","22/14417",0.0158501853290912,0.289069716595901,0.270584716717576,"ATP1A1/ATP1B1",2
"GO:0016042","BP","GO:0016042","lipid catabolic process","7/127","297/14417",0.016099794805674,0.290743353255406,0.27215133015164,"ACOX2/GDPD3/PLIN5/CYP27B1/ACOX1/PLCD4/PCK1",7
"GO:0046890","BP","GO:0046890","regulation of lipid biosynthetic process","5/127","168/14417",0.0164862229872993,0.293605753350317,0.27483068974674,"ATP1A1/PLIN5/CYP27B1/RGN/PCK1",5
"GO:0032233","BP","GO:0032233","positive regulation of actin filament bundle assembly","3/127","61/14417",0.0165770892228192,0.293605753350317,0.27483068974674,"PPM1E/RAPGEF3/VIL1",3
"GO:0045606","BP","GO:0045606","positive regulation of epidermal cell differentiation","2/127","23/14417",0.0172607438278015,0.30137795928543,0.282105890227747,"CYP27B1/KDF1",2
"GO:0034765","BP","GO:0034765","regulation of ion transmembrane transport","9/127","447/14417",0.0173431398937327,0.30137795928543,0.282105890227747,"CLCNKA/HSPA2/KCNJ1/CLCNKB/WNK4/RGN/ATP1B1/FXYD4/OCLN",9
"GO:0009150","BP","GO:0009150","purine ribonucleotide metabolic process","8/127","377/14417",0.0184167114599086,0.310732513333123,0.290862253179985,"SUCLG2/OGDHL/NUDT4/PDK2/SCD5/HMGCS2/SULT1C2/PKLR",8
"GO:0034762","BP","GO:0034762","regulation of transmembrane transport","9/127","452/14417",0.0185019926664648,0.310732513333123,0.290862253179985,"CLCNKA/HSPA2/KCNJ1/CLCNKB/WNK4/RGN/ATP1B1/FXYD4/OCLN",9
"GO:0055117","BP","GO:0055117","regulation of cardiac muscle contraction","3/127","64/14417",0.0188301195029607,0.310732513333123,0.290862253179985,"ATP1A1/ATP1B1/CHGA",3
"GO:1904427","BP","GO:1904427","positive regulation of calcium ion transmembrane transport","3/127","64/14417",0.0188301195029607,0.310732513333123,0.290862253179985,"HSPA2/RGN/ATP1B1",3
"GO:0034764","BP","GO:0034764","positive regulation of transmembrane transport","5/127","174/14417",0.0188936164458793,0.310732513333123,0.290862253179985,"HSPA2/WNK4/RGN/ATP1B1/OCLN",5
"GO:0034767","BP","GO:0034767","positive regulation of ion transmembrane transport","5/127","174/14417",0.0188936164458793,0.310732513333123,0.290862253179985,"HSPA2/WNK4/RGN/ATP1B1/OCLN",5
"GO:0007435","BP","GO:0007435","salivary gland morphogenesis","2/127","25/14417",0.0202347922472963,0.329845020526724,0.308752582217712,"ESRP2/NTN4",2
"GO:0006520","BP","GO:0006520","cellular amino acid metabolic process","7/127","312/14417",0.0204966221644991,0.331182263394801,0.310004313069709,"ABAT/AMT/FN3K/ALDH4A1/PAH/TST/AMDHD1",7
"GO:1901605","BP","GO:1901605","alpha-amino acid metabolic process","5/127","179/14417",0.0210684817055503,0.337462115666292,0.315882590697403,"AMT/ALDH4A1/PAH/TST/AMDHD1",5
"GO:0019751","BP","GO:0019751","polyol metabolic process","4/127","120/14417",0.0215573973457386,0.340243915442343,0.318486504082838,"CYP27B1/PLCD4/NUDT4/PCK1",4
"GO:0032094","BP","GO:0032094","response to food","2/127","26/14417",0.021796298600541,0.340243915442343,0.318486504082838,"HSD11B2/NPY",2
"GO:0051497","BP","GO:0051497","negative regulation of stress fiber assembly","2/127","26/14417",0.021796298600541,0.340243915442343,0.318486504082838,"CGNL1/TACSTD2",2
"GO:1904064","BP","GO:1904064","positive regulation of cation transmembrane transport","4/127","121/14417",0.0221467619167042,0.342809541601422,0.320888067399925,"HSPA2/WNK4/RGN/ATP1B1",4
"GO:1901019","BP","GO:1901019","regulation of calcium ion transmembrane transporter activity","3/127","69/14417",0.0229442387558583,0.344913165794704,0.32285717216511,"HSPA2/RGN/ATP1B1",3
"GO:0009259","BP","GO:0009259","ribonucleotide metabolic process","8/127","394/14417",0.0232655365009337,0.344913165794704,0.32285717216511,"SUCLG2/OGDHL/NUDT4/PDK2/SCD5/HMGCS2/SULT1C2/PKLR",8
"GO:0007431","BP","GO:0007431","salivary gland development","2/127","27/14417",0.0234061594594669,0.344913165794704,0.32285717216511,"ESRP2/NTN4",2
"GO:0032350","BP","GO:0032350","regulation of hormone metabolic process","2/127","27/14417",0.0234061594594669,0.344913165794704,0.32285717216511,"ATP1A1/CYP27B1",2
"GO:0042219","BP","GO:0042219","cellular modified amino acid catabolic process","2/127","27/14417",0.0234061594594669,0.344913165794704,0.32285717216511,"ALDH4A1/DMGDH",2
"GO:0045684","BP","GO:0045684","positive regulation of epidermis development","2/127","27/14417",0.0234061594594669,0.344913165794704,0.32285717216511,"CYP27B1/KDF1",2
"GO:0019932","BP","GO:0019932","second-messenger-mediated signaling","6/127","253/14417",0.0245112335501524,0.34868528325323,0.326388075872216,"RAPGEF3/RGN/NUDT4/PDK2/ATP1B1/GNAI1",6
"GO:0019935","BP","GO:0019935","cyclic-nucleotide-mediated signaling","3/127","71/14417",0.0247158023720233,0.34868528325323,0.326388075872216,"RAPGEF3/NUDT4/GNAI1",3
"GO:0051493","BP","GO:0051493","regulation of cytoskeleton organization","9/127","476/14417",0.0248626433754582,0.34868528325323,0.326388075872216,"PLXNB1/PPM1E/RAPGEF3/CGNL1/TACSTD2/GNAI1/OCLN/KANK4/VIL1",9
"GO:0010644","BP","GO:0010644","cell communication by electrical coupling","2/127","28/14417",0.0250634159921007,0.34868528325323,0.326388075872216,"ATP1A1/ATP1B1",2
"GO:0032232","BP","GO:0032232","negative regulation of actin filament bundle assembly","2/127","28/14417",0.0250634159921007,0.34868528325323,0.326388075872216,"CGNL1/TACSTD2",2
"GO:0045933","BP","GO:0045933","positive regulation of muscle contraction","2/127","28/14417",0.0250634159921007,0.34868528325323,0.326388075872216,"ATP1A1/CHGA",2
"GO:0110053","BP","GO:0110053","regulation of actin filament organization","6/127","255/14417",0.0253517807176736,0.34868528325323,0.326388075872216,"PPM1E/RAPGEF3/CGNL1/TACSTD2/KANK4/VIL1",6
"GO:0008016","BP","GO:0008016","regulation of heart contraction","5/127","189/14417",0.025894707016319,0.34868528325323,0.326388075872216,"ATP1A1/ATP1B1/FXYD4/CHGA/DES",5
"GO:0019693","BP","GO:0019693","ribose phosphate metabolic process","8/127","403/14417",0.0261686843008129,0.34868528325323,0.326388075872216,"SUCLG2/OGDHL/NUDT4/PDK2/SCD5/HMGCS2/SULT1C2/PKLR",8
"GO:0006163","BP","GO:0006163","purine nucleotide metabolic process","8/127","404/14417",0.0265062016611376,0.34868528325323,0.326388075872216,"SUCLG2/OGDHL/NUDT4/PDK2/SCD5/HMGCS2/SULT1C2/PKLR",8
"GO:0030001","BP","GO:0030001","metal ion transport","8/127","404/14417",0.0265062016611376,0.34868528325323,0.326388075872216,"ATP1A1/HSPA2/MCUR1/CNNM2/CYP27B1/RGN/ANXA9/ATP1B1",8
"GO:0006937","BP","GO:0006937","regulation of muscle contraction","4/127","128/14417",0.0265481383687183,0.34868528325323,0.326388075872216,"ATP1A1/ATP1B1/CHGA/HSPB6",4
"GO:0072329","BP","GO:0072329","monocarboxylic acid catabolic process","4/127","128/14417",0.0265481383687183,0.34868528325323,0.326388075872216,"ACOX2/PLIN5/ACOX1/PCK1",4
"GO:0043462","BP","GO:0043462","regulation of ATPase activity","3/127","73/14417",0.0265592709135464,0.34868528325323,0.326388075872216,"HSPA2/RGN/ATP1B1",3
"GO:0090314","BP","GO:0090314","positive regulation of protein targeting to membrane","2/127","29/14417",0.0267671222725714,0.34868528325323,0.326388075872216,"ERBB2/SLC51B",2
"GO:0008643","BP","GO:0008643","carbohydrate transport","4/127","129/14417",0.027216680286095,0.34868528325323,0.326388075872216,"SORT1/AQP2/OCLN/VIL1",4
"GO:0006635","BP","GO:0006635","fatty acid beta-oxidation","3/127","74/14417",0.0275079317396304,0.34868528325323,0.326388075872216,"ACOX2/PLIN5/ACOX1",3
"GO:0038127","BP","GO:0038127","ERBB signaling pathway","4/127","130/14417",0.0278952476139301,0.34868528325323,0.326388075872216,"ERBB2/FAM83B/GPRC5A/VIL1",4
"GO:0006091","BP","GO:0006091","generation of precursor metabolites and energy","9/127","487/14417",0.0282469424370314,0.34868528325323,0.326388075872216,"SUCLG2/OGDHL/ACOX1/ALDH4A1/ADH1C/ALDH2/DMGDH/HMGCS2/PKLR",9
"GO:0006942","BP","GO:0006942","regulation of striated muscle contraction","3/127","75/14417",0.0284745149482132,0.34868528325323,0.326388075872216,"ATP1A1/ATP1B1/CHGA",3
"GO:0000038","BP","GO:0000038","very long-chain fatty acid metabolic process","2/127","30/14417",0.028516345131085,0.34868528325323,0.326388075872216,"ACOX2/ACOX1",2
"GO:0045923","BP","GO:0045923","positive regulation of fatty acid metabolic process","2/127","30/14417",0.028516345131085,0.34868528325323,0.326388075872216,"PLIN5/RGN",2
"GO:0055081","BP","GO:0055081","anion homeostasis","2/127","30/14417",0.028516345131085,0.34868528325323,0.326388075872216,"SLC12A3/CKB",2
"GO:0099622","BP","GO:0099622","cardiac muscle cell membrane repolarization","2/127","30/14417",0.028516345131085,0.34868528325323,0.326388075872216,"ATP1A1/ATP1B1",2
"GO:1901381","BP","GO:1901381","positive regulation of potassium ion transmembrane transport","2/127","30/14417",0.028516345131085,0.34868528325323,0.326388075872216,"WNK4/ATP1B1",2
