"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0098659","BP","GO:0098659","inorganic cation import across plasma membrane","16/817","85/14417",1.93321278986867e-05,0.00705783769367886,0.00662379750633949,"TRPV5/SLC24A2/SLC9A2/WNK1/SLC9A4/SLC39A4/WNK3/ATP12A/TRPV1/KCNJ9/HCN2/KCNJ11/SLC9C1/WNK2/FAM155B/KCNJ6",16
"GO:0099587","BP","GO:0099587","inorganic ion import across plasma membrane","16/817","85/14417",1.93321278986867e-05,0.00705783769367886,0.00662379750633949,"TRPV5/SLC24A2/SLC9A2/WNK1/SLC9A4/SLC39A4/WNK3/ATP12A/TRPV1/KCNJ9/HCN2/KCNJ11/SLC9C1/WNK2/FAM155B/KCNJ6",16
"GO:0030195","BP","GO:0030195","negative regulation of blood coagulation","11/817","45/14417",3.10994718690559e-05,0.0104805220198718,0.00983599490854513,"KNG1/F11/CEACAM1/PROC/PLAT/GP1BA/F12/APOH/PLG/PDGFRA/VTN",11
"GO:0030193","BP","GO:0030193","regulation of blood coagulation","13/817","62/14417",3.53201809850308e-05,0.0110526937782443,0.0103729794682354,"KNG1/ST3GAL4/F11/SERPINC1/CEACAM1/PROC/PLAT/GP1BA/F12/APOH/PLG/PDGFRA/VTN",13
"GO:1900047","BP","GO:1900047","negative regulation of hemostasis","11/817","46/14417",3.8803311381266e-05,0.0113331538107551,0.0106361918775596,"KNG1/F11/CEACAM1/PROC/PLAT/GP1BA/F12/APOH/PLG/PDGFRA/VTN",11
"GO:1900046","BP","GO:1900046","regulation of hemostasis","13/817","63/14417",4.22269243755199e-05,0.011562259730572,0.0108512083296566,"KNG1/ST3GAL4/F11/SERPINC1/CEACAM1/PROC/PLAT/GP1BA/F12/APOH/PLG/PDGFRA/VTN",13
"GO:0050819","BP","GO:0050819","negative regulation of coagulation","11/817","48/14417",5.92359727803297e-05,0.0152654586323897,0.014326669330029,"KNG1/F11/CEACAM1/PROC/PLAT/GP1BA/F12/APOH/PLG/PDGFRA/VTN",11
"GO:1901615","BP","GO:1901615","organic hydroxy compound metabolic process","49/817","488/14417",6.88728532931414e-05,0.0162491931489147,0.0152499065196989,"CEL/SCAP/PLCG2/CGA/TYRP1/TM7SF2/DBH/VDR/SGPP1/RDH8/ACSS2/CDH3/ACACB/CYP2E1/PLCZ1/MFSD12/MALRD1/PNMT/CAT/GOT1/PROX1/MOGAT1/DEGS2/CYP3A7/RTL4/CYP3A4/SOAT2/UGT1A4/KIT/LDLR/MOGAT2/UGT2A1/DUOX2/CACNA1H/TTR/SNAI2/BMP6/PLCH2/APOF/CITED1/SULT1A2/PCSK9/BMP5/MAS1/DGAT2/DIO2/CYP11A1/IP6K3/CYP4F12",49
"GO:0050818","BP","GO:0050818","regulation of coagulation","13/817","66/14417",7.047127820803e-05,0.0162491931489147,0.0152499065196989,"KNG1/ST3GAL4/F11/SERPINC1/CEACAM1/PROC/PLAT/GP1BA/F12/APOH/PLG/PDGFRA/VTN",13
"GO:0019228","BP","GO:0019228","neuronal action potential","8/817","27/14417",8.69086912297717e-05,0.0190373488138815,0.0178665972601836,"SCN2A/SCN7A/SCN3A/SCN11A/GPR88/KCNMB2/CACNA1H/SCN8A",8
"GO:0007597","BP","GO:0007597","blood coagulation, intrinsic pathway","6/817","15/14417",0.000104595923843395,0.0210061461588772,0.0197143182634521,"KNG1/F11/SERPINC1/GP1BA/F12/APOH",6
"GO:0048168","BP","GO:0048168","regulation of neuronal synaptic plasticity","9/817","35/14417",0.000107125611361595,0.0210061461588772,0.0197143182634521,"SYP/RASGRF1/ZDHHC2/RAB3A/NEURL1/SYNGR1/KIT/CAMK2B/ARC",9
"GO:0035637","BP","GO:0035637","multicellular organismal signaling","22/817","161/14417",0.000110281068626838,0.0210061461588772,0.0197143182634521,"CACNA2D2/KCNQ1/NOS1/SCN2A/SCN7A/CACNA2D3/SCN3A/KCNH6/SCN11A/KCNJ11/CACNA1S/AVP/GPR88/KCNMB2/TNNI3K/CACNA1H/ATP2B3/TRDN/SLC4A3/SCN8A/NTRK2/MAG",22
"GO:0019226","BP","GO:0019226","transmission of nerve impulse","11/817","52/14417",0.000128682306265135,0.0234898826561482,0.022045310889106,"SCN2A/SCN7A/SCN3A/SCN11A/AVP/GPR88/KCNMB2/CACNA1H/SCN8A/NTRK2/MAG",11
"GO:0062014","BP","GO:0062014","negative regulation of small molecule metabolic process","14/817","80/14417",0.000144151794098147,0.0250604258168177,0.0235192693906678,"SCAP/SLC4A1/PPARA/PFKFB1/ACACB/MALRD1/CEACAM1/PROX1/MIR204/SNAI2/BMP5/DGAT2/APOC3/ADIPOQ",14
"GO:0050804","BP","GO:0050804","modulation of chemical synaptic transmission","36/817","333/14417",0.000148726562711084,0.0250604258168177,0.0235192693906678,"CEL/IGSF11/SLC24A2/DLGAP2/SYT7/TPRG1L/GRIK5/CLSTN2/SYP/RASGRF1/SLC4A8/CNTNAP4/ERC2/NRXN1/DLGAP3/ZDHHC2/RAB3A/NPY5R/UNC13C/NEURL1/DGKB/SYNGR1/NCS1/KIT/GRID2/BAIAP3/SYN3/DLGAP1/CAMK2B/ARC/BCHE/NTRK2/HTR2A/OXT/CHRNB4/ADIPOQ",36
"GO:0099177","BP","GO:0099177","regulation of trans-synaptic signaling","36/817","334/14417",0.00015789472607543,0.025619881293943,0.0240443196900831,"CEL/IGSF11/SLC24A2/DLGAP2/SYT7/TPRG1L/GRIK5/CLSTN2/SYP/RASGRF1/SLC4A8/CNTNAP4/ERC2/NRXN1/DLGAP3/ZDHHC2/RAB3A/NPY5R/UNC13C/NEURL1/DGKB/SYNGR1/NCS1/KIT/GRID2/BAIAP3/SYN3/DLGAP1/CAMK2B/ARC/BCHE/NTRK2/HTR2A/OXT/CHRNB4/ADIPOQ",36
"GO:0070588","BP","GO:0070588","calcium ion transmembrane transport","29/817","248/14417",0.000169880008426303,0.0261871897636,0.0245767400417164,"CACNA2D2/NPSR1/PLCG2/GNB5/TRPV5/SLC24A2/NOS1/TPCN1/CBARP/STIMATE/SLC25A25/TRPC7/CACNA2D3/TRPV1/CAPN3/STRIT1/CACNA1S/TRPM5/NCS1/CACNA1H/ATP2B3/TRDN/BDKRB1/HTR2A/CACNA1E/FAM155B/CCL19/STAC2/LACRT",29
"GO:0006836","BP","GO:0006836","neurotransmitter transport","22/817","166/14417",0.000173345926305501,0.0261871897636,0.0245767400417164,"NOS1/SLC22A1/SYT7/GRIK5/SLC28A2/CADPS2/SYP/SLC4A8/ERC2/NRXN1/RAB3A/UNC13C/PCLO/NCS1/BAIAP3/SYN3/SLC22A3/SLC6A16/HTR2A/GAD1/SLC6A18/CHRNB4",22
"GO:0015850","BP","GO:0015850","organic hydroxy compound transport","27/817","225/14417",0.000184041994824613,0.0268762659775543,0.0252234397117522,"CEL/NOS1/SLC22A1/SYT7/GRAMD1B/CEACAM1/AQP7/PTCH1/GRAMD1C/APOM/CHRNA4/RAB3A/SOAT2/LDLR/SLC10A5/CXCL12/SLC22A3/BMP6/AQP3/PCSK9/ABCG8/HTR2A/SLC22A24/OXT/APOC3/ADIPOQ/SLCO1A2",27
"GO:0044057","BP","GO:0044057","regulation of system process","45/817","457/14417",0.000210823700875653,0.0281003374415417,0.0263722336997469,"ACP3/CACNA2D2/IGSF11/KCNQ1/NOS1/DLGAP2/PPARA/DBH/PTGER1/ZFHX2/HSPB7/KCNG2/CACNA2D3/KCNH6/MYH7/NRXN1/DLGAP3/STRIT1/NMUR2/FOXN4/TRIM63/SCN11A/KCNJ11/CACNA1S/AVP/KIT/KCNMB2/MYBPH/TNNI3K/KCNB2/CACNA1H/MYMK/DLGAP1/BMP6/ATP2B3/CAMK2B/TRDN/SLC4A3/ABCG8/HTR2A/PI16/BDKRB2/OXT/MAG/ADIPOQ",45
"GO:0003341","BP","GO:0003341","cilium movement","18/817","124/14417",0.000211666545439597,0.0281003374415417,0.0263722336997469,"TPPP2/PLA2G3/SEMG2/CFAP70/JHY/CFAP61/PRSS55/CAMSAP3/CFAP46/TTLL9/ODAD3/CFAP221/NEURL1/TTC29/CFAP43/DNAAF1/SLC9C1/EPPIN",18
"GO:0007606","BP","GO:0007606","sensory perception of chemical stimulus","18/817","124/14417",0.000211666545439597,0.0281003374415417,0.0263722336997469,"SCNN1B/SCNN1G/AZGP1/OR5P2/TRPM5/OR13D1/RTP3/UGT2A1/OR2A5/OR2T11/OR2A25/OR2A12/OR2G6/OR2T34/OR2T10/OR2T3/OR2T29/OR2T5",18
"GO:0001657","BP","GO:0001657","ureteric bud development","13/817","74/14417",0.000237222776399023,0.0297463699480132,0.0279170391323633,"SIX4/FOXC1/CER1/WNT9B/PTCH1/CAT/GLI3/RET/WNT11/PAX2/CITED1/ROBO2/ARG2",13
"GO:0042391","BP","GO:0042391","regulation of membrane potential","36/817","341/14417",0.000237645046377645,0.0297463699480132,0.0279170391323633,"IGSF11/KCNQ1/SCN2A/HTR3B/SCN7A/GRIK5/INSYN1/KCNK5/PTPN3/SCN3A/KCNH6/SLC4A8/KCNH3/TRPV1/NRXN1/GOT1/KCNK13/CHRNA4/SCN11A/HCN2/KCNJ11/GPR88/HTR3E/KCNMB2/GRID2/STOX1/CACNA1H/TRDN/SLC4A3/SCN8A/GRIA3/NTRK2/GABRB2/GABRP/CACNA1E/CHRNB4",36
"GO:0086010","BP","GO:0086010","membrane depolarization during action potential","8/817","31/14417",0.000252341332446193,0.0307085382624104,0.0288200363899074,"SCN2A/SCN7A/PTPN3/SCN3A/SCN11A/HCN2/CACNA1H/SCN8A",8
"GO:0072163","BP","GO:0072163","mesonephric epithelium development","13/817","75/14417",0.000272345128575246,0.0313985265338987,0.0294675920281138,"SIX4/FOXC1/CER1/WNT9B/PTCH1/CAT/GLI3/RET/WNT11/PAX2/CITED1/ROBO2/ARG2",13
"GO:0072164","BP","GO:0072164","mesonephric tubule development","13/817","75/14417",0.000272345128575246,0.0313985265338987,0.0294675920281138,"SIX4/FOXC1/CER1/WNT9B/PTCH1/CAT/GLI3/RET/WNT11/PAX2/CITED1/ROBO2/ARG2",13
"GO:0061045","BP","GO:0061045","negative regulation of wound healing","12/817","66/14417",0.000293288580172098,0.0329460838393323,0.0309199782497224,"KNG1/F11/CEACAM1/PROC/PLAT/GP1BA/F12/APOH/PLG/PDGFRA/VTN/AJAP1",12
"GO:0072376","BP","GO:0072376","protein activation cascade","7/817","25/14417",0.000357461485920331,0.0381960675565115,0.0358471004879284,"KNG1/F11/SERPINC1/GP1BA/F12/APOH/FBLN1",7
"GO:0072378","BP","GO:0072378","blood coagulation, fibrin clot formation","7/817","25/14417",0.000357461485920331,0.0381960675565115,0.0358471004879284,"KNG1/F11/SERPINC1/GP1BA/F12/APOH/FBLN1",7
"GO:0050911","BP","GO:0050911","detection of chemical stimulus involved in sensory perception of smell","12/817","68/14417",0.000390997822338319,0.0404525676981027,0.0379648312518865,"OR5P2/OR13D1/OR2A5/OR2T11/OR2A25/OR2A12/OR2G6/OR2T34/OR2T10/OR2T3/OR2T29/OR2T5",12
"GO:0001823","BP","GO:0001823","mesonephros development","13/817","78/14417",0.00040552483832924,0.0404525676981027,0.0379648312518865,"SIX4/FOXC1/CER1/WNT9B/PTCH1/CAT/GLI3/RET/WNT11/PAX2/CITED1/ROBO2/ARG2",13
"GO:0050808","BP","GO:0050808","synapse organization","36/817","351/14417",0.000414041243258672,0.0404525676981027,0.0379648312518865,"CEL/LINGO2/ERBB4/SIX4/ARHGAP39/CLSTN2/BSN/DOK7/ERC2/NRXN1/DLGAP3/ZDHHC2/LRRN1/RAB3A/PTPRT/CDH9/LGI2/IGF1R/UNC13C/PCLO/NEURL1/DGKB/KIF1A/WNT7B/GRID2/PDZRN3/IGSF9/ELFN1/CAMK2B/ARC/NTRK2/GABRB2/ROBO2/CTNNA2/CBLN2/OXT",36
"GO:0050906","BP","GO:0050906","detection of stimulus involved in sensory perception","19/817","142/14417",0.000415513706097836,0.0404525676981027,0.0379648312518865,"ADGRV1/AZGP1/OR5P2/TULP1/KIT/OR13D1/RTP3/CXCL12/OR2A5/OR2T11/OR2A25/OR2A12/HTR2A/OR2G6/OR2T34/OR2T10/OR2T3/OR2T29/OR2T5",19
"GO:0010876","BP","GO:0010876","lipid localization","43/817","446/14417",0.000453096801448854,0.0423882346331001,0.0397814592863656,"CEL/SLC4A1/PPARA/SYT7/SGPP1/PLA2G3/GRAMD1B/ACACB/ABCA13/CEACAM1/PTCH1/GRAMD1C/NMUR2/APOM/RAB3A/NPY5R/APOH/CDS1/SOAT2/ACVR1C/AVP/LDLR/SLC10A5/APOD/LPA/BMP6/MEST/APOF/THRSP/ABCA9/PCSK9/ABCG8/NTRK2/ABCA6/SLC22A24/DGAT2/SFTPA1/BDKRB2/OXT/SLC22A9/APOC3/ADIPOQ/SLCO1A2",43
"GO:0045833","BP","GO:0045833","negative regulation of lipid metabolic process","13/817","79/14417",0.000460711526933588,0.0423882346331001,0.0397814592863656,"SCAP/ACACB/MALRD1/CEACAM1/PROX1/MIR204/MIR138-1/APOD/SNAI2/UGT1A1/BMP5/DGAT2/APOC3",13
"GO:1904064","BP","GO:1904064","positive regulation of cation transmembrane transport","17/817","121/14417",0.000464422566169552,0.0423882346331001,0.0397814592863656,"NPSR1/PLCG2/KCNQ1/LRRC52/NOS1/WNK1/STIMATE/WNK3/CAPN3/PIRT/KCNJ11/TRDN/ARC/BDKRB1/WNK2/STAC2/LACRT",17
"GO:0070509","BP","GO:0070509","calcium ion import","12/817","70/14417",0.000514877773964162,0.0460342760762652,0.0432032778754891,"TRPV5/SLC24A2/PLPP4/WNK3/TRPV1/STRIT1/CACNA1S/CXCL12/CACNA1H/CACNA1E/FAM155B/EPPIN",12
"GO:0021675","BP","GO:0021675","nerve development","10/817","52/14417",0.000582647157192702,0.0510515439132246,0.0479119957051515,"HOXB1/SIX4/NRTN/TFAP2A/GLI3/RET/PLXNA4/PAX2/ATOH7/GABRB2",10
"GO:0010469","BP","GO:0010469","regulation of signaling receptor activity","18/817","136/14417",0.000665455282808312,0.057163913607514,0.053648469239407,"CGA/DLGAP2/ZGPAT/PPARA/TAFA1/RASGRF1/DLG2/DLGAP3/MTRNR2L8/BTC/NEURL1/GREM2/MTRNR2L1/DLGAP1/ARC/PCSK9/GRIA3/PSCA",18
"GO:0048871","BP","GO:0048871","multicellular organismal homeostasis","42/817","442/14417",0.00070558776660068,0.0594457693361073,0.0557899962822319,"ESRRB/ADGRV1/PRLR/PRDM16/DBH/SLC28A2/WNK3/HOMER2/FOXC1/SCNN1B/CDH3/MUC6/ACACB/KSR2/ALB/SCNN1G/AZGP1/MYO5B/RP1/GRHL1/PM20D1/TULP1/CA2/FA2H/CRB2/IGF1R/RAC3/AVP/METRNL/BMP6/AQP3/GADD45G/ILDR2/HTR2A/ELOVL3/IHH/DIO2/CYP4F12/OXT/ADIPOQ/IAPP/LACRT",42
"GO:0006704","BP","GO:0006704","glucocorticoid biosynthetic process","5/817","14/14417",0.000752098012164999,0.059951516362229,0.0562646410723018,"HSD3B1/HSD3B2/CACNA1H/BMP5/CYP11A1",5
"GO:0061041","BP","GO:0061041","regulation of wound healing","16/817","115/14417",0.000752351786990944,0.059951516362229,0.0562646410723018,"KNG1/ST3GAL4/F11/SERPINC1/CEACAM1/PROC/PLAT/GP1BA/F12/APOH/PLG/PDGFRA/VTN/DUOX2/AJAP1/REG3G",16
"GO:0017144","BP","GO:0017144","drug metabolic process","8/817","36/14417",0.000752644008199633,0.059951516362229,0.0562646410723018,"NOS1/CYP2E1/CYP2B6/CYP3A4/UGT1A7/UGT1A1/BCHE/CYP4F12",8
"GO:0006869","BP","GO:0006869","lipid transport","39/817","404/14417",0.000801047753046192,0.0614178081666919,0.0576407594274555,"CEL/SLC4A1/PPARA/SYT7/SGPP1/PLA2G3/GRAMD1B/ACACB/ABCA13/CEACAM1/PTCH1/GRAMD1C/NMUR2/APOM/RAB3A/NPY5R/APOH/SOAT2/AVP/LDLR/SLC10A5/APOD/LPA/BMP6/APOF/THRSP/ABCA9/PCSK9/ABCG8/NTRK2/ABCA6/SLC22A24/SFTPA1/BDKRB2/OXT/SLC22A9/APOC3/ADIPOQ/SLCO1A2",39
"GO:0072073","BP","GO:0072073","kidney epithelium development","16/817","116/14417",0.000827931127150647,0.0614178081666919,0.0576407594274555,"SIX4/FOXC1/CER1/WNT9B/PTCH1/CAT/GLI3/RET/WNT7B/WNT11/PAX2/CITED1/KLF15/ROBO2/ARG2/ADIPOQ",16
"GO:0007608","BP","GO:0007608","sensory perception of smell","13/817","84/14417",0.000841711462252667,0.0614178081666919,0.0576407594274555,"OR5P2/OR13D1/UGT2A1/OR2A5/OR2T11/OR2A25/OR2A12/OR2G6/OR2T34/OR2T10/OR2T3/OR2T29/OR2T5",13
"GO:0045939","BP","GO:0045939","negative regulation of steroid metabolic process","6/817","21/14417",0.000846043104355878,0.0614178081666919,0.0576407594274555,"SCAP/MALRD1/PROX1/SNAI2/UGT1A1/BMP5",6
"GO:0034764","BP","GO:0034764","positive regulation of transmembrane transport","21/817","174/14417",0.000855166924941385,0.0614178081666919,0.0576407594274555,"NPSR1/PLCG2/KCNQ1/LRRC52/NOS1/WNK1/ITLN1/STIMATE/WNK3/CAPN3/CA2/PIRT/KCNJ11/TRDN/ARC/KLF15/BDKRB1/WNK2/ADIPOQ/STAC2/LACRT",21
"GO:0034767","BP","GO:0034767","positive regulation of ion transmembrane transport","21/817","174/14417",0.000855166924941385,0.0614178081666919,0.0576407594274555,"NPSR1/PLCG2/KCNQ1/LRRC52/NOS1/WNK1/ITLN1/STIMATE/WNK3/CAPN3/CA2/PIRT/KCNJ11/TRDN/ARC/KLF15/BDKRB1/WNK2/ADIPOQ/STAC2/LACRT",21
"GO:0050907","BP","GO:0050907","detection of chemical stimulus involved in sensory perception","14/817","95/14417",0.000889648238882222,0.0628636924926293,0.0589977253153474,"AZGP1/OR5P2/OR13D1/RTP3/OR2A5/OR2T11/OR2A25/OR2A12/OR2G6/OR2T34/OR2T10/OR2T3/OR2T29/OR2T5",14
"GO:0022412","BP","GO:0022412","cellular process involved in reproduction in multicellular organism","28/817","263/14417",0.000990334447386409,0.0688675430793628,0.0646323534083761,"PAQR7/SPATA46/FOLR3/PACRG/DNMT3L/BMPR1B/PLA2G3/FOXC1/DDX25/CAPZA3/CHD5/SEMG2/PDILT/TDRD12/NEURL1/KIT/TXNDC8/CTCFL/NPM2/CFAP43/TUBB8/H2BC1/NOX5/ROBO2/LGR5/IHH/TDRD9/SOHLH2",28
"GO:0006833","BP","GO:0006833","water transport","5/817","15/14417",0.0010758490563258,0.0736452299338021,0.0691162239146148,"AQP5/AQP7/AVP/AQP3/SLC14A1",5
"GO:0051480","BP","GO:0051480","regulation of cytosolic calcium ion concentration","29/817","279/14417",0.00118304357296087,0.0797371368175626,0.0748334930523912,"NPSR1/TMEM178A/PLCG2/TRPV5/SLC24A2/NOS1/TPCN1/KNG1/PTGER1/TRPC7/PLCZ1/TRPV1/CAPN3/GOT1/NMUR2/CCR9/PDGFRA/AVP/NCS1/ATP2B3/TRDN/BDKRB1/HTR2A/FAM155B/BDKRB2/OXT/CCL19/IAPP/LACRT",29
"GO:0032102","BP","GO:0032102","negative regulation of response to external stimulus","32/817","320/14417",0.00129220828789372,0.08574735126498,0.0804740936438477,"STAP1/PPARA/TYRO3/KNG1/SEMA6D/F11/MIR30C2/CEACAM1/PROC/C5/PLAT/MIR204/GP1BA/NPY5R/F12/SEMA6C/APOH/PLG/MIR138-1/PDGFRA/LDLR/VTN/GRID2/METRNL/AJAP1/PADI2/SEMA3G/ROBO2/CTNNA2/ARG2/ADIPOQ/LACRT",32
"GO:0010927","BP","GO:0010927","cellular component assembly involved in morphogenesis","13/817","88/14417",0.00131136099857422,0.08574735126498,0.0804740936438477,"MYLK3/PALS1/SIX4/MYOZ2/PLA2G3/SYNPO2L/CAPN3/PROX1/UGT8/PDGFRA/TXNDC8/LMOD2/IHH",13
"GO:0046890","BP","GO:0046890","regulation of lipid biosynthetic process","20/817","168/14417",0.00133158757261679,0.085789487582855,0.0805136386786559,"SCAP/CGA/TM7SF2/PPARA/PLA2G3/ACACB/MALRD1/CEACAM1/PROX1/MIR204/AVP/LDLR/SNAI2/BMP6/THRSP/BMP5/HTR2A/DGAT2/APOC3/ADIPOQ",20
"GO:0030856","BP","GO:0030856","regulation of epithelial cell differentiation","16/817","122/14417",0.00143049757720021,0.090826230227741,0.0852406336619989,"VDR/SGPP1/FOXC1/CEACAM1/WNT9B/PROC/PTCH1/GRHL1/ETV4/AJAP1/PAX2/BMP6/AQP3/CITED1/GDF3/REG3G",16
"GO:0006349","BP","GO:0006349","regulation of gene expression by genetic imprinting","5/817","16/14417",0.00149243671682863,0.0920896514989611,0.086426357537919,"KCNQ1/DNMT3L/DIRAS3/CTCFL/IGF2",5
"GO:0099558","BP","GO:0099558","maintenance of synapse structure","5/817","16/14417",0.00149243671682863,0.0920896514989611,0.086426357537919,"BSN/ERC2/RAB3A/PCLO/CBLN2",5
"GO:0055067","BP","GO:0055067","monovalent inorganic cation homeostasis","18/817","146/14417",0.00152886554310485,0.0930272214491993,0.0873062691720401,"SLC26A4/RHCG/SLC4A1/SLC9A2/SCN7A/GPR89B/SLC9A4/ATP12A/SCNN1B/SLC4A8/SCNN1G/C7/CA2/AVP/SLC4A3/SLC9C1/CYP4F12/OXT",18
