"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0042773","BP","GO:0042773","ATP synthesis coupled electron transport","64/749","95/14417",1.00765626688037e-59,3.52496483177788e-57,3.34792589340541e-57,"NDUFS8/NDUFV1/NDUFS1/COX5A/ISCU/NDUFA4/NDUFS2/COX7B/SDHC/NDUFB1/NDUFA10/NDUFS3/CYCS/NDUFB8/DLD/SDHD/COQ9/COX5B/NDUFB9/NDUFA9/NDUFB3/NDUFA6/NDUFV3/COX8A/UQCRC2/NDUFS6/NDUFS7/NDUFA8/NDUFC2/AFG1L/NDUFA3/NDUFA11/COX4I1/NDUFAF1/NDUFA7/COX6A1/UQCR10/NDUFB2/SDHA/NDUFV2/COX6B1/CYC1/NDUFB10/UQCRB/NDUFA5/NDUFB5/NDUFB7/UQCRH/NDUFA12/NDUFB11/COA6/NDUFS5/UQCRQ/COX7C/COX6C/NDUFB6/NDUFA2/NDUFS4/NDUFA13/NDUFB4/UQCR11/NDUFC1/NDUFAB1/COX7A2L",64
"GO:0033108","BP","GO:0033108","mitochondrial respiratory chain complex assembly","65/749","99/14417",1.61405739107078e-59,5.17574403403363e-57,4.91579584368223e-57,"NDUFS8/NDUFV1/NDUFS1/NDUFAF3/CHCHD4/NDUFS2/SCO1/NDUFB1/SURF1/NDUFA10/NDUFS3/FOXRED1/NDUFB8/COA3/NDUFAF5/UQCC2/NDUFB9/NDUFA9/NDUFB3/NDUFA6/NDUFV3/OMA1/DMAC2/NDUFS6/NDUFS7/COX14/NDUFA8/NDUFC2/NDUFA3/NDUFAF4/NDUFA11/SAMM50/NDUFAF1/PET117/SMIM20/NDUFA7/NUBPL/NDUFB2/NDUFV2/SDHAF3/NDUFB10/NDUFA5/NDUFB5/TFAM/NDUFB7/NDUFAF2/NDUFAF8/NDUFA12/NDUFB11/NDUFS5/COA5/COA4/NDUFAF6/NDUFB6/NDUFA2/NDUFS4/COX19/NDUFA13/ACAD9/NDUFB4/PET100/NDUFC1/COX17/NDUFAB1/UQCC1",65
"GO:0042775","BP","GO:0042775","mitochondrial ATP synthesis coupled electron transport","63/749","94/14417",1.41794874513738e-58,4.19712828560665e-56,3.98633039928501e-56,"NDUFS8/NDUFV1/NDUFS1/COX5A/ISCU/NDUFA4/NDUFS2/COX7B/SDHC/NDUFB1/NDUFA10/NDUFS3/CYCS/NDUFB8/DLD/SDHD/COQ9/COX5B/NDUFB9/NDUFA9/NDUFB3/NDUFA6/NDUFV3/COX8A/UQCRC2/NDUFS6/NDUFS7/NDUFA8/NDUFC2/AFG1L/NDUFA3/NDUFA11/COX4I1/NDUFAF1/NDUFA7/COX6A1/UQCR10/NDUFB2/SDHA/NDUFV2/COX6B1/CYC1/NDUFB10/UQCRB/NDUFA5/NDUFB5/NDUFB7/UQCRH/NDUFA12/NDUFB11/NDUFS5/UQCRQ/COX7C/COX6C/NDUFB6/NDUFA2/NDUFS4/NDUFA13/NDUFB4/UQCR11/NDUFC1/NDUFAB1/COX7A2L",63
"GO:0006091","BP","GO:0006091","generation of precursor metabolites and energy","124/749","487/14417",6.51950222896917e-53,1.79193175550524e-50,1.70193321345722e-50,"NDUFS8/NDUFV1/NDUFS1/ATP5F1B/COX5A/FDX1/OGDH/NNT/ISCU/NDUFA4/NDUFS2/SDHB/COX7B/SDHC/ATP5IF1/NDUFB1/SUCLA2/SURF1/IDH2/NDUFA10/NDUFS3/HMGCL/IDH3A/CYCS/NDUFB8/ATP5MG/COX11/DLD/CROT/SDHD/COQ9/AKR1A1/ETFA/UQCC2/COX5B/NDUFB9/ETFB/NDUFA9/NDUFB3/ENO3/NDUFA6/NDUFV3/ATP5F1C/ETFRF1/ACSS1/COX8A/UQCRC2/ATP5PF/ETFDH/NDUFS6/NDUFS7/ATP5PB/NDUFA8/DLAT/NDUFC2/ATP5F1D/CHCHD10/IDH1/ADH5/AFG1L/CS/NDUFA3/DHTKD1/NDUFA11/COX4I1/ACSS3/ADH1A/NDUFAF1/NIPSNAP2/NDUFA7/FDX2/FAHD1/PPIF/COX6A1/UQCR10/NDUFB2/SDHA/NDUFV2/MDH2/COX6B1/CYC1/ME3/NDUFB10/ATP5PO/KHK/UQCRB/ATP5PD/NDUFA5/NDUFB5/SIRT3/COX7A2/SLC25A13/NDUFB7/NDUFAF2/IDH3B/UQCRH/NDUFA12/COQ10B/NDUFB11/PID1/COA6/ATP5F1E/NDUFS5/TEFM/GLRX2/UQCRQ/COX7C/CYB5A/COX6C/AK9/NDUFB6/NDUFA2/NDUFS4/NDUFA13/PNPT1/MAOB/NDUFB4/COX7A1/UQCR11/NDUFC1/CISD1/COX17/NDUFAB1/COX7A2L",124
"GO:0015980","BP","GO:0015980","energy derivation by oxidation of organic compounds","91/749","253/14417",9.38074884496161e-53,2.40647477036082e-50,2.28561122734784e-50,"NDUFS8/NDUFV1/NDUFS1/COX5A/OGDH/NNT/ISCU/NDUFA4/NDUFS2/SDHB/COX7B/SDHC/NDUFB1/SUCLA2/SURF1/IDH2/NDUFA10/NDUFS3/IDH3A/CYCS/NDUFB8/DLD/SDHD/COQ9/ETFA/COX5B/NDUFB9/ETFB/NDUFA9/NDUFB3/NDUFA6/NDUFV3/ETFRF1/COX8A/UQCRC2/ETFDH/NDUFS6/NDUFS7/NDUFA8/DLAT/NDUFC2/ATP5F1D/IDH1/AFG1L/CS/NDUFA3/DHTKD1/NDUFA11/COX4I1/NDUFAF1/NDUFA7/FAHD1/COX6A1/UQCR10/NDUFB2/SDHA/NDUFV2/MDH2/COX6B1/CYC1/ME3/NDUFB10/KHK/UQCRB/NDUFA5/NDUFB5/SIRT3/SLC25A13/NDUFB7/IDH3B/UQCRH/NDUFA12/COQ10B/NDUFB11/PID1/COA6/NDUFS5/UQCRQ/COX7C/COX6C/NDUFB6/NDUFA2/NDUFS4/NDUFA13/PNPT1/NDUFB4/UQCR11/NDUFC1/CISD1/NDUFAB1/COX7A2L",91
"GO:0043624","BP","GO:0043624","cellular protein complex disassembly","81/749","214/14417",5.99003192689782e-49,1.44060267841892e-46,1.36824939803876e-46,"MRPL19/MRPL34/MRPL51/MRPL16/MRPL17/MRPL22/MRPS26/MRPL49/ERAL1/MRPS6/MRPL12/MRPS5/MRPL11/MRPS11/MRPS9/ADD3/MRPL14/MRPS15/MRPS2/MRPL55/MRPL54/MRPL30/MTRF1L/MRPL53/MRPS18C/MRPS27/MRPS31/CHCHD1/MRPS35/MRPL9/MRPS16/ADD1/DAP3/MRPS36/MRPL15/MRPL58/MRPL40/MRPL13/HDGFL3/MRPS10/MRPS14/MRPL27/MRPL48/MRPL18/MRPS18A/MRPS7/MRPL47/PTCD3/MRPL20/MRPL46/MRPL43/MRPL44/MRPL1/CIB1/MRPS28/MRPL50/MRPL23/MRPL45/MRPL52/MRPS12/MRPS30/MRPL32/MRPL39/MRPL33/MRRF/MRPL37/NES/MRPL57/MRPS21/MTRF1/RDX/MRPS17/MRPS33/MRPS22/MRPL10/MRPL28/MRPL3/MRPS24/MRPS23/MRPS18B/MRPL24",81
"GO:0046034","BP","GO:0046034","ATP metabolic process","92/749","293/14417",1.70522956108697e-47,3.85983726533098e-45,3.66597958891267e-45,"NDUFS8/NDUFV1/NDUFS1/ATP5F1B/COX5A/ATP6V1A/OGDH/ISCU/NDUFA4/NDUFS2/COX7B/SDHC/ATP5IF1/NDUFB1/SURF1/NDUFA10/NDUFS3/CYCS/NDUFB8/ATP5MG/DLD/SDHD/COQ9/CLPX/UQCC2/COX5B/NDUFB9/ATP6V1B2/NDUFA9/NDUFB3/ENO3/NDUFA6/NDUFV3/ATP5F1C/COX8A/UQCRC2/ATP5PF/NDUFS6/NDUFS7/ATP5PB/NDUFA8/NDUFC2/ATP5F1D/CHCHD10/AFG1L/NDUFA3/DHTKD1/NDUFA11/COX4I1/NDUFAF1/NIPSNAP2/NDUFA7/PPIF/COX6A1/UQCR10/NDUFB2/SDHA/NDUFV2/COX6B1/CYC1/NDUFB10/ATP5PO/UQCRB/ATP5PD/NDUFA5/NDUFB5/COX7A2/SLC25A13/NDUFB7/UQCRH/NDUFA12/NDUFB11/PID1/COA6/AK2/ATP5F1E/NDUFS5/TEFM/UQCRQ/COX7C/COX6C/AK9/NDUFB6/NDUFA2/NDUFS4/NDUFA13/NDUFB4/COX7A1/UQCR11/NDUFC1/NDUFAB1/COX7A2L",92
"GO:0010257","BP","GO:0010257","NADH dehydrogenase complex assembly","47/749","65/14417",2.18741709757806e-46,4.43009525867389e-44,4.20759676608922e-44,"NDUFS8/NDUFV1/NDUFS1/NDUFAF3/NDUFS2/NDUFB1/NDUFA10/NDUFS3/FOXRED1/NDUFB8/NDUFAF5/NDUFB9/NDUFA9/NDUFB3/NDUFA6/NDUFV3/DMAC2/NDUFS6/NDUFS7/NDUFA8/NDUFC2/NDUFA3/NDUFAF4/NDUFA11/NDUFAF1/NDUFA7/NUBPL/NDUFB2/NDUFV2/NDUFB10/NDUFA5/NDUFB5/NDUFB7/NDUFAF2/NDUFAF8/NDUFA12/NDUFB11/NDUFS5/NDUFAF6/NDUFB6/NDUFA2/NDUFS4/NDUFA13/ACAD9/NDUFB4/NDUFC1/NDUFAB1",47
"GO:0032981","BP","GO:0032981","mitochondrial respiratory chain complex I assembly","47/749","65/14417",2.18741709757806e-46,4.43009525867389e-44,4.20759676608922e-44,"NDUFS8/NDUFV1/NDUFS1/NDUFAF3/NDUFS2/NDUFB1/NDUFA10/NDUFS3/FOXRED1/NDUFB8/NDUFAF5/NDUFB9/NDUFA9/NDUFB3/NDUFA6/NDUFV3/DMAC2/NDUFS6/NDUFS7/NDUFA8/NDUFC2/NDUFA3/NDUFAF4/NDUFA11/NDUFAF1/NDUFA7/NUBPL/NDUFB2/NDUFV2/NDUFB10/NDUFA5/NDUFB5/NDUFB7/NDUFAF2/NDUFAF8/NDUFA12/NDUFB11/NDUFS5/NDUFAF6/NDUFB6/NDUFA2/NDUFS4/NDUFA13/ACAD9/NDUFB4/NDUFC1/NDUFAB1",47
"GO:0006120","BP","GO:0006120","mitochondrial electron transport, NADH to ubiquinone","41/749","53/14417",1.12115312821831e-42,2.15709861869203e-40,2.04875982167051e-40,"NDUFS8/NDUFV1/NDUFS1/ISCU/NDUFA4/NDUFS2/NDUFB1/NDUFA10/NDUFS3/NDUFB8/DLD/COQ9/NDUFB9/NDUFA9/NDUFB3/NDUFA6/NDUFV3/NDUFS6/NDUFS7/NDUFA8/NDUFC2/NDUFA3/NDUFA11/NDUFAF1/NDUFA7/NDUFB2/NDUFV2/NDUFB10/NDUFA5/NDUFB5/NDUFB7/NDUFA12/NDUFB11/NDUFS5/NDUFB6/NDUFA2/NDUFS4/NDUFA13/NDUFB4/NDUFC1/NDUFAB1",41
"GO:0032984","BP","GO:0032984","protein-containing complex disassembly","81/749","315/14417",9.6186196802921e-35,1.76249754903638e-32,1.6739773197982e-32,"MRPL19/MRPL34/MRPL51/MRPL16/MRPL17/MRPL22/MRPS26/MRPL49/ERAL1/MRPS6/MRPL12/MRPS5/MRPL11/MRPS11/MRPS9/ADD3/MRPL14/MRPS15/MRPS2/MRPL55/MRPL54/MRPL30/MTRF1L/MRPL53/MRPS18C/MRPS27/MRPS31/CHCHD1/MRPS35/MRPL9/MRPS16/ADD1/DAP3/MRPS36/MRPL15/MRPL58/MRPL40/MRPL13/HDGFL3/MRPS10/MRPS14/MRPL27/MRPL48/MRPL18/MRPS18A/MRPS7/MRPL47/PTCD3/MRPL20/MRPL46/MRPL43/MRPL44/MRPL1/CIB1/MRPS28/MRPL50/MRPL23/MRPL45/MRPL52/MRPS12/MRPS30/MRPL32/MRPL39/MRPL33/MRRF/MRPL37/NES/MRPL57/MRPS21/MTRF1/RDX/MRPS17/MRPS33/MRPS22/MRPL10/MRPL28/MRPL3/MRPS24/MRPS23/MRPS18B/MRPL24",81
"GO:0009060","BP","GO:0009060","aerobic respiration","40/749","83/14417",1.47616209985984e-29,2.5819417092094e-27,2.45226545967147e-27,"NDUFS8/COX5A/OGDH/NNT/NDUFA4/SDHB/COX7B/SDHC/SUCLA2/SURF1/IDH2/IDH3A/CYCS/DLD/SDHD/COX5B/COX8A/UQCRC2/NDUFS7/DLAT/ATP5F1D/IDH1/AFG1L/CS/DHTKD1/COX4I1/FAHD1/COX6A1/UQCR10/SDHA/MDH2/COX6B1/ME3/UQCRB/SIRT3/IDH3B/UQCRH/COX7C/COX6C/COX7A2L",40
"GO:0016054","BP","GO:0016054","organic acid catabolic process","63/749","249/14417",9.8536472032378e-27,1.64855801904605e-24,1.56576032446872e-24,"HACL1/ACAD10/GOT2/HSD17B10/OGDH/TXN2/AUH/GSTZ1/MCAT/MCCC1/HMGCL/ABCD3/DECR1/ACOT8/DLD/CROT/HIBADH/MCCC2/AKR1A1/ECHDC2/ETFA/CPT1A/MPST/ECHDC1/BCKDHA/ETFB/DDAH1/GCSH/ETFDH/GLS/AADAT/ALDH3A2/ECI1/ACAA2/MECR/EHHADH/GLUD1/CPT2/SLC25A21/ENOSF1/ACOT4/PECR/CPT1B/NUDT19/MCEE/ACMSD/DECR2/ACSF3/DDO/HSD17B4/AMACR/CYP4F11/ECH1/MTHFS/ACADL/KYNU/GLUD2/NPL/MLYCD/HADHA/ACADS/KMO/MMAA",63
"GO:0046395","BP","GO:0046395","carboxylic acid catabolic process","60/749","234/14417",7.78176041287127e-26,1.24767558619703e-23,1.18501193655654e-23,"HACL1/ACAD10/GOT2/HSD17B10/OGDH/AUH/GSTZ1/MCAT/MCCC1/HMGCL/ABCD3/DECR1/ACOT8/DLD/CROT/HIBADH/MCCC2/AKR1A1/ECHDC2/ETFA/CPT1A/ECHDC1/ETFB/DDAH1/GCSH/ETFDH/GLS/AADAT/ALDH3A2/ECI1/ACAA2/MECR/EHHADH/GLUD1/CPT2/SLC25A21/ENOSF1/ACOT4/PECR/CPT1B/NUDT19/MCEE/ACMSD/DECR2/ACSF3/DDO/HSD17B4/AMACR/CYP4F11/ECH1/MTHFS/ACADL/KYNU/GLUD2/NPL/MLYCD/HADHA/ACADS/KMO/MMAA",60
"GO:0006631","BP","GO:0006631","fatty acid metabolic process","66/749","346/14417",1.22981037598482e-20,1.88702365321408e-18,1.79224918589542e-18,"HACL1/THEM4/PTGES2/ACAD10/HSD17B10/CBR4/AUH/GSTZ1/MCAT/ABCD3/DECR1/ACOT8/DLD/CROT/ECHDC2/ETFA/ACSL4/CPT1A/CYP4V2/ZADH2/ECHDC1/ETFB/ACSS1/ETFDH/EPHX1/PTGR1/ADH5/ALDH3A2/HSD17B8/ECI1/ACAA2/MECR/EHHADH/PLA2G4A/OXSM/CPT2/GGT5/SIRT4/GGT1/LPL/ACOT7/ACSL1/ACOT4/PECR/CPT1B/NUDT19/MCEE/ALKBH7/FABP3/DECR2/ACSF3/HSD17B4/AMACR/CYP4F11/GSTA1/ECH1/ACADL/MLYCD/PLA2G1B/HADHA/LIPC/ACADS/ACAD9/PTGES/MMAA/NDUFAB1",66
"GO:0007007","BP","GO:0007007","inner mitochondrial membrane organization","27/749","55/14417",1.2750159819014e-20,1.88702365321408e-18,1.79224918589542e-18,"ATP5F1B/IMMT/ATP5MG/MAIP1/ATP5F1C/OMA1/ATP5PF/MTX2/ATP5PB/ATP5F1D/CHCHD10/SAMM50/AFG3L2/ATP5PO/ROMO1/ATP5PD/TIMM13/MTX1/TIMM10/CHCHD3/ATP5F1E/TIMM8B/CHCHD6/NDUFA13/TMEM11/TIMM9/MTX3",27
"GO:0019395","BP","GO:0019395","fatty acid oxidation","35/749","100/14417",2.26731089434198e-20,3.23133789682517e-18,3.06904616965122e-18,"HACL1/ACAD10/HSD17B10/AUH/MCAT/ABCD3/DECR1/ACOT8/CROT/ECHDC2/ETFA/CPT1A/CYP4V2/ECHDC1/ETFB/ETFDH/ADH5/ALDH3A2/ECI1/ACAA2/MECR/EHHADH/CPT2/SIRT4/PECR/CPT1B/FABP3/DECR2/HSD17B4/AMACR/ECH1/ACADL/MLYCD/HADHA/ACADS",35
