term,stat,padj,pval,overlap %,gene signature %,overlap between signature and term,term gene count,genes,gene_average,gene_stdev,avg_rna,avg_protein,avg_cpg,Regulation_Grouping_2
REACTOME_PLATELET_HOMEOSTASIS,REACTOME_PLATELET_HOMEOSTASIS,0.8675002178382575,0.8475097104564696,0.05128205128205128,0.006420545746388443,4,78,"FGR,GNB4,GNG11,ATP2B2",0.010237663984298706,0.12145844895442998,-0.272493302196529,-0.019542153903143115,0.013157942505239429,TPDE_TMDS
REACTOME_INFLUENZA_LIFE_CYCLE,REACTOME_INFLUENZA_LIFE_CYCLE,0.04279441946503257,0.017117767786013028,0.06403940886699508,0.02086677367576244,13,203,"RPL18,RPS5,RPLP0,RPS19,RPL18A,RPL36,RPS2,RPS11,RPS14,RPS27,RPL37A,RPL41,RPL17",0.2104347348213196,0.09002523560492902,0.07504404837282776,-0.02152185786641464,-0.0006120724995820449,TPDE_TMDS
REACTOME_INFLUENZA_VIRAL_RNA_TRANSCRIPTION_AND_REPLICATION,REACTOME_INFLUENZA_VIRAL_RNA_TRANSCRIPTION_AND_REPLICATION,0.04279441946503257,0.017117767786013028,0.07692307692307693,0.02086677367576244,13,169,"RPL18,RPS5,RPLP0,RPS19,RPL18A,RPL36,RPS2,RPS11,RPS14,RPS27,RPL37A,RPL41,RPL17",0.2104347348213196,0.09002523560492902,0.07504404837282776,-0.02152185786641464,-0.0006120724995820449,TPDE_TMDS
REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS,REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS,0.10376584993128589,0.06225950995877153,0.10526315789473684,0.006420545746388443,4,38,"MCM10,ORC6,CDC7,CDC25C",0.2837158292531967,0.08478001107631718,0.5217182361681083,0.0,-0.01474147853637333,TPDE_TMDS
REACTOME_NONSENSE_MEDIATED_DECAY_ENHANCED_BY_THE_EXON_JUNCTION_COMPLEX,REACTOME_NONSENSE_MEDIATED_DECAY_ENHANCED_BY_THE_EXON_JUNCTION_COMPLEX,0.04279441946503257,0.017117767786013028,0.07386363636363637,0.02086677367576244,13,176,"RPL18,RPS5,RPLP0,RPS19,RPL18A,RPL36,RPS2,RPS11,RPS14,RPS27,RPL37A,RPL41,RPL17",0.2104347348213196,0.09002523560492902,0.07504404837282776,-0.02152185786641464,-0.0006120724995820449,TPDE_TMDS
REACTOME_G2_M_CHECKPOINTS,REACTOME_G2_M_CHECKPOINTS,0.10376584993128589,0.06225950995877153,0.08888888888888889,0.006420545746388443,4,45,"MCM10,ORC6,CDC7,CDC25C",0.2837158292531967,0.08478001107631718,0.5217182361681083,0.0,-0.01474147853637333,TPDE_TMDS
KEGG_PYRIMIDINE_METABOLISM,KEGG_PYRIMIDINE_METABOLISM,0.9510317080945411,0.9510317080945411,0.05102040816326531,0.030120481927710843,5,98,"CAD,ENTPD1,POLE3,DCK,TK1",0.4149269461631775,0.5665731931430371,0.18019162720335072,-0.058246007667324,0.00745465136959666,TMDE
KEGG_RIBOSOME,KEGG_RIBOSOME,0.35898937217942867,0.2692420291345715,0.07954545454545454,0.04216867469879518,7,88,"RPL3,RPL28,RPL34,RPS6,FAU,RPL29,RPL36AL",-0.3305420279502869,0.1724307337944089,-0.10077150671338317,-0.16127156146931246,-0.008031428459794604,TMDE
KEGG_DNA_REPLICATION,KEGG_DNA_REPLICATION,0.15143320037320473,0.03340837956313944,0.1111111111111111,0.024096385542168676,4,36,"MCM6,MCM4,POLE3,FEN1",0.590467631816864,0.08394597124560726,0.5020641235869545,0.11177177799501023,-0.02265615436173494,TMDE
KEGG_RENAL_CELL_CARCINOMA,KEGG_RENAL_CELL_CARCINOMA,0.17842206808777536,0.06690827553291576,0.05714285714285714,0.024096385542168676,4,70,"HIF1A,EPAS1,TGFB3,PIK3CD",-0.4986647069454193,0.14281022982710145,-0.6109566987286216,-0.08774104880535545,0.022364945675778354,TMDE
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,0.49795947207254937,0.4357145380634807,0.05747126436781609,0.030120481927710843,5,87,"PLOD1,CTSG,COL2A1,COL22A1,CRTAP",0.5847599506378174,0.6436420685069271,0.3565524947342652,-0.03036749933556727,-0.02322467952746154,TMDE
REACTOME_COLLAGEN_FORMATION,REACTOME_COLLAGEN_FORMATION,0.1923035037458373,0.09615175187291865,0.06896551724137931,0.024096385542168676,4,58,"PLOD1,COL2A1,COL22A1,CRTAP",0.5871073007583618,0.4743878680208672,0.659539991632386,0.025071528996315234,0.001323032980625638,TMDE
REACTOME_METABOLISM_OF_NUCLEOTIDES,REACTOME_METABOLISM_OF_NUCLEOTIDES,0.15143320037320473,0.037858300093301184,0.08333333333333333,0.03614457831325301,6,72,"CAD,AMPD2,PPAT,AMPD3,DCK,TK1",0.6041006445884705,0.39436408468435175,0.4427391466090355,-0.006548539020849721,-0.004457669038113843,TMDE
REACTOME_PURINE_METABOLISM,REACTOME_PURINE_METABOLISM,0.1986975598284252,0.12418597489276575,0.12121212121212122,0.024096385542168676,4,33,"AMPD2,PPAT,AMPD3,DCK",0.638179361820221,0.4724860857474075,0.32304727885326284,-0.0007630960525550207,-0.01625081978994858,TMDE
KEGG_GLYCOLYSIS_GLUCONEOGENESIS,KEGG_GLYCOLYSIS_GLUCONEOGENESIS,0.5250107868720092,0.3049982926528376,0.06451612903225806,0.007952286282306162,4,62,"ALDH3A2,ENO3,AKR1A1,ADH5",0.3146554082632065,0.07537912005936487,0.029936154914631502,0.3113486998971077,0.006486026467649045,TMDS
KEGG_CITRATE_CYCLE_TCA_CYCLE,KEGG_CITRATE_CYCLE_TCA_CYCLE,0.26903260586569727,0.14390116127700084,0.25,0.015904572564612324,8,32,"CS,SDHA,IDH3B,SDHB,IDH1,SDHC,MDH2,IDH2",0.46724849939346313,0.3665549420540938,0.30012905435962844,0.3602906644053245,-0.022506656406662582,TMDS
KEGG_FATTY_ACID_METABOLISM,KEGG_FATTY_ACID_METABOLISM,0.21555287630299735,0.05326593017018284,0.14285714285714285,0.011928429423459244,6,42,"ALDH3A2,ACADL,ACAA2,ECI1,ADH5,CPT1B",0.26178038120269775,0.4868275831903817,-0.4461734419534855,0.2610433383622354,0.03920729815717617,TMDS
KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_OXIDATIVE_PHOSPHORYLATION,0.21555287630299735,0.03553615813981286,0.362962962962963,0.09741550695825049,49,135,"NDUFAB1,ATP6V1H,NDUFB4,SDHA,NDUFB2,NDUFB7,NDUFS8,COX6A1,COX7A2,ATP6V1A,NDUFS7,COX7A2L,SDHB,NDUFB3,NDUFA8,COX6B1,COX7C,UQCR11,ATP6V1E1,COX4I1,COX7B,NDUFA2,COX5B,NDUFB5,COX17,NDUFA9,NDUFB10,SDHC,NDUFS6,NDUFB9,NDUFC2,NDUFS2,ATP6V0D1,NDUFV3,NDUFS4,UQCRQ,COX6C,NDUFB6,NDUFB8,NDUFV1,NDUFS5,NDUFA11,COX8A,COX5A,CYC1,UQCR10,NDUFA4,NDUFS3,NDUFA7",0.4469231963157654,0.17103900580681658,0.23576376449575376,0.35577146884083866,0.009761489360818259,TMDS
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION,KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION,0.5250107868720092,0.36489897500005664,0.1590909090909091,0.013916500994035786,7,44,"ALDH3A2,HSD17B10,MCCC1,HMGCL,MCEE,ACAA2,BCKDHA",0.4834677577018738,0.4392867934542125,0.029597617489334198,0.4485111746162701,0.006827491234567303,TMDS
KEGG_ARGININE_AND_PROLINE_METABOLISM,KEGG_ARGININE_AND_PROLINE_METABOLISM,0.21555287630299735,0.10452995715473937,0.07407407407407407,0.007952286282306162,4,54,"ALDH3A2,GOT2,CKMT2,GLUD1",0.6380561292171478,0.18987999940057168,0.27627937025835303,0.47884129392149843,0.024094889483616995,TMDS
KEGG_TRYPTOPHAN_METABOLISM,KEGG_TRYPTOPHAN_METABOLISM,0.9469134242030123,0.8625206084962962,0.125,0.009940357852882704,5,40,"ALDH3A2,KYNU,WARS2,KMO,ACMSD",0.3037412762641907,0.6627546636917945,0.23102342164512812,0.5743090700809571,0.001046762670816362,TMDS
KEGG_PROPANOATE_METABOLISM,KEGG_PROPANOATE_METABOLISM,0.9862220829098095,0.9862220829098095,0.12121212121212122,0.007952286282306162,4,33,"ALDH3A2,MLYCD,ACSS3,MCEE",0.2927074134349823,0.3326544656270237,0.06668099474297369,0.4746519916174414,0.009557991142815258,TMDS
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS,KEGG_AMINOACYL_TRNA_BIOSYNTHESIS,0.9469134242030123,0.9248921817796864,0.17073170731707318,0.013916500994035786,7,41,"EARS2,WARS2,DARS2,CARS2,NARS2,YARS2,PARS2",0.3148709535598755,0.2151992565233566,0.109100777711615,0.30493706421717487,0.0063415544231538,TMDS
KEGG_PPAR_SIGNALING_PATHWAY,KEGG_PPAR_SIGNALING_PATHWAY,0.21555287630299735,0.08797662717638595,0.057971014492753624,0.007952286282306162,4,69,"ACADL,FABP3,CYP27A1,CPT1B",-0.14101378619670868,0.5832302720701257,-0.5823919428969642,0.09703061082403232,0.019383352003754743,TMDS
KEGG_LYSOSOME,KEGG_LYSOSOME,0.05060464758856354,0.0011768522695014777,0.0743801652892562,0.017892644135188866,9,121,"ATP6V1H,CTSA,GLA,SLC17A5,GNS,GALNS,ATP6V0D1,GLB1,NAGA",0.7327504754066467,0.24496372442845168,0.4990909261899309,0.3700126434009933,-0.016848043232864818,TMDS
KEGG_PEROXISOME,KEGG_PEROXISOME,0.5542762664280798,0.4527155635314153,0.14102564102564102,0.02186878727634195,11,78,"PXMP4,ACOT8,MLYCD,PEX11G,HMGCL,HACL1,HSD17B4,IDH1,IDH2,NUDT19,AMACR",0.3880052268505096,0.6487048641216312,0.14023225254546137,0.3283419098546899,-0.007068817326362884,TMDS
KEGG_CARDIAC_MUSCLE_CONTRACTION,KEGG_CARDIAC_MUSCLE_CONTRACTION,0.5250107868720092,0.34371751464309885,0.1875,0.02982107355864811,15,80,"COX6A1,COX7A2,COX7A2L,COX6B1,COX7C,UQCR11,COX4I1,COX7B,COX5B,UQCRQ,COX6C,COX8A,COX5A,CYC1,UQCR10",0.4469231963157654,0.08222604985728643,0.27601692532614774,0.4000557927504675,-0.003498592726196294,TMDS
KEGG_ALZHEIMERS_DISEASE,KEGG_ALZHEIMERS_DISEASE,0.21555287630299735,0.062245466465830415,0.27218934911242604,0.09145129224652088,46,169,"NDUFAB1,NDUFB4,HSD17B10,SDHA,NDUFB2,NDUFB7,NDUFS8,COX6A1,COX7A2,NDUFS7,COX7A2L,SDHB,NDUFB3,NDUFA8,COX6B1,COX7C,UQCR11,APOE,COX4I1,COX7B,NDUFA2,COX5B,NDUFB5,NDUFA9,NDUFB10,SDHC,NDUFS6,NDUFB9,NDUFC2,NDUFS2,NDUFV3,NDUFS4,UQCRQ,COX6C,NDUFB6,NDUFB8,NDUFV1,NDUFS5,CYCS,COX8A,COX5A,CYC1,UQCR10,NDUFA4,NDUFS3,NDUFA7",0.4460943341255188,0.15219030278410886,0.23277044491353827,0.3717264587497628,0.009044054174005412,TMDS
