Comparison	Regulation_Grouping_2	Pathway	 fGSEA NES	 fGSEA padj	 fGSEA pval 	 fGSEA size
old-young	TMDS	KEGG_MELANOGENESIS	-1.2928223708425213	0.3274199630115095	0.07604187240766344	1
old-young	TMDS	REACTOME_PROSTANOID_LIGAND_RECEPTORS	-1.279442579164979	0.3858878135492791	0.09480545131345053	1
old-young	TMDS	REACTOME_EICOSANOID_LIGAND_BINDING_RECEPTORS	-1.279442579164979	0.3858878135492791	0.09480545131345053	1
old-young	TMDS	REACTOME_G_ALPHA_S_SIGNALLING_EVENTS	-1.279442579164979	0.3858878135492791	0.09480545131345053	1
old-young	TMDS	REACTOME_REGULATION_OF_INSULIN_SECRETION_BY_GLUCAGON_LIKE_PEPTIDE1	-1.277770105205286	0.3919756111167231	0.09855816709460792	1
old-young	TMDS	REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX	-1.2643903135277441	0.42755645069309794	0.11653170057278292	1
old-young	TMDS	KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES	-1.2605638658271854	0.5131063152936318	0.17463235294117646	2
old-young	TMDS	KEGG_LONG_TERM_DEPRESSION	-1.2584365263104011	0.5131063152936318	0.17546709991876522	5
old-young	TMDS	REACTOME_ROLE_OF_SECOND_MESSENGERS_IN_NETRIN1_SIGNALING	-1.2577004176889728	0.4361469327532691	0.12640726841793404	1
old-young	TMDS	REACTOME_DSCAM_INTERACTIONS	-1.2577004176889728	0.4361469327532691	0.12640726841793404	1
old-young	TMDS	REACTOME_NETRIN1_SIGNALING	-1.2577004176889728	0.4361469327532691	0.12640726841793404	1
old-young	TMDS	REACTOME_DCC_MEDIATED_ATTRACTIVE_SIGNALING	-1.2577004176889728	0.4361469327532691	0.12640726841793404	1
old-young	TMDS	REACTOME_SIGNALING_BY_ERBB4	-1.2574255417529798	0.5131063152936318	0.17594537815126052	2
old-young	TMDS	KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM	-1.2551042959589045	0.5091555336776687	0.16906700062617408	3
old-young	TMDS	KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	-1.2526829958098944	0.4498726304967664	0.13470274540786095	1
old-young	TMDS	KEGG_INOSITOL_PHOSPHATE_METABOLISM	-1.2526829958098944	0.4498726304967664	0.13470274540786095	1
old-young	TMDS	REACTOME_SEMA4D_INDUCED_CELL_MIGRATION_AND_GROWTH_CONE_COLLAPSE	-1.2443206260114303	0.465248176012545	0.14734347224965436	1
old-young	TMDS	REACTOME_SEMA4D_IN_SEMAPHORIN_SIGNALING	-1.2443206260114303	0.465248176012545	0.14734347224965436	1
old-young	TMDS	REACTOME_MEIOSIS	-1.240975678092045	0.4698030999877731	0.15149121074461785	1
old-young	TMDS	REACTOME_CHROMOSOME_MAINTENANCE	-1.240975678092045	0.4698030999877731	0.15149121074461785	1
old-young	TMDS	REACTOME_MEIOTIC_SYNAPSIS	-1.240975678092045	0.4698030999877731	0.15149121074461785	1
old-young	TMDS	HALLMARK_MYOGENESIS	-1.2401401144808044	0.4770712768295364	0.15566625155666253	10
old-young	TMDS	KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	-1.2225784645354243	0.5131063152936318	0.17776022121271973	1
old-young	TMDS	BIOCARTA_TALL1_PATHWAY	-1.2225784645354243	0.5131063152936318	0.17776022121271973	1
old-young	TMDS	HALLMARK_IL2_STAT5_SIGNALING	-1.218597766826973	0.5809424724307427	0.20405464962538564	6
old-young	TMDS	KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	-1.2153970823610647	0.5955573405832921	0.21376050420168066	2
old-young	TMDS	REACTOME_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE	-1.2051319043005828	0.6042254941508672	0.22085084033613445	2
old-young	TMDS	REACTOME_SYNTHESIS_OF_PC	-1.1924739332609542	0.6042254941508672	0.2225952992297057	1
old-young	TMDS	BIOCARTA_NDKDYNAMIN_PATHWAY	-1.1908014593012617	0.6042254941508672	0.22476792415563893	1
old-young	TMDS	KEGG_SPHINGOLIPID_METABOLISM	-1.1887076194038115	0.6042254941508672	0.2345063025210084	2
old-young	TMDS	REACTOME_IMMUNE_SYSTEM	-1.1884364950347843	0.5900643500643501	0.20952380952380956	14
old-young	TMDS	REACTOME_IL_7_SIGNALING	-1.1857840374221829	0.6042254941508672	0.2330634011455659	1
old-young	TMDS	KEGG_RENAL_CELL_CARCINOMA	-1.1857840374221829	0.6042254941508672	0.2330634011455659	1
old-young	TMDS	BIOCARTA_MET_PATHWAY	-1.1857840374221829	0.6042254941508672	0.2330634011455659	1
old-young	TMDS	REACTOME_SIGNALING_BY_ILS	-1.1857840374221829	0.6042254941508672	0.2330634011455659	1
old-young	TMDS	KEGG_ARACHIDONIC_ACID_METABOLISM	-1.1766586858385129	0.6042254941508672	0.2278947368421053	8
old-young	TMDS	REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION	-1.1700951769278396	0.6042254941508672	0.2417031934877896	3
old-young	TMDS	REACTOME_METABOLISM_OF_STEROID_HORMONES_AND_VITAMINS_A_AND_D	-1.1661242276707509	0.6042254941508672	0.2544642857142857	2
old-young	TMDS	REACTOME_INTERFERON_GAMMA_SIGNALING	-1.1657143499058698	0.6042254941508672	0.26150503653960105	1
old-young	TMDS	REACTOME_INTERFERON_SIGNALING	-1.1657143499058698	0.6042254941508672	0.26150503653960105	1
old-young	TMDS	KEGG_SMALL_CELL_LUNG_CANCER	-1.1649605848354958	0.6042254941508672	0.2548810791622293	4
old-young	TMDS	BIOCARTA_TOLL_PATHWAY	-1.162369401986484	0.6042254941508672	0.2660477977483705	1
old-young	TMDS	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	-1.1573479838728988	0.6042254941508672	0.2564182842830307	3
old-young	TMDS	REACTOME_SIGNALING_BY_NOTCH1	-1.153806013998173	0.6042254941508672	0.2654936974789916	2
old-young	TMDS	REACTOME_NOTCH1_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION	-1.153806013998173	0.6042254941508672	0.2654936974789916	2
old-young	TMDS	REACTOME_SIGNALING_BY_NOTCH	-1.153806013998173	0.6042254941508672	0.2654936974789916	2
old-young	TMDS	REACTOME_AXON_GUIDANCE	-1.1518055643446377	0.6042254941508672	0.24421052631578946	8
old-young	TMDS	REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_ACTIVITY_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	-1.140627240510478	0.6042254941508672	0.29745210349595097	1
old-young	TMDS	REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE	-1.1356098186313996	0.6042254941508672	0.3043650009875568	1
old-young	TMDS	BIOCARTA_NUCLEARRS_PATHWAY	-1.1239025009135502	0.6243062321808411	0.3223385344657318	1
old-young	TMDS	REACTOME_ETHANOL_OXIDATION	-1.1232137619549465	0.6042254941508672	0.29411764705882354	2
old-young	TMDS	KEGG_HEDGEHOG_SIGNALING_PATHWAY	-1.1147983373683414	0.6042254941508672	0.30488445378151263	2
old-young	TMDS	BIOCARTA_P53HYPOXIA_PATHWAY	-1.1138676571553934	0.632451641050797	0.3339917045230101	1
old-young	TMDS	REACTOME_GLYCOLYSIS	-1.1004878654778512	0.6485966500679039	0.35275528342879714	1
old-young	TMDS	KEGG_RIBOFLAVIN_METABOLISM	-1.0988153915181584	0.6485966500679039	0.3563104878530515	1
old-young	TMDS	REACTOME_DEVELOPMENTAL_BIOLOGY	-1.0924750871051192	0.6042254941508672	0.3039555863983345	12
old-young	TMDS	REACTOME_CHYLOMICRON_MEDIATED_LIPID_TRANSPORT	-1.0896950745859653	0.632451641050797	0.33625547902316844	3
old-young	TMDS	REACTOME_LIPOPROTEIN_METABOLISM	-1.0896950745859653	0.632451641050797	0.33625547902316844	3
old-young	TMDS	REACTOME_LIPID_DIGESTION_MOBILIZATION_AND_TRANSPORT	-1.0896950745859653	0.632451641050797	0.33625547902316844	3
old-young	TMDS	KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	-1.0776508444100106	0.6333272942977868	0.3379366368805849	5
old-young	TMDS	REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	-1.0737282821227667	0.6485966500679039	0.3926525775232076	1
old-young	TMDS	REACTOME_APOPTOTIC_CLEAVAGE_OF_CELL_ADHESION_PROTEINS	-1.0737282821227667	0.6485966500679039	0.3926525775232076	1
old-young	TMDS	KEGG_BLADDER_CANCER	-1.0737282821227667	0.6485966500679039	0.3926525775232076	1
old-young	TMDS	HALLMARK_TGF_BETA_SIGNALING	-1.0737282821227667	0.6485966500679039	0.3926525775232076	1
old-young	TMDS	KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	-1.0737282821227667	0.6485966500679039	0.3926525775232076	1
old-young	TMDS	BIOCARTA_MTA3_PATHWAY	-1.0737282821227667	0.6485966500679039	0.3926525775232076	1
old-young	TMDS	KEGG_ENDOMETRIAL_CANCER	-1.0737282821227667	0.6485966500679039	0.3926525775232076	1
old-young	TMDS	KEGG_THYROID_CANCER	-1.0737282821227667	0.6485966500679039	0.3926525775232076	1
old-young	TMDS	BIOCARTA_TGFB_PATHWAY	-1.0737282821227667	0.6485966500679039	0.3926525775232076	1
old-young	TMDS	HALLMARK_P53_PATHWAY	-1.0718125393644211	0.632451641050797	0.3314037626628075	7
old-young	TMDS	KEGG_ENDOCYTOSIS	-1.0617563487871688	0.6485966500679039	0.3685034439574202	3
old-young	TMDS	HALLMARK_COAGULATION	-1.0518858379752791	0.6485966500679039	0.3713170039048633	4
old-young	TMDS	REACTOME_HDL_MEDIATED_LIPID_TRANSPORT	-1.0335889070901398	0.700341551668748	0.4489433142405688	1
old-young	TMDS	REACTOME_N_GLYCAN_ANTENNAE_ELONGATION_IN_THE_MEDIAL_TRANS_GOLGI	-1.0285714852110617	0.7008967248655146	0.4560537230890776	1
old-young	TMDS	KEGG_N_GLYCAN_BIOSYNTHESIS	-1.0285714852110617	0.7008967248655146	0.4560537230890776	1
old-young	TMDS	REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION	-1.0285714852110617	0.7008967248655146	0.4560537230890776	1
old-young	TMDS	REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION	-1.0285714852110617	0.7008967248655146	0.4560537230890776	1
old-young	TMDS	HALLMARK_ESTROGEN_RESPONSE_LATE	-1.0030263317058157	0.7008967248655146	0.4525316455696203	19
old-young	TMDS	KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS	-1.0018813787030398	0.700341551668748	0.4414390756302521	2
old-young	TMDS	BIOCARTA_ARENRF2_PATHWAY	-0.9901045841381276	0.7540582434297898	0.5135295279478571	1
old-young	TMDS	REACTOME_ION_TRANSPORT_BY_P_TYPE_ATPASES	-0.9901045841381276	0.7540582434297898	0.5135295279478571	1
old-young	TMDS	REACTOME_ION_CHANNEL_TRANSPORT	-0.9901045841381276	0.7540582434297898	0.5135295279478571	1
old-young	TMDS	REACTOME_REGULATION_OF_BETA_CELL_DEVELOPMENT	-0.9895631650304616	0.7085607703491954	0.4637605042016807	2
old-young	TMDS	KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	-0.9895631650304616	0.7085607703491954	0.4637605042016807	2
old-young	TMDS	KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM	-0.9854570938062688	0.7156901137648042	0.4698004201680672	2
old-young	TMDS	HALLMARK_KRAS_SIGNALING_DN	-0.9813510225820758	0.7182904411764706	0.4742647058823529	2
old-young	TMDS	HALLMARK_IL6_JAK_STAT3_SIGNALING	-0.97855100932886	0.7161989225424493	0.4715090795241077	3
old-young	TMDS	KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES	-0.9683624226621214	0.7832699400107632	0.5443412996247284	1
old-young	TMDS	KEGG_OTHER_GLYCAN_DEGRADATION	-0.9683624226621214	0.7832699400107632	0.5443412996247284	1
old-young	TMDS	KEGG_RETINOL_METABOLISM	-0.9682153168644524	0.7321467998161293	0.4862241703193488	3
old-young	TMDS	KEGG_STEROID_BIOSYNTHESIS	-0.9649267376853048	0.7401459150995642	0.4957983193277311	2
old-young	TMDS	REACTOME_CHOLESTEROL_BIOSYNTHESIS	-0.9649267376853048	0.7401459150995642	0.4957983193277311	2
old-young	TMDS	REACTOME_TRANSPORT_OF_VITAMINS_NUCLEOSIDES_AND_RELATED_MOLECULES	-0.9616725268233502	0.7862157523648889	0.5538218447560734	1
old-young	TMDS	REACTOME_TRANSPORT_OF_ORGANIC_ANIONS	-0.9616725268233502	0.7862157523648889	0.5538218447560734	1
old-young	TMDS	BIOCARTA_CARM_ER_PATHWAY	-0.9549826309845791	0.7875430861468083	0.5623148331029034	1
old-young	TMDS	HALLMARK_WNT_BETA_CATENIN_SIGNALING	-0.9549826309845791	0.7875430861468083	0.5623148331029034	1
old-young	TMDS	REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2_	-0.9526085240127264	0.7540582434297898	0.5157563025210085	2
old-young	TMDS	KEGG_GALACTOSE_METABOLISM	-0.9519730806804221	0.7540582434297898	0.5112711333750782	3
old-young	TMDS	REACTOME_STEROID_HORMONES	-0.9499652091055006	0.7912723964165734	0.5700177760221212	1
old-young	TMDS	BIOCARTA_ACE2_PATHWAY	-0.9488705567021676	0.7540582434297898	0.5169067000626174	3
old-young	TMDS	HALLMARK_NOTCH_SIGNALING	-0.9399303653473441	0.8002698803475163	0.585226150503654	1
old-young	TMDS	KEGG_NOTCH_SIGNALING_PATHWAY	-0.9399303653473441	0.8002698803475163	0.585226150503654	1
old-young	TMDS	HALLMARK_PROTEIN_SECRETION	-0.9320781678917626	0.7862157523648889	0.5519957983193278	2
old-young	TMDS	REACTOME_TRANSCRIPTIONAL_REGULATION_OF_WHITE_ADIPOCYTE_DIFFERENTIATION	-0.9259190610554732	0.7875430861468083	0.5609243697478992	2
old-young	TMDS	REACTOME_KERATAN_SULFATE_DEGRADATION	-0.9177069186070878	0.7952048875105597	0.5769432773109243	2
old-young	TMDS	REACTOME_KERATAN_SULFATE_KERATIN_METABOLISM	-0.9177069186070878	0.7952048875105597	0.5769432773109243	2
old-young	TMDS	HALLMARK_APOPTOSIS	-0.9162897620614222	0.7912723964165734	0.5710526315789474	8
old-young	TMDS	REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING	-0.9115478117707986	0.8002698803475163	0.5824579831932774	2
old-young	TMDS	BIOCARTA_SHH_PATHWAY	-0.9081533601131809	0.8398076815248079	0.630258739877543	1
old-young	TMDS	KEGG_BASAL_CELL_CARCINOMA	-0.9081533601131809	0.8398076815248079	0.630258739877543	1
old-young	TMDS	REACTOME_CLASS_B_2_SECRETIN_FAMILY_RECEPTORS	-0.9081533601131809	0.8398076815248079	0.630258739877543	1
old-young	TMDS	KEGG_CHEMOKINE_SIGNALING_PATHWAY	-0.9048084121937956	0.84344050675771	0.6346039897294095	1
old-young	TMDS	REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION	-0.8848583488135454	0.8398076815248079	0.6273634453781513	2
old-young	TMDS	REACTOME_ENERGY_DEPENDENT_REGULATION_OF_MTOR_BY_LKB1_AMPK	-0.8847387246774823	0.8593633092489482	0.6717361248271776	1
old-young	TMDS	REACTOME_REGULATION_OF_AMPK_ACTIVITY_VIA_LKB1	-0.8847387246774823	0.8593633092489482	0.6717361248271776	1
old-young	TMDS	REACTOME_PKB_MEDIATED_EVENTS	-0.8847387246774823	0.8593633092489482	0.6717361248271776	1
old-young	TMDS	KEGG_MTOR_SIGNALING_PATHWAY	-0.8847387246774823	0.8593633092489482	0.6717361248271776	1
old-young	TMDS	REACTOME_SPHINGOLIPID_DE_NOVO_BIOSYNTHESIS	-0.8763763548790183	0.8648567216741769	0.6867469879518072	1
